email,contains_win,contains_free,contains_offer,contains_click,is_weekend,is_unknown_sender,word_count,num_special_chars,num_digits,sent_time
spam,1,1,0,1,1,1,54,1,3,8
no_spam,0,0,1,0,0,0,5,10,3,23
no_spam,0,0,0,1,0,0,19,5,1,18
no_spam,1,0,0,0,0,0,18,0,0,19
no_spam,1,0,0,0,0,0,64,2,4,8
no_spam,0,1,0,0,0,0,58,1,3,4
no_spam,1,1,1,1,0,0,100,7,5,8
no_spam,0,0,0,1,1,0,9,0,2,12
no_spam,0,0,0,0,1,1,51,10,1,0
no_spam,1,0,0,0,0,1,38,0,0,0
no_spam,0,1,0,0,1,1,68,3,4,23
no_spam,0,1,0,0,0,0,13,7,3,7
no_spam,0,0,0,0,1,1,23,10,0,0
no_spam,0,0,0,1,0,0,41,2,3,18
no_spam,0,0,0,0,1,0,62,2,3,0
no_spam,0,0,1,0,0,0,27,5,0,18
no_spam,1,0,0,0,0,0,42,8,3,9
spam,1,0,1,1,0,1,86,0,1,0
no_spam,1,0,0,1,0,0,87,8,0,12
no_spam,0,1,1,0,0,0,76,8,2,7
spam,0,1,1,1,1,1,95,8,2,21
no_spam,0,0,1,0,0,0,69,2,1,10
no_spam,0,0,0,1,0,1,41,3,0,23
spam,0,1,1,1,1,0,66,4,0,17
no_spam,0,0,0,0,0,0,21,5,2,7
no_spam,0,0,1,0,0,0,46,5,3,0
no_spam,0,0,0,0,0,0,77,3,0,12
no_spam,0,1,0,0,0,0,39,0,5,21
no_spam,0,0,0,0,0,0,100,3,2,7
no_spam,0,0,0,0,0,0,24,5,1,5
spam,1,1,1,1,1,1,100,0,2,8
spam,1,0,1,1,1,1,44,3,3,12
spam,1,1,1,0,1,0,92,5,1,11
spam,0,0,1,1,1,1,63,7,4,23
spam,1,1,1,1,0,1,59,7,0,0
no_spam,0,0,0,0,1,0,83,9,2,23
no_spam,0,0,0,0,1,0,57,8,1,18
no_spam,0,0,1,1,0,0,57,5,3,19
spam,1,1,1,0,1,1,13,5,0,8
no_spam,0,0,0,1,0,0,5,3,1,20
no_spam,0,0,0,0,0,0,46,5,3,6
no_spam,0,0,0,1,1,1,35,5,4,15
no_spam,0,0,0,1,0,0,50,10,5,9
no_spam,0,1,0,0,0,0,61,3,5,21
no_spam,0,0,0,0,0,0,30,6,0,7
no_spam,0,1,0,1,1,1,62,0,2,10
no_spam,0,1,0,1,1,0,85,0,4,18
no_spam,1,0,1,0,0,0,63,3,2,0
no_spam,0,0,0,1,1,0,32,4,3,0
no_spam,0,0,0,0,0,1,5,8,0,0
no_spam,1,0,1,0,0,0,60,4,4,9
no_spam,0,0,0,0,0,0,5,7,5,20
spam,1,1,0,1,1,1,91,8,3,14
no_spam,0,1,0,0,0,0,68,10,1,5
no_spam,0,0,0,0,0,0,43,0,0,16
no_spam,0,1,0,0,0,0,38,0,2,14
no_spam,0,0,0,0,0,0,17,5,0,0
spam,1,0,1,1,1,0,33,1,0,6
no_spam,0,1,0,0,0,0,63,8,0,4
no_spam,0,1,0,0,0,0,88,0,2,0
no_spam,1,1,1,0,0,0,53,7,2,5
spam,1,1,1,1,1,1,67,5,2,0
spam,0,1,1,1,1,0,65,9,1,23
no_spam,0,0,0,1,1,0,26,10,5,9
no_spam,0,1,0,0,0,1,16,7,1,7
spam,1,0,0,0,1,1,50,1,2,5
no_spam,0,0,0,0,0,0,76,7,2,13
spam,0,1,1,1,0,0,99,6,1,5
no_spam,0,0,0,0,0,0,20,5,1,2
no_spam,1,0,0,1,0,0,45,3,1,9
no_spam,0,0,0,0,0,0,33,4,3,23
no_spam,0,0,0,0,0,0,86,8,3,18
no_spam,0,0,0,1,0,1,11,1,4,9
spam,0,1,1,0,1,1,50,0,0,23
no_spam,0,1,0,0,0,0,18,3,2,0
no_spam,0,0,0,0,0,0,71,8,4,22
no_spam,1,1,0,0,0,1,45,0,3,21
no_spam,0,0,0,0,0,0,97,8,2,16
spam,1,1,0,1,1,1,62,8,1,17
spam,1,1,1,1,1,1,82,9,1,6
no_spam,0,0,1,0,0,0,50,4,0,20
spam,1,1,1,0,1,1,60,2,1,14
spam,1,1,0,1,1,1,32,6,5,23
spam,1,1,1,1,0,1,72,7,0,15
no_spam,0,0,1,0,0,0,84,10,5,17
spam,0,0,1,0,1,1,85,0,0,6
no_spam,1,0,1,1,0,0,48,5,2,20
no_spam,1,0,1,1,1,0,34,10,2,23
spam,1,0,1,0,1,1,91,4,4,1
no_spam,0,0,0,1,0,0,83,2,0,0
no_spam,0,0,0,0,1,0,100,0,1,18
spam,0,1,1,1,0,1,5,5,0,10
spam,1,0,1,1,1,0,22,9,0,0
no_spam,0,0,0,0,0,1,80,3,1,19
spam,1,1,1,1,0,1,91,5,0,7
no_spam,0,0,0,0,1,0,29,0,3,19
no_spam,0,0,0,0,1,0,91,1,0,6
spam,1,0,1,0,1,0,54,0,1,23
no_spam,0,0,0,0,0,0,52,0,2,4
no_spam,0,0,0,0,0,1,43,2,4,1
no_spam,0,1,0,0,0,0,51,4,2,12
no_spam,0,0,0,1,0,1,23,10,2,0
no_spam,0,1,1,0,0,0,10,3,0,9
spam,1,0,1,1,0,0,56,1,0,9
spam,0,1,0,1,1,1,46,4,5,13
no_spam,0,1,0,0,0,0,71,5,5,20
spam,1,0,1,0,1,0,52,6,0,0
no_spam,0,0,1,0,0,0,37,10,0,10
no_spam,0,0,0,0,0,0,51,0,1,14
spam,0,1,0,1,1,1,63,0,1,9
no_spam,1,0,0,0,0,1,28,2,0,6
no_spam,0,0,0,0,0,1,5,3,3,0
no_spam,1,0,0,0,0,0,37,2,0,7
no_spam,0,1,1,0,0,0,38,5,0,3
spam,0,1,1,0,1,1,50,4,4,10
no_spam,0,0,0,1,0,0,51,5,5,9
no_spam,1,1,0,0,0,0,20,3,3,11
no_spam,0,1,0,1,0,0,48,1,0,2
no_spam,0,1,0,1,0,0,100,7,4,21
no_spam,0,0,1,0,0,0,68,4,2,6
no_spam,1,0,0,0,1,0,5,9,2,0
spam,0,1,1,1,0,1,75,0,2,0
spam,1,1,1,1,0,1,49,0,5,3
no_spam,0,0,0,0,1,0,25,6,3,9
no_spam,0,0,0,0,1,0,100,7,3,0
no_spam,0,0,0,0,0,0,67,4,0,6
spam,1,1,1,1,1,0,34,4,0,11
spam,1,0,0,1,1,1,58,2,0,7
no_spam,0,0,0,0,0,0,6,3,0,7
no_spam,0,0,0,0,0,0,34,0,0,13
no_spam,0,0,0,0,1,0,77,3,4,5
no_spam,0,0,0,0,0,0,44,4,1,4
no_spam,0,1,0,1,1,0,78,1,3,13
no_spam,0,0,0,0,0,0,100,1,2,16
no_spam,1,0,0,0,1,0,74,4,0,23
no_spam,1,0,0,0,0,1,19,2,2,17
no_spam,0,0,0,1,0,1,5,5,5,6
no_spam,0,1,0,1,0,1,76,10,3,0
no_spam,1,0,0,0,0,1,76,4,5,12
no_spam,0,0,0,0,0,0,100,5,3,22
no_spam,0,0,0,0,1,1,65,3,0,14
no_spam,1,1,0,0,1,0,100,5,0,0
no_spam,0,0,0,0,0,0,59,10,0,0
no_spam,0,0,0,0,0,0,5,1,0,0
no_spam,0,0,0,0,0,0,81,4,0,0
no_spam,1,0,0,1,1,0,28,0,5,10
no_spam,0,0,0,1,0,0,35,5,5,23
no_spam,1,1,1,0,0,1,60,0,0,23
spam,1,1,0,1,1,1,47,3,4,18
no_spam,0,0,1,1,0,0,28,5,1,8
no_spam,0,0,0,0,0,0,69,9,2,14
no_spam,0,1,0,0,0,0,79,3,2,3
no_spam,0,0,0,1,0,0,70,8,0,18
no_spam,0,0,0,0,1,0,32,0,0,0
no_spam,0,0,0,1,0,0,5,0,4,10
no_spam,1,0,1,0,0,0,54,0,0,8
spam,1,1,1,0,0,1,23,8,3,23
no_spam,0,0,0,1,1,0,5,0,0,0
no_spam,0,0,0,1,0,1,76,0,2,19
no_spam,0,0,0,0,0,0,20,9,2,16
spam,1,1,0,1,0,0,63,10,0,22
spam,1,1,0,1,1,0,76,0,5,23
no_spam,0,0,0,0,0,1,78,10,2,22
spam,1,0,1,1,0,0,5,4,4,23
no_spam,0,1,0,1,1,1,10,2,0,7
spam,1,1,1,1,0,1,39,2,3,0
spam,0,1,1,1,0,0,7,1,5,23
no_spam,0,0,1,0,0,0,100,8,5,3
no_spam,1,1,0,0,0,1,66,1,1,16
no_spam,0,0,0,0,0,0,80,1,2,9
no_spam,0,1,0,0,1,0,68,4,3,4
no_spam,0,0,1,1,0,0,6,4,0,19
no_spam,0,1,0,0,0,1,44,5,1,23
no_spam,0,0,0,0,0,0,68,1,0,0
no_spam,0,0,0,0,0,0,6,0,0,2
no_spam,1,0,0,0,0,0,5,6,3,2
no_spam,0,0,1,0,0,0,19,6,0,22
no_spam,0,1,0,0,1,0,82,5,4,0
no_spam,0,0,0,1,0,0,79,5,0,20
no_spam,0,1,0,0,0,0,100,1,2,1
no_spam,0,1,0,0,0,0,78,1,4,9
no_spam,0,0,0,0,0,0,74,7,0,14
spam,1,1,0,1,1,0,36,0,0,22
no_spam,0,0,0,0,1,0,100,3,3,7
no_spam,0,1,0,0,0,0,55,0,2,18
no_spam,0,0,0,0,0,0,44,2,2,7
no_spam,1,1,0,0,0,0,5,9,2,1
no_spam,0,1,0,0,0,0,33,7,0,16
no_spam,1,0,1,0,0,0,97,4,1,18
no_spam,1,0,0,0,0,0,65,8,0,16
spam,1,0,1,1,1,0,93,10,3,0
no_spam,1,0,0,0,0,0,22,3,2,23
no_spam,1,1,0,0,0,1,67,0,5,12
spam,0,1,1,0,0,1,50,8,4,20
no_spam,0,0,1,0,1,1,20,2,0,20
no_spam,1,0,0,0,0,0,47,5,4,13
no_spam,1,1,0,0,0,1,86,2,0,16
no_spam,1,0,0,0,0,0,42,9,1,13
no_spam,0,0,0,0,0,0,57,8,3,11
no_spam,1,0,1,0,0,0,26,3,1,20
spam,1,1,0,1,1,0,61,6,0,17
spam,0,0,1,1,1,1,100,10,3,5
spam,0,1,0,1,1,0,75,5,0,12
spam,0,1,1,1,1,1,62,3,0,2
no_spam,0,0,1,0,0,1,42,1,1,0
no_spam,0,0,0,0,0,0,17,6,5,13
no_spam,0,0,0,0,0,0,89,1,0,5
no_spam,0,1,0,0,0,1,71,10,0,0
spam,1,1,1,1,1,1,59,0,3,2
no_spam,1,0,1,0,0,0,35,10,0,23
spam,1,1,1,1,1,1,59,4,2,22
spam,1,1,1,1,1,0,87,8,2,21
spam,0,0,1,1,1,0,38,0,0,4
spam,1,1,1,1,1,0,81,7,0,14
no_spam,0,0,0,1,0,0,53,10,5,21
no_spam,0,0,0,0,0,0,14,0,4,3
no_spam,1,0,0,0,0,0,52,1,1,21
no_spam,0,0,0,0,0,0,24,4,0,0
no_spam,0,0,1,0,1,0,7,6,4,19
spam,1,1,1,1,1,1,19,0,0,5
spam,0,1,1,0,1,0,5,0,0,10
no_spam,0,1,0,0,0,0,57,5,1,21
no_spam,0,0,0,0,0,0,8,5,0,2
no_spam,0,0,0,0,0,0,5,0,2,22
no_spam,0,0,0,0,0,1,87,5,3,3
no_spam,0,0,1,0,0,0,29,5,4,18
no_spam,0,0,0,0,0,0,33,0,3,7
no_spam,1,0,0,1,1,0,72,0,5,4
no_spam,0,0,0,0,0,1,60,9,4,7
no_spam,0,0,0,0,0,0,22,5,3,17
no_spam,0,0,0,0,0,0,65,4,5,9
no_spam,1,0,1,0,0,0,98,6,0,23
no_spam,1,0,0,0,0,0,5,3,5,15
no_spam,0,0,0,0,0,0,64,4,0,14
spam,1,1,1,1,1,0,54,10,0,23
no_spam,0,1,0,1,0,0,61,0,1,10
no_spam,0,1,0,0,0,1,40,0,5,5
no_spam,0,1,0,0,0,1,63,10,3,10
no_spam,0,0,0,0,0,0,43,0,4,3
spam,0,0,0,0,1,0,5,5,3,8
no_spam,0,0,0,0,1,1,26,4,0,2
no_spam,0,0,1,0,0,1,36,8,0,12
no_spam,1,1,1,0,1,0,69,6,5,14
no_spam,0,0,0,0,1,0,34,9,2,0
no_spam,1,0,1,1,1,0,59,0,1,15
no_spam,0,0,0,0,0,0,46,8,1,19
no_spam,0,0,0,0,1,0,92,0,1,19
no_spam,0,0,0,1,0,1,41,0,2,21
no_spam,0,0,0,0,0,1,87,9,2,7
no_spam,0,0,1,0,0,0,28,2,5,15
no_spam,0,1,0,0,0,0,63,3,1,10
no_spam,0,1,0,0,0,0,94,3,2,2
no_spam,0,0,0,0,0,0,27,6,5,23
no_spam,0,0,0,0,1,0,100,5,2,0
no_spam,0,0,0,0,1,0,100,0,1,19
no_spam,1,0,0,0,0,0,67,2,4,23
no_spam,0,0,0,0,0,0,17,10,1,4
no_spam,0,0,1,0,0,0,100,0,0,17
spam,0,0,1,0,1,1,13,7,0,13
no_spam,0,0,0,0,0,0,44,4,0,12
no_spam,0,0,1,0,0,0,58,2,0,16
no_spam,0,0,0,0,1,0,50,0,3,0
spam,1,0,1,0,1,0,59,0,2,7
no_spam,0,0,0,0,1,0,72,1,0,0
spam,1,0,1,1,1,0,54,1,0,17
spam,0,0,1,0,0,0,5,3,3,8
no_spam,0,0,0,0,1,0,73,4,0,8
spam,0,1,1,1,1,1,43,4,1,0
no_spam,0,0,0,0,0,1,49,4,0,18
spam,0,0,1,1,0,0,59,2,5,23
no_spam,0,0,0,0,0,0,63,4,0,15
no_spam,0,0,1,0,0,1,69,2,4,21
no_spam,0,0,0,0,0,1,97,2,3,14
spam,0,1,1,1,0,1,12,2,5,7
no_spam,0,0,0,0,0,0,82,0,1,3
no_spam,1,0,0,0,1,1,79,6,2,12
no_spam,0,0,1,0,0,1,53,7,3,16
no_spam,1,0,1,1,1,0,38,0,0,0
no_spam,0,0,0,0,0,0,15,1,0,0
no_spam,0,0,0,0,0,1,100,2,2,11
no_spam,0,0,0,0,0,0,5,0,0,9
no_spam,1,0,0,0,0,1,55,10,2,11
no_spam,0,1,1,1,0,0,99,0,5,0
no_spam,0,0,1,0,0,0,62,8,3,23
no_spam,0,1,0,0,0,0,32,4,0,5
spam,0,0,0,0,1,1,37,6,1,0
no_spam,1,0,0,0,0,1,70,5,2,15
spam,1,1,0,0,0,1,100,0,4,4
no_spam,0,0,0,1,0,0,5,4,1,9
no_spam,0,0,0,1,1,0,37,5,0,1
no_spam,0,1,0,1,1,0,100,8,0,6
spam,1,1,1,1,1,1,35,0,0,3
no_spam,0,0,0,0,0,0,61,2,2,23
no_spam,0,0,0,0,0,0,41,6,2,7
no_spam,0,0,0,0,0,0,25,4,4,13
no_spam,0,1,0,0,0,0,36,0,2,9
spam,1,0,0,1,1,1,100,3,5,19
no_spam,0,0,1,0,0,0,46,4,0,20
no_spam,0,1,0,0,0,0,56,8,1,23
no_spam,0,0,0,0,1,1,59,8,5,0
no_spam,0,0,1,1,0,0,20,1,0,1
no_spam,0,0,0,1,0,0,72,7,0,10
no_spam,0,0,0,0,0,1,74,3,3,4
spam,1,1,0,0,0,0,43,7,0,3
no_spam,0,1,1,0,0,1,78,5,0,8
spam,1,1,0,1,0,1,8,2,0,16
no_spam,1,0,1,0,1,0,66,0,1,6
no_spam,0,1,0,0,0,0,42,5,3,0
no_spam,0,0,0,0,0,0,37,6,5,3
no_spam,0,0,1,0,1,1,52,0,2,10
no_spam,0,0,0,1,0,0,45,3,1,7
no_spam,0,0,0,0,1,0,39,2,1,0
no_spam,0,0,0,1,0,0,14,7,4,6
no_spam,0,0,1,0,0,0,85,3,0,12
no_spam,0,0,0,0,0,0,87,0,0,21
no_spam,0,1,0,0,0,0,47,6,1,0
no_spam,0,1,0,0,0,0,5,4,0,3
no_spam,1,0,0,0,0,0,5,0,3,23
no_spam,1,0,0,0,0,1,52,0,0,23
no_spam,0,0,0,0,0,0,29,8,3,16
spam,0,1,1,0,1,0,55,7,0,0
spam,0,1,1,0,0,1,66,8,0,0
no_spam,0,0,0,0,0,0,85,0,2,2
no_spam,0,1,1,1,1,1,98,0,3,14
no_spam,1,0,0,1,0,0,100,1,4,16
spam,1,1,0,1,1,0,27,0,0,1
no_spam,0,0,0,0,0,0,23,6,2,9
no_spam,0,0,0,0,0,1,33,0,2,15
no_spam,0,0,0,0,0,0,59,1,0,7
no_spam,0,0,0,0,0,1,73,0,0,0
no_spam,0,0,0,1,0,0,87,6,2,5
no_spam,0,0,0,0,0,0,5,0,4,23
no_spam,1,1,0,0,0,0,38,0,4,16
no_spam,0,0,1,0,0,0,26,7,4,8
no_spam,0,0,0,0,1,1,68,2,0,8
no_spam,0,0,0,0,1,0,100,2,4,7
no_spam,0,0,1,0,0,1,14,4,0,6
spam,0,1,1,0,0,1,79,10,0,5
no_spam,0,0,1,0,0,1,30,2,0,23
no_spam,0,0,1,1,0,0,80,4,2,0
no_spam,1,0,0,1,1,0,85,0,2,6
spam,0,0,1,0,1,1,28,0,0,23
spam,0,1,1,1,0,1,28,0,0,12
no_spam,0,0,1,0,0,0,78,1,3,6
no_spam,0,0,1,0,0,0,16,4,3,9
no_spam,1,0,0,0,1,0,5,10,0,18
no_spam,1,0,0,1,0,0,69,0,4,4
no_spam,0,0,0,0,0,0,100,10,3,0
spam,1,1,1,0,1,1,40,1,4,3
no_spam,0,0,0,0,0,0,57,10,0,9
spam,1,0,1,0,1,1,87,0,3,11
spam,1,1,1,1,1,1,51,6,0,23
no_spam,1,0,0,1,1,1,53,4,4,0
spam,1,1,0,1,1,0,27,1,1,8
no_spam,0,0,0,0,0,0,46,10,2,1
no_spam,1,0,0,0,0,0,68,0,3,4
no_spam,0,0,0,0,0,0,84,0,3,22
no_spam,0,1,0,0,0,0,43,0,2,21
no_spam,0,0,0,0,0,0,97,4,1,6
no_spam,0,0,0,0,0,0,100,5,0,5
no_spam,1,0,0,0,0,0,30,6,3,10
no_spam,1,1,0,0,0,1,96,1,3,17
no_spam,0,1,0,1,0,0,20,8,2,0
spam,1,1,1,0,0,0,5,2,0,0
no_spam,1,0,0,0,0,0,51,1,5,19
no_spam,0,1,1,0,0,0,24,10,0,12
no_spam,0,0,0,0,0,0,78,9,1,2
no_spam,0,0,1,0,1,0,96,3,5,1
no_spam,0,0,0,0,0,0,63,1,1,16
no_spam,0,0,0,0,0,0,70,7,0,1
no_spam,0,0,0,0,0,0,79,0,2,13
no_spam,0,0,0,0,0,0,5,1,4,11
spam,1,1,1,1,0,1,84,10,1,10
no_spam,0,0,0,0,1,0,50,10,1,8
no_spam,0,0,1,0,0,0,60,2,1,11
no_spam,1,0,0,0,0,1,28,5,3,1
no_spam,0,0,0,0,0,0,5,0,2,0
no_spam,0,0,0,1,0,0,76,7,0,15
no_spam,0,0,0,0,0,0,5,6,4,23
no_spam,0,0,0,0,0,0,13,7,1,19
no_spam,0,0,0,0,0,0,37,3,0,15
no_spam,0,0,0,1,0,0,41,1,4,23
spam,0,0,1,0,1,0,45,10,0,7
no_spam,1,0,0,0,0,0,54,8,2,19
no_spam,0,1,0,0,0,0,54,3,2,0
no_spam,0,0,0,0,0,1,57,1,0,13
no_spam,1,0,1,0,1,1,68,5,0,12
no_spam,0,0,1,0,0,0,55,7,5,21
no_spam,0,1,0,0,0,0,28,2,5,12
no_spam,1,0,0,0,0,0,71,3,4,17
no_spam,1,0,0,0,1,0,50,0,0,17
no_spam,0,0,0,0,0,0,49,10,5,17
spam,0,0,1,1,1,1,100,0,1,13
no_spam,0,0,0,1,0,0,67,10,1,7
no_spam,1,0,0,1,0,0,5,10,3,2
spam,0,1,1,1,1,1,31,3,0,9
no_spam,0,0,1,0,0,0,12,0,0,12
no_spam,0,0,0,0,0,0,65,4,2,2
no_spam,0,0,0,0,0,0,90,5,3,0
no_spam,0,0,0,0,0,0,5,1,3,8
no_spam,1,0,0,0,0,1,55,8,0,9
no_spam,0,0,1,0,0,0,100,6,0,6
no_spam,1,1,0,0,0,0,90,1,1,16
no_spam,1,0,0,0,1,0,5,0,2,4
no_spam,1,0,1,0,0,1,85,6,0,11
spam,0,1,1,1,1,0,100,0,2,17
no_spam,0,0,0,1,0,0,59,3,0,13
no_spam,1,0,0,1,0,0,36,5,1,23
no_spam,0,0,0,0,0,0,37,0,0,7
no_spam,0,1,0,0,0,0,77,7,4,5
no_spam,1,0,0,1,0,0,54,1,0,16
no_spam,0,0,0,0,0,0,30,6,5,6
spam,0,0,1,1,1,0,76,0,4,2
no_spam,0,0,0,0,0,1,96,10,3,14
no_spam,0,0,0,1,0,0,34,10,0,11
no_spam,0,1,0,0,0,0,67,0,3,11
no_spam,0,0,0,0,1,0,80,3,0,13
no_spam,0,0,1,0,0,0,79,5,1,11
no_spam,0,0,1,0,0,0,70,5,0,23
spam,0,0,1,1,1,1,37,1,1,0
no_spam,1,0,0,1,0,0,24,5,2,0
no_spam,0,1,0,1,0,0,51,6,2,18
no_spam,0,0,0,0,0,1,37,3,0,8
no_spam,0,0,0,0,0,0,91,5,1,23
no_spam,0,1,1,1,1,1,100,0,0,21
spam,1,1,1,0,1,1,56,0,4,0
spam,1,1,0,1,1,0,40,0,0,16
no_spam,0,1,0,0,0,0,5,10,3,22
no_spam,0,0,0,0,0,1,38,2,0,19
spam,1,1,1,0,1,0,5,6,0,9
no_spam,1,0,0,0,0,0,78,4,2,6
no_spam,0,0,0,0,0,0,36,10,0,12
no_spam,1,0,0,0,1,1,34,6,5,6
no_spam,0,0,0,0,0,0,55,4,3,20
no_spam,0,0,1,0,0,0,48,9,0,22
spam,1,0,1,1,0,1,24,5,2,3
spam,1,1,0,1,0,1,52,5,4,0
no_spam,0,0,0,0,1,1,44,0,0,2
no_spam,0,0,0,0,0,0,37,4,0,0
spam,1,1,1,1,1,0,45,0,0,7
no_spam,0,0,0,1,0,0,5,0,3,0
no_spam,1,0,0,0,0,1,77,5,1,16
no_spam,0,0,0,0,0,0,87,8,0,3
no_spam,0,0,1,0,0,0,48,2,0,11
no_spam,0,0,0,0,1,0,65,2,0,14
no_spam,0,0,0,0,0,0,62,7,4,0
no_spam,0,0,0,0,0,1,74,6,0,10
spam,1,1,0,1,1,1,22,8,4,12
no_spam,0,0,0,0,1,0,38,0,1,0
no_spam,1,0,0,0,1,0,29,7,2,12
no_spam,0,0,0,0,0,0,49,3,4,13
no_spam,0,0,1,0,0,0,88,7,1,23
no_spam,0,0,0,0,1,1,24,0,1,21
no_spam,0,0,0,0,0,0,85,3,0,11
no_spam,0,1,0,0,0,0,65,0,3,10
no_spam,0,0,0,1,0,0,78,3,3,23
spam,0,1,1,1,0,1,51,8,1,0
no_spam,0,1,0,0,0,0,100,6,2,21
no_spam,1,0,0,0,0,1,20,0,1,6
no_spam,1,1,0,1,0,1,36,1,3,11
no_spam,0,0,0,0,0,0,23,2,1,10
spam,0,1,1,0,1,1,79,0,5,23
spam,1,0,0,1,1,1,34,10,0,19
no_spam,0,0,0,0,0,0,77,5,2,5
no_spam,0,0,0,0,0,0,46,5,2,13
no_spam,1,0,1,0,0,0,28,9,0,4
no_spam,1,0,0,0,0,1,100,10,0,7
no_spam,1,0,1,1,0,0,34,3,4,18
no_spam,0,1,1,0,1,1,58,6,2,23
spam,1,0,0,1,0,0,5,0,0,10
no_spam,1,0,0,0,0,0,78,1,2,5
no_spam,1,1,0,0,0,0,60,5,2,1
no_spam,0,0,0,0,0,0,100,10,1,23
no_spam,0,0,0,1,0,1,65,1,0,5
no_spam,0,0,0,0,0,0,13,0,0,23
no_spam,0,0,0,0,1,0,5,10,2,12
no_spam,0,0,0,0,1,0,36,6,2,2
no_spam,0,0,0,0,0,0,42,1,0,3
spam,0,0,1,0,1,1,84,4,0,20
no_spam,0,0,0,1,1,0,100,0,2,3
no_spam,0,0,0,0,0,0,73,0,0,13
no_spam,0,0,1,0,0,1,73,4,4,23
spam,0,0,1,1,1,0,9,8,5,14
no_spam,0,0,0,1,0,0,34,0,0,0
no_spam,0,0,0,0,0,0,50,9,0,17
spam,1,1,1,0,0,1,24,5,3,1
no_spam,1,0,0,1,0,0,78,10,0,12
no_spam,1,0,0,0,0,0,75,0,3,7
no_spam,1,0,1,0,0,1,83,10,1,5
spam,0,1,1,0,1,1,77,10,1,10
no_spam,0,0,1,1,0,0,73,2,3,5
no_spam,0,0,0,1,0,0,68,10,0,21
no_spam,0,0,0,0,0,1,41,2,5,0
spam,1,0,0,0,1,1,57,9,5,3
no_spam,0,1,0,0,0,0,54,2,0,18
no_spam,1,0,1,0,0,0,55,6,0,2
spam,0,1,0,1,1,0,5,6,0,9
no_spam,0,0,1,0,1,1,32,4,0,8
spam,1,1,1,0,1,1,19,3,0,8
spam,0,1,1,0,0,1,87,4,0,10
spam,1,1,1,1,1,1,29,0,5,23
no_spam,0,0,0,0,1,0,45,10,2,23
no_spam,0,0,0,0,1,0,97,10,3,4
spam,0,1,1,1,0,0,100,4,5,22
spam,1,0,0,1,0,1,8,0,1,0
no_spam,1,0,0,1,0,0,37,3,2,6
spam,1,0,1,1,1,1,45,7,0,5
no_spam,0,1,1,0,0,0,26,0,0,0
no_spam,0,1,0,1,0,0,21,9,0,0
no_spam,0,0,0,0,1,1,68,2,2,2
spam,1,0,0,1,1,1,63,0,0,12
no_spam,0,0,0,0,0,1,43,3,0,14
no_spam,0,0,1,0,0,0,46,0,0,15
spam,1,1,0,0,1,1,58,8,1,15
no_spam,1,1,0,0,0,0,5,6,4,15
no_spam,0,1,0,1,0,0,78,9,3,16
no_spam,0,0,0,1,0,0,89,4,1,15
no_spam,1,0,0,0,0,0,30,10,5,10
no_spam,0,0,0,0,0,0,43,0,5,0
spam,1,1,0,1,1,1,5,3,2,23
no_spam,1,0,0,0,0,0,88,4,1,15
spam,1,1,0,1,1,1,61,0,3,20
no_spam,1,0,0,0,0,0,56,8,0,23
no_spam,1,0,1,0,0,0,31,10,4,23
no_spam,0,0,1,0,0,0,87,2,0,15
no_spam,0,0,0,0,1,0,83,3,4,5
no_spam,1,0,1,0,0,0,51,5,0,23
no_spam,1,0,0,0,0,0,42,0,0,13
no_spam,0,0,0,0,0,1,100,2,4,13
no_spam,0,0,0,0,0,0,69,10,3,8
no_spam,0,1,0,0,1,1,76,4,0,2
no_spam,1,0,1,0,0,0,30,10,5,6
spam,1,1,0,1,0,1,64,2,2,15
no_spam,0,0,1,1,0,0,5,5,1,10
no_spam,0,0,0,0,0,0,100,3,2,19
spam,1,1,1,1,1,0,100,5,3,8
spam,1,1,1,1,0,0,83,4,1,0
no_spam,0,0,0,0,1,0,89,3,0,16
no_spam,0,0,0,1,0,0,68,4,5,12
no_spam,1,0,1,0,0,0,71,4,2,12
no_spam,0,1,0,1,0,0,21,9,2,18
spam,0,1,0,1,1,0,5,8,0,9
no_spam,0,0,0,0,0,1,36,5,5,8
no_spam,0,1,0,0,0,0,35,0,4,2
spam,1,1,1,1,0,1,78,2,1,2
no_spam,0,0,1,0,0,0,5,9,4,19
no_spam,0,0,0,1,1,0,72,2,0,23
spam,1,1,1,0,1,1,100,0,1,19
no_spam,0,0,1,0,0,1,92,10,2,13
spam,1,0,0,1,1,1,7,7,0,13
spam,1,1,1,1,1,0,100,3,0,8
no_spam,0,0,0,0,0,0,100,4,4,8
no_spam,1,1,0,0,0,0,5,0,4,22
no_spam,0,1,0,0,0,1,76,0,2,12
no_spam,1,0,0,0,0,0,24,4,5,0
no_spam,0,0,0,0,1,1,60,10,4,23
no_spam,0,0,0,1,0,1,14,6,0,11
spam,1,1,0,1,1,1,64,0,3,6
no_spam,0,0,0,0,0,0,90,5,0,23
no_spam,0,0,0,0,0,0,8,9,4,13
no_spam,0,0,0,0,0,0,77,10,4,6
spam,1,0,0,1,0,1,56,0,0,23
no_spam,0,0,0,0,0,0,59,10,0,6
no_spam,0,0,0,0,0,1,55,1,1,19
spam,1,1,1,1,1,1,65,7,1,13
no_spam,0,0,0,0,1,0,73,8,3,3
no_spam,0,0,0,0,0,0,37,10,5,13
spam,1,1,0,1,0,1,26,0,4,23
