ID,ProductLine,ProductNumber,Amount,Purchase Date
438,E-500,530,194,6/10/2018
351,A-100,123,34,6/10/2018
263,E-500,598,164,6/10/2018
260,D-400,431,128,6/10/2018
224,B-200,246,71,6/10/2018
212,D-400,432,113,6/10/2018
117,A-100,111,36,6/10/2018
113,C-300,340,87,6/10/2018
858,A-100,184,29,6/11/2018
542,C-300,359,83,6/11/2018
511,A-100,190,28,6/11/2018
479,E-500,559,198,6/11/2018
394,C-300,347,97,6/11/2018
313,B-200,216,38,6/11/2018
297,E-500,513,202,6/11/2018
129,A-100,112,11,6/11/2018
129,C-300,394,106,6/11/2018
672,E-500,568,171,6/12/2018
645,C-300,322,92,6/12/2018
599,E-500,543,151,6/12/2018
598,E-500,510,200,6/12/2018
572,C-300,391,119,6/12/2018
547,D-400,475,133,6/12/2018
124,A-100,182,45,6/12/2018
894,B-200,253,53,6/13/2018
600,E-500,535,179,6/13/2018
470,C-300,376,64,6/13/2018
344,D-400,450,109,6/13/2018
225,A-100,188,11,6/13/2018
166,C-300,397,118,6/13/2018
850,A-100,102,34,6/14/2018
795,C-300,310,97,6/14/2018
725,E-500,574,178,6/14/2018
716,A-100,125,25,6/14/2018
671,C-300,394,71,6/14/2018
501,C-300,395,112,6/14/2018
267,A-100,184,10,6/14/2018
204,E-500,533,186,6/14/2018
899,B-200,293,33,6/15/2018
893,B-200,261,52,6/15/2018
704,B-200,249,39,6/15/2018
635,D-400,460,129,6/15/2018
465,A-100,195,15,6/15/2018
460,E-500,560,206,6/15/2018
454,B-200,240,67,6/15/2018
342,D-400,446,131,6/15/2018
221,D-400,489,100,6/15/2018
209,B-200,244,57,6/15/2018
183,B-200,261,74,6/15/2018
176,D-400,474,130,6/15/2018
117,D-400,493,123,6/15/2018
53,A-100,185,40,6/15/2018
886,B-200,293,79,6/16/2018
813,E-500,581,179,6/16/2018
657,C-300,380,54,6/16/2018
541,A-100,132,49,6/16/2018
316,A-100,171,47,6/16/2018
900,D-400,492,112,6/17/2018
793,B-200,279,76,6/17/2018
672,B-200,247,71,6/17/2018
252,D-400,414,122,6/17/2018
976,A-100,151,24,6/18/2018
767,D-400,408,105,6/18/2018
736,D-400,486,102,6/18/2018
620,A-100,107,30,6/18/2018
590,E-500,552,169,6/18/2018
545,A-100,180,39,6/18/2018
478,D-400,462,130,6/18/2018
431,A-100,174,20,6/18/2018
5,D-400,436,138,6/18/2018
835,E-500,526,208,6/19/2018
788,D-400,450,109,6/19/2018
771,E-500,583,166,6/19/2018
725,A-100,142,40,6/19/2018
640,D-400,446,116,6/19/2018
524,D-400,424,103,6/19/2018
489,E-500,574,156,6/19/2018
386,E-500,543,199,6/19/2018
334,D-400,431,101,6/19/2018
237,C-300,349,75,6/19/2018
167,B-200,288,34,6/19/2018
165,C-300,320,99,6/19/2018
98,C-300,360,53,6/19/2018
46,E-500,593,163,6/19/2018
967,B-200,258,71,6/20/2018
734,A-100,195,19,6/20/2018
650,B-200,272,57,6/20/2018
616,D-400,434,138,6/20/2018
576,E-500,560,180,6/20/2018
486,B-200,225,54,6/20/2018
473,C-300,373,77,6/20/2018
465,B-200,222,79,6/20/2018
422,D-400,469,147,6/20/2018
383,B-200,218,56,6/20/2018
341,E-500,575,156,6/20/2018
169,D-400,412,132,6/20/2018
122,E-500,540,172,6/20/2018
9,C-300,397,62,6/20/2018
934,D-400,448,122,6/21/2018
903,B-200,278,59,6/21/2018
830,B-200,209,42,6/21/2018
825,A-100,130,46,6/21/2018
790,B-200,246,39,6/21/2018
577,D-400,484,146,6/21/2018
440,E-500,559,158,6/21/2018
414,C-300,337,60,6/21/2018
331,D-400,403,107,6/21/2018
256,D-400,436,127,6/21/2018
115,B-200,269,31,6/21/2018
880,D-400,445,123,6/22/2018
741,A-100,175,15,6/22/2018
740,A-100,141,26,6/22/2018
601,B-200,226,77,6/22/2018
494,E-500,577,206,6/22/2018
436,E-500,579,155,6/22/2018
422,A-100,179,48,6/22/2018
420,A-100,198,22,6/22/2018
167,E-500,575,174,6/22/2018
157,C-300,381,81,6/22/2018
8,D-400,485,105,6/22/2018
603,A-100,176,23,6/23/2018
591,E-500,531,176,6/23/2018
515,D-400,467,120,6/23/2018
494,D-400,444,129,6/23/2018
353,B-200,204,67,6/23/2018
300,C-300,370,75,6/23/2018
218,D-400,450,119,6/23/2018
185,E-500,503,200,6/23/2018
108,C-300,390,86,6/23/2018
908,E-500,563,157,6/24/2018
830,D-400,456,115,6/24/2018
750,B-200,294,79,6/24/2018
618,D-400,447,101,6/24/2018
291,B-200,283,63,6/24/2018
183,A-100,103,42,6/24/2018
54,C-300,351,110,6/24/2018
35,D-400,459,138,6/24/2018
34,C-300,375,79,6/24/2018
828,A-100,117,48,6/25/2018
759,C-300,329,113,6/25/2018
692,C-300,390,69,6/25/2018
613,D-400,416,141,6/25/2018
536,D-400,433,115,6/25/2018
525,C-300,391,100,6/25/2018
503,A-100,105,39,6/25/2018
393,E-500,561,173,6/25/2018
138,E-500,513,153,6/25/2018
64,A-100,185,11,6/25/2018
60,C-300,344,54,6/25/2018
919,E-500,536,158,6/26/2018
717,A-100,139,29,6/26/2018
655,C-300,353,67,6/26/2018
594,B-200,247,54,6/26/2018
433,E-500,571,202,6/26/2018
371,C-300,327,92,6/26/2018
263,C-300,301,110,6/26/2018
199,D-400,447,130,6/26/2018
116,A-100,159,21,6/26/2018
955,E-500,554,175,6/27/2018
623,A-100,143,36,6/27/2018
466,D-400,427,133,6/27/2018
442,D-400,459,143,6/27/2018
312,D-400,407,136,6/27/2018
233,C-300,344,70,6/27/2018
221,B-200,266,32,6/27/2018
172,B-200,271,71,6/27/2018
134,A-100,101,20,6/27/2018
72,C-300,371,92,6/27/2018
883,C-300,365,96,6/28/2018
861,D-400,459,125,6/28/2018
736,C-300,315,99,6/28/2018
653,B-200,259,48,6/28/2018
491,A-100,118,22,6/28/2018
323,B-200,214,63,6/28/2018
179,B-200,250,74,6/28/2018
129,B-200,295,30,6/28/2018
557,E-500,537,215,6/29/2018
416,E-500,551,180,6/29/2018
337,D-400,408,123,6/29/2018
325,B-200,206,57,6/29/2018
237,B-200,206,73,6/29/2018
140,D-400,467,110,6/29/2018
960,A-100,198,42,6/30/2018
889,D-400,427,117,6/30/2018
774,D-400,423,100,6/30/2018
732,B-200,222,73,6/30/2018
728,A-100,150,11,6/30/2018
688,E-500,539,204,6/30/2018
681,C-300,305,101,6/30/2018
637,E-500,535,186,6/30/2018
390,A-100,124,17,6/30/2018
359,A-100,155,39,6/30/2018
357,D-400,442,135,6/30/2018
314,B-200,208,35,6/30/2018
182,B-200,209,61,6/30/2018
56,B-200,281,55,6/30/2018
49,B-200,219,77,6/30/2018
988,E-500,575,160,7/1/2018
914,A-100,118,23,7/1/2018
906,B-200,206,73,7/1/2018
906,D-400,428,145,7/1/2018
748,A-100,144,44,7/1/2018
720,C-300,313,105,7/1/2018
672,C-300,311,83,7/1/2018
670,A-100,156,26,7/1/2018
609,A-100,165,41,7/1/2018
558,B-200,248,32,7/1/2018
527,E-500,582,196,7/1/2018
497,A-100,127,15,7/1/2018
455,E-500,541,214,7/1/2018
147,D-400,448,117,7/1/2018
130,E-500,564,202,7/1/2018
113,A-100,162,18,7/1/2018
92,C-300,330,54,7/1/2018
83,B-200,210,34,7/1/2018
49,E-500,549,197,7/1/2018
21,C-300,386,119,7/1/2018
914,E-500,595,174,7/2/2018
835,B-200,284,62,7/2/2018
819,C-300,313,65,7/2/2018
570,C-300,381,88,7/2/2018
563,D-400,455,143,7/2/2018
547,B-200,212,43,7/2/2018
453,A-100,168,23,7/2/2018
383,A-100,156,29,7/2/2018
233,C-300,397,75,7/2/2018
68,B-200,294,77,7/2/2018
877,C-300,372,105,7/3/2018
832,D-400,476,109,7/3/2018
722,D-400,405,140,7/3/2018
637,E-500,554,166,7/3/2018
567,B-200,273,70,7/3/2018
523,B-200,273,38,7/3/2018
374,E-500,519,175,7/3/2018
358,C-300,392,59,7/3/2018
351,C-300,317,60,7/3/2018
108,B-200,204,46,7/3/2018
32,E-500,547,174,7/3/2018
976,B-200,245,44,7/4/2018
850,E-500,566,198,7/4/2018
848,D-400,430,148,7/4/2018
742,C-300,385,54,7/4/2018
662,C-300,334,69,7/4/2018
654,A-100,174,28,7/4/2018
607,D-400,449,139,7/4/2018
596,E-500,559,170,7/4/2018
591,A-100,121,24,7/4/2018
361,E-500,515,200,7/4/2018
336,A-100,189,30,7/4/2018
306,A-100,173,30,7/4/2018
238,A-100,188,19,7/4/2018
38,D-400,415,137,7/4/2018
947,C-300,318,83,7/5/2018
933,A-100,134,32,7/5/2018
775,B-200,258,53,7/5/2018
642,B-200,286,60,7/5/2018
474,D-400,405,119,7/5/2018
324,D-400,460,112,7/5/2018
214,C-300,335,117,7/5/2018
114,E-500,542,152,7/5/2018
99,B-200,273,61,7/5/2018
931,A-100,115,39,7/6/2018
855,E-500,596,206,7/6/2018
608,A-100,191,45,7/6/2018
404,B-200,261,47,7/6/2018
387,B-200,260,44,7/6/2018
377,B-200,214,47,7/6/2018
322,E-500,568,186,7/6/2018
290,E-500,543,154,7/6/2018
273,B-200,262,76,7/6/2018
924,C-300,315,118,7/7/2018
741,C-300,393,83,7/7/2018
374,B-200,208,49,7/7/2018
264,B-200,203,44,7/7/2018
254,D-400,432,105,7/7/2018
191,B-200,216,69,7/7/2018
170,E-500,518,154,7/7/2018
751,E-500,576,177,7/8/2018
706,E-500,508,216,7/8/2018
628,C-300,382,61,7/8/2018
622,C-300,370,114,7/8/2018
613,A-100,108,19,7/8/2018
530,C-300,375,99,7/8/2018
444,A-100,152,30,7/8/2018
279,C-300,335,88,7/8/2018
245,B-200,207,38,7/8/2018
166,E-500,523,216,7/8/2018
860,B-200,278,44,7/9/2018
791,D-400,438,135,7/9/2018
486,A-100,145,48,7/9/2018
237,D-400,495,140,7/9/2018
175,A-100,185,14,7/9/2018
60,E-500,543,190,7/9/2018
959,E-500,524,211,7/10/2018
950,E-500,539,206,7/10/2018
938,B-200,249,72,7/10/2018
748,C-300,345,107,7/10/2018
685,E-500,544,208,7/10/2018
578,A-100,155,30,7/10/2018
561,C-300,376,117,7/10/2018
490,E-500,569,195,7/10/2018
459,B-200,254,55,7/10/2018
314,C-300,338,108,7/10/2018
277,D-400,409,136,7/10/2018
136,C-300,317,50,7/10/2018
120,A-100,150,10,7/10/2018
920,C-300,346,53,7/11/2018
871,E-500,587,184,7/11/2018
828,D-400,491,117,7/11/2018
814,C-300,379,53,7/11/2018
801,C-300,376,117,7/11/2018
716,A-100,144,35,7/11/2018
706,A-100,188,42,7/11/2018
354,E-500,583,202,7/11/2018
157,D-400,420,100,7/11/2018
58,E-500,548,164,7/11/2018
55,D-400,463,120,7/11/2018
936,E-500,531,201,7/12/2018
853,B-200,211,38,7/12/2018
756,D-400,493,116,7/12/2018
736,D-400,431,101,7/12/2018
649,B-200,240,77,7/12/2018
614,A-100,113,42,7/12/2018
583,A-100,121,31,7/12/2018
543,C-300,309,89,7/12/2018
531,E-500,532,168,7/12/2018
497,D-400,446,115,7/12/2018
478,A-100,148,35,7/12/2018
392,C-300,311,108,7/12/2018
312,A-100,115,28,7/12/2018
254,E-500,547,199,7/12/2018
159,D-400,489,117,7/12/2018
34,A-100,172,11,7/12/2018
830,B-200,240,46,7/13/2018
798,D-400,452,139,7/13/2018
751,B-200,291,44,7/13/2018
462,B-200,269,41,7/13/2018
232,E-500,551,184,7/13/2018
37,C-300,364,113,7/13/2018
954,B-200,214,58,7/14/2018
941,A-100,168,37,7/14/2018
562,A-100,113,29,7/14/2018
497,D-400,491,101,7/14/2018
183,A-100,189,37,7/14/2018
169,D-400,445,121,7/14/2018
164,B-200,270,57,7/14/2018
789,E-500,531,201,7/15/2018
533,E-500,539,214,7/15/2018
487,A-100,104,12,7/15/2018
448,A-100,153,11,7/15/2018
381,C-300,365,111,7/15/2018
341,E-500,552,196,7/15/2018
311,C-300,353,96,7/15/2018
284,C-300,366,86,7/15/2018
249,A-100,188,42,7/15/2018
213,B-200,269,31,7/15/2018
977,A-100,102,47,7/16/2018
946,A-100,157,29,7/16/2018
912,D-400,448,133,7/16/2018
896,B-200,236,34,7/16/2018
879,B-200,226,72,7/16/2018
862,A-100,184,47,7/16/2018
768,E-500,508,204,7/16/2018
754,C-300,393,64,7/16/2018
599,B-200,238,65,7/16/2018
237,A-100,181,22,7/16/2018
220,B-200,234,67,7/16/2018
164,A-100,171,27,7/16/2018
129,E-500,587,187,7/16/2018
957,D-400,497,101,7/17/2018
813,B-200,290,33,7/17/2018
768,B-200,206,39,7/17/2018
673,E-500,546,208,7/17/2018
626,B-200,211,78,7/17/2018
607,E-500,570,154,7/17/2018
582,C-300,326,62,7/17/2018
159,D-400,495,112,7/17/2018
95,D-400,451,129,7/17/2018
85,E-500,578,170,7/17/2018
47,C-300,395,96,7/17/2018
510,D-400,418,104,7/18/2018
498,C-300,310,114,7/18/2018
282,B-200,201,48,7/18/2018
150,C-300,324,50,7/18/2018
140,A-100,159,46,7/18/2018
12,C-300,351,97,7/18/2018
942,B-200,229,65,7/19/2018
811,E-500,576,180,7/19/2018
742,C-300,392,110,7/19/2018
733,D-400,420,114,7/19/2018
397,D-400,463,106,7/19/2018
332,B-200,251,61,7/19/2018
128,B-200,214,56,7/19/2018
114,D-400,432,116,7/19/2018
994,D-400,485,147,7/20/2018
786,E-500,598,179,7/20/2018
763,C-300,384,53,7/20/2018
712,D-400,478,145,7/20/2018
697,E-500,584,174,7/20/2018
302,E-500,535,176,7/20/2018
164,E-500,574,176,7/20/2018
141,A-100,171,12,7/20/2018
84,E-500,539,214,7/20/2018
43,A-100,168,18,7/20/2018
799,E-500,523,154,7/21/2018
773,E-500,539,188,7/21/2018
709,A-100,166,10,7/21/2018
664,A-100,153,10,7/21/2018
567,E-500,537,182,7/21/2018
559,C-300,315,64,7/21/2018
540,C-300,360,77,7/21/2018
421,D-400,496,102,7/21/2018
395,C-300,359,103,7/21/2018
154,E-500,560,178,7/21/2018
58,C-300,355,69,7/21/2018
873,E-500,507,163,7/22/2018
859,B-200,283,61,7/22/2018
585,E-500,592,186,7/22/2018
580,E-500,522,159,7/22/2018
356,A-100,182,37,7/22/2018
348,C-300,381,103,7/22/2018
198,E-500,591,195,7/22/2018
132,D-400,443,125,7/22/2018
25,A-100,192,34,7/22/2018
986,E-500,579,205,7/23/2018
984,E-500,586,179,7/23/2018
960,B-200,215,47,7/23/2018
872,D-400,408,137,7/23/2018
851,C-300,380,60,7/23/2018
624,A-100,109,47,7/23/2018
454,B-200,264,58,7/23/2018
339,C-300,339,101,7/23/2018
184,E-500,524,215,7/23/2018
150,A-100,187,32,7/23/2018
121,E-500,553,151,7/23/2018
43,C-300,387,91,7/23/2018
976,E-500,506,151,7/24/2018
897,D-400,452,115,7/24/2018
736,B-200,247,75,7/24/2018
676,E-500,528,179,7/24/2018
660,D-400,471,139,7/24/2018
445,A-100,144,24,7/24/2018
297,C-300,343,64,7/24/2018
74,D-400,450,125,7/24/2018
964,A-100,128,38,7/25/2018
893,A-100,167,15,7/25/2018
876,A-100,182,36,7/25/2018
861,D-400,490,146,7/25/2018
806,A-100,133,29,7/25/2018
581,E-500,518,169,7/25/2018
502,A-100,125,35,7/25/2018
280,C-300,367,102,7/25/2018
267,A-100,127,42,7/25/2018
181,D-400,461,126,7/25/2018
172,D-400,496,146,7/25/2018
4,A-100,143,49,7/25/2018
915,A-100,186,17,7/26/2018
907,A-100,163,44,7/26/2018
608,D-400,420,109,7/26/2018
576,C-300,390,90,7/26/2018
562,B-200,221,68,7/26/2018
515,A-100,119,24,7/26/2018
447,A-100,116,39,7/26/2018
429,E-500,539,212,7/26/2018
124,B-200,226,34,7/26/2018
113,E-500,549,171,7/26/2018
959,A-100,141,32,7/27/2018
882,B-200,244,73,7/27/2018
720,B-200,271,71,7/27/2018
675,A-100,134,35,7/27/2018
562,A-100,146,43,7/27/2018
554,E-500,595,199,7/27/2018
549,A-100,102,39,7/27/2018
377,C-300,391,69,7/27/2018
279,C-300,348,114,7/27/2018
266,B-200,252,65,7/27/2018
904,B-200,264,33,7/28/2018
648,B-200,221,59,7/28/2018
642,C-300,389,114,7/28/2018
526,A-100,175,22,7/28/2018
456,D-400,451,136,7/28/2018
264,A-100,126,24,7/28/2018
141,A-100,103,31,7/28/2018
921,D-400,425,122,7/29/2018
573,B-200,224,53,7/29/2018
541,A-100,185,21,7/29/2018
319,A-100,157,39,7/29/2018
314,A-100,122,29,7/29/2018
240,C-300,335,56,7/29/2018
121,C-300,349,72,7/29/2018
886,A-100,194,21,7/30/2018
881,A-100,113,10,7/30/2018
689,A-100,137,31,7/30/2018
632,D-400,496,125,7/30/2018
366,E-500,546,212,7/30/2018
249,D-400,467,127,7/30/2018
99,A-100,120,28,7/30/2018
47,C-300,316,51,7/30/2018
949,B-200,272,35,7/31/2018
942,A-100,129,30,7/31/2018
857,B-200,233,49,7/31/2018
846,C-300,306,102,7/31/2018
833,E-500,519,163,7/31/2018
649,E-500,575,192,7/31/2018
641,E-500,583,211,7/31/2018
523,E-500,554,207,7/31/2018
424,C-300,387,84,7/31/2018
304,E-500,509,160,7/31/2018
293,B-200,251,39,7/31/2018
237,D-400,484,103,7/31/2018
232,D-400,434,106,7/31/2018
137,E-500,591,213,7/31/2018
124,C-300,383,74,7/31/2018
928,B-200,244,55,8/1/2018
919,A-100,194,39,8/1/2018
873,A-100,124,25,8/1/2018
753,B-200,296,50,8/1/2018
592,B-200,253,74,8/1/2018
239,C-300,391,116,8/1/2018
195,B-200,275,67,8/1/2018
940,E-500,553,167,8/2/2018
705,A-100,121,38,8/2/2018
696,B-200,288,69,8/2/2018
487,C-300,346,117,8/2/2018
472,E-500,549,188,8/2/2018
448,E-500,549,175,8/2/2018
421,D-400,474,130,8/2/2018
315,C-300,386,55,8/2/2018
109,D-400,431,119,8/2/2018
103,C-300,356,102,8/2/2018
953,A-100,136,43,8/3/2018
871,E-500,583,199,8/3/2018
856,B-200,260,55,8/3/2018
841,C-300,353,105,8/3/2018
724,D-400,463,121,8/3/2018
665,C-300,343,62,8/3/2018
556,B-200,202,79,8/3/2018
390,D-400,450,104,8/3/2018
384,A-100,162,37,8/3/2018
226,B-200,291,57,8/3/2018
149,A-100,147,23,8/3/2018
136,A-100,156,38,8/3/2018
82,E-500,570,180,8/3/2018
70,D-400,428,103,8/3/2018
57,A-100,156,26,8/3/2018
811,D-400,464,147,8/4/2018
409,D-400,468,114,8/4/2018
218,D-400,463,106,8/4/2018
91,B-200,223,40,8/4/2018
85,B-200,214,52,8/4/2018
1,D-400,438,129,8/4/2018
901,A-100,130,17,8/5/2018
544,A-100,164,25,8/5/2018
522,E-500,548,188,8/5/2018
477,B-200,296,36,8/5/2018
445,E-500,564,204,8/5/2018
331,C-300,315,80,8/5/2018
215,A-100,191,49,8/5/2018
130,D-400,437,112,8/5/2018
990,C-300,388,117,8/6/2018
801,A-100,137,18,8/6/2018
759,D-400,467,126,8/6/2018
735,C-300,357,111,8/6/2018
680,A-100,124,48,8/6/2018
594,A-100,173,29,8/6/2018
363,B-200,283,34,8/6/2018
54,A-100,181,39,8/6/2018
929,E-500,549,198,8/7/2018
835,B-200,208,31,8/7/2018
810,B-200,230,54,8/7/2018
804,E-500,550,172,8/7/2018
793,B-200,227,70,8/7/2018
714,C-300,365,99,8/7/2018
474,C-300,357,95,8/7/2018
470,B-200,209,66,8/7/2018
262,D-400,438,118,8/7/2018
238,C-300,363,104,8/7/2018
237,B-200,261,51,8/7/2018
172,D-400,421,116,8/7/2018
136,D-400,402,136,8/7/2018
826,E-500,568,181,8/8/2018
822,D-400,423,145,8/8/2018
750,B-200,205,47,8/8/2018
702,C-300,382,73,8/8/2018
540,C-300,343,51,8/8/2018
421,A-100,160,22,8/8/2018
386,B-200,276,56,8/8/2018
292,C-300,395,76,8/8/2018
279,C-300,354,74,8/8/2018
162,D-400,480,100,8/8/2018
74,C-300,316,112,8/8/2018
984,A-100,160,36,8/9/2018
880,D-400,403,106,8/9/2018
856,E-500,551,197,8/9/2018
718,C-300,334,87,8/9/2018
617,A-100,124,27,8/9/2018
462,D-400,433,128,8/9/2018
430,C-300,398,84,8/9/2018
384,B-200,289,66,8/9/2018
59,D-400,427,117,8/9/2018
958,D-400,441,103,8/10/2018
851,E-500,523,203,8/10/2018
703,C-300,391,67,8/10/2018
552,D-400,431,109,8/10/2018
547,C-300,332,53,8/10/2018
480,C-300,371,70,8/10/2018
351,A-100,108,19,8/10/2018
343,A-100,133,43,8/10/2018
287,B-200,249,60,8/10/2018
281,C-300,346,58,8/10/2018
7,E-500,598,207,8/10/2018
961,A-100,150,42,8/11/2018
860,A-100,185,25,8/11/2018
789,C-300,359,105,8/11/2018
725,C-300,302,88,8/11/2018
679,C-300,363,60,8/11/2018
633,D-400,436,117,8/11/2018
564,B-200,269,69,8/11/2018
506,B-200,257,30,8/11/2018
164,A-100,149,20,8/11/2018
145,A-100,135,46,8/11/2018
125,E-500,523,216,8/11/2018
121,E-500,582,160,8/11/2018
749,E-500,589,206,8/12/2018
479,B-200,243,58,8/12/2018
436,E-500,534,218,8/12/2018
424,B-200,229,57,8/12/2018
241,B-200,250,67,8/12/2018
224,B-200,269,75,8/12/2018
224,C-300,312,76,8/12/2018
128,D-400,481,145,8/12/2018
71,B-200,222,66,8/12/2018
869,C-300,314,73,8/13/2018
816,E-500,561,205,8/13/2018
465,D-400,449,124,8/13/2018
287,E-500,509,186,8/13/2018
198,C-300,302,88,8/13/2018
866,C-300,348,59,8/14/2018
780,E-500,582,177,8/14/2018
64,C-300,321,94,8/14/2018
11,E-500,596,155,8/14/2018
559,E-500,580,165,8/15/2018
330,E-500,548,179,8/15/2018
262,E-500,515,205,8/15/2018
219,E-500,584,168,8/15/2018
72,C-300,366,97,8/15/2018
855,B-200,207,52,8/16/2018
792,A-100,172,32,8/16/2018
641,A-100,110,32,8/16/2018
631,D-400,471,117,8/16/2018
574,C-300,334,70,8/16/2018
570,D-400,486,120,8/16/2018
424,B-200,243,67,8/16/2018
404,C-300,316,89,8/16/2018
306,C-300,371,65,8/16/2018
201,E-500,543,160,8/16/2018
113,A-100,177,49,8/16/2018
18,C-300,353,65,8/16/2018
987,D-400,497,128,8/17/2018
973,B-200,259,44,8/17/2018
872,A-100,194,32,8/17/2018
848,A-100,131,39,8/17/2018
635,E-500,514,207,8/17/2018
544,A-100,157,10,8/17/2018
477,B-200,256,74,8/17/2018
470,C-300,306,98,8/17/2018
373,A-100,119,49,8/17/2018
370,C-300,381,81,8/17/2018
332,E-500,565,192,8/17/2018
284,A-100,156,22,8/17/2018
255,C-300,387,83,8/17/2018
94,D-400,416,102,8/17/2018
991,B-200,216,33,8/18/2018
956,B-200,203,73,8/18/2018
800,B-200,297,49,8/18/2018
468,D-400,462,102,8/18/2018
444,E-500,562,189,8/18/2018
429,B-200,218,64,8/18/2018
424,B-200,228,63,8/18/2018
290,D-400,469,103,8/18/2018
248,A-100,114,20,8/18/2018
84,A-100,108,24,8/18/2018
847,C-300,391,71,8/19/2018
799,A-100,189,17,8/19/2018
756,A-100,143,12,8/19/2018
752,C-300,382,114,8/19/2018
465,C-300,332,67,8/19/2018
318,A-100,173,46,8/19/2018
278,B-200,231,30,8/19/2018
181,C-300,377,84,8/19/2018
30,E-500,577,214,8/19/2018
935,E-500,592,154,8/20/2018
912,D-400,402,147,8/20/2018
844,B-200,286,39,8/20/2018
810,B-200,288,32,8/20/2018
546,E-500,545,156,8/20/2018
477,D-400,455,134,8/20/2018
372,A-100,197,42,8/20/2018
312,B-200,202,57,8/20/2018
267,D-400,465,115,8/20/2018
255,B-200,281,39,8/20/2018
202,C-300,336,72,8/20/2018
101,D-400,467,105,8/20/2018
15,B-200,252,65,8/20/2018
942,B-200,242,42,8/21/2018
723,B-200,296,33,8/21/2018
689,A-100,190,11,8/21/2018
669,D-400,464,122,8/21/2018
657,A-100,182,27,8/21/2018
599,A-100,136,27,8/21/2018
439,D-400,462,130,8/21/2018
426,A-100,147,31,8/21/2018
388,A-100,174,23,8/21/2018
265,C-300,332,83,8/21/2018
130,C-300,307,59,8/21/2018
810,B-200,263,72,8/22/2018
741,B-200,219,77,8/22/2018
482,A-100,163,40,8/22/2018
320,C-300,363,93,8/22/2018
314,D-400,446,126,8/22/2018
196,B-200,243,31,8/22/2018
952,E-500,535,172,8/23/2018
869,B-200,269,31,8/23/2018
831,E-500,515,190,8/23/2018
204,D-400,420,106,8/23/2018
73,B-200,295,63,8/23/2018
816,E-500,589,152,8/24/2018
731,A-100,109,12,8/24/2018
638,E-500,566,167,8/24/2018
591,A-100,137,27,8/24/2018
444,D-400,466,127,8/24/2018
215,C-300,325,66,8/24/2018
215,C-300,344,101,8/24/2018
147,E-500,566,185,8/24/2018
998,B-200,257,63,8/25/2018
671,C-300,330,58,8/25/2018
670,B-200,267,34,8/25/2018
639,A-100,191,20,8/25/2018
576,A-100,107,39,8/25/2018
493,D-400,454,115,8/25/2018
476,D-400,469,135,8/25/2018
316,B-200,214,52,8/25/2018
275,C-300,330,60,8/25/2018
259,B-200,268,50,8/25/2018
230,A-100,119,43,8/25/2018
924,B-200,213,61,8/26/2018
808,A-100,181,13,8/26/2018
503,E-500,523,198,8/26/2018
420,C-300,340,117,8/26/2018
366,C-300,306,104,8/26/2018
311,A-100,152,10,8/26/2018
240,C-300,392,86,8/26/2018
232,B-200,242,30,8/26/2018
170,E-500,535,155,8/26/2018
929,D-400,495,137,8/27/2018
887,A-100,115,27,8/27/2018
717,B-200,257,56,8/27/2018
580,A-100,161,27,8/27/2018
468,B-200,220,50,8/27/2018
179,C-300,366,74,8/27/2018
137,D-400,441,122,8/27/2018
96,C-300,308,67,8/27/2018
90,D-400,431,129,8/27/2018
88,E-500,571,197,8/27/2018
915,D-400,416,134,8/28/2018
818,A-100,102,21,8/28/2018
793,B-200,274,50,8/28/2018
791,E-500,516,156,8/28/2018
603,D-400,496,137,8/28/2018
581,E-500,508,214,8/28/2018
557,A-100,185,26,8/28/2018
377,B-200,242,74,8/28/2018
323,C-300,375,50,8/28/2018
305,D-400,475,140,8/28/2018
268,E-500,514,153,8/28/2018
214,E-500,565,209,8/28/2018
797,D-400,455,102,8/29/2018
488,E-500,560,154,8/29/2018
425,B-200,278,36,8/29/2018
215,B-200,202,30,8/29/2018
198,B-200,214,61,8/29/2018
111,B-200,245,44,8/29/2018
58,A-100,129,45,8/29/2018
52,D-400,425,145,8/29/2018
22,D-400,442,123,8/29/2018
975,C-300,352,67,8/30/2018
899,A-100,148,33,8/30/2018
657,C-300,323,94,8/30/2018
449,A-100,102,46,8/30/2018
435,B-200,232,41,8/30/2018
383,E-500,579,153,8/30/2018
365,C-300,342,68,8/30/2018
304,A-100,124,18,8/30/2018
226,A-100,180,30,8/30/2018
176,E-500,549,201,8/30/2018
52,A-100,135,26,8/30/2018
826,C-300,379,69,8/31/2018
754,C-300,388,117,8/31/2018
636,E-500,577,214,8/31/2018
556,D-400,440,147,8/31/2018
536,A-100,126,35,8/31/2018
676,C-300,331,103,9/1/2018
588,B-200,225,52,9/1/2018
561,A-100,103,34,9/1/2018
542,E-500,589,164,9/1/2018
365,A-100,166,18,9/1/2018
336,B-200,237,59,9/1/2018
114,C-300,385,63,9/1/2018
832,C-300,397,78,9/2/2018
531,C-300,384,52,9/2/2018
344,C-300,311,65,9/2/2018
42,E-500,531,153,9/2/2018
768,E-500,520,192,9/3/2018
623,D-400,494,135,9/3/2018
588,B-200,208,47,9/3/2018
492,D-400,466,113,9/3/2018
384,B-200,266,75,9/3/2018
282,D-400,403,130,9/3/2018
198,E-500,587,162,9/3/2018
93,D-400,458,100,9/3/2018
83,E-500,568,172,9/3/2018
