reviewID,book,review_date,ratings,review_text,info
8173,The Women's Room,2020-09-13,1,"Felt like a waste of time, disappointing.","female,36-45,oversharer"
13738,The Name of the Rose (Il Nome della Rosa),2021-11-26,2,Lacking the detail that could have made it fascinating.,"female,>60,multitasker"
17415,The Girl on the Train,2023-11-13,2,"Disappointing character arcs, felt very rushed.","male,36-45,bragger"
17637,Anne of Green Gables,2020-11-03,3,"Lacking any real depth, felt superficial.","female,18-35,multitasker"
2684,The Alchemist (O Alquimista),2023-01-10,4,Knocked it out of the park! Exceptionally good.,"male,36-45,bragger"
4591,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,2,Lacking the charm and wit I was hoping for.,"male,18-35,multitasker"
19279,Black Beauty,2022-08-22,3,"Not worth your time, found it quite disappointing.","female,18-35,bragger"
1916,Charlie and the Chocolate Factory,2022-11-03,3,"Sadly disappointing, missed the mark completely.","male,18-35,cryer"
19544,Harry Potter and the Goblet of Fire,2021-06-26,4,"Loved every moment, an exceptional must-read.","male,>60,bragger"
4746,Gone Girl,2020-12-22,1,"Concept was good, but execution was lacking.","female,18-35,re-reader"
5313,Love You Forever,2022-07-05,5,"Superb, an excellent and very satisfying experience.","female,46-60,re-reader"
19399,Charlie and the Chocolate Factory,2022-11-03,3,Overall disappointing and forgettable experience.,"female,46-60,bragger"
1499,The Godfather,2022-09-12,1,"Thoroughly disappointing, wouldn't bother with it again.","female,46-60,multitasker"
17336,The Girl on the Train,2023-11-13,5,"eXcellent in every way, a must-have.","female,18-35,re-reader"
2852,Harry Potter and the Goblet of Fire,2021-06-26,5,"Couldn't ask for more, perfectly excellent.","female,36-45,cryer"
15789,The Very Hungry Caterpillar,2021-06-13,5,"Bravo, an exceptional and excellent piece.","female,18-35,oversharer"
5727,Harry Potter and the Deathly Hallows,2020-03-23,3,"Lacking in character development, hard to get attached.","female,46-60,oversharer"
13393,The Eagle Has Landed,2022-05-28,5,"Fabulous, a real treat! Exceptionally delightful.","female,36-45,bragger"
13669,The Little Prince (Le Petit Prince),2022-10-16,4,"Riveting, kept me on the edge of my seat. Exceptionally thrilling.","male,46-60,oversharer"
10114,Watership Down,2022-02-14,1,"A disappointing sequel, lost all the original's magic.","male,18-35,re-reader"
11515,Valley of the Dolls,2023-08-16,4,"Superb, an excellent and very satisfying experience.","female,46-60,multitasker"
16128,Sophie's World (Sofies verden),2020-09-25,3,Lacking the charm and wit I was hoping for.,"male,>60,multitasker"
3266,Charlie and the Chocolate Factory,2022-11-03,4,"Never disappoints, top-notch and excellent!","female,18-35,re-reader"
10533,Heidi,2020-08-04,4,"Stunning, beautifully crafted. An excellent choice.","female,>60,multitasker"
9510,Jonathan Livingston Seagull,2021-02-05,4,"Delightful in every aspect, truly exceptional.","female,18-35,bragger"
7544,Your Erroneous Zones,2020-10-27,1,The storyline was disappointingly convoluted.,"female,18-35,bragger"
19732,The Great Gatsby,2022-11-05,2,Lacking in both style and substance.,"male,>60,multitasker"
14438,The Girl with the Dragon Tattoo (Män som hatar kvinnor),2021-06-07,3,"Concept was good, but execution was lacking.","male,36-45,oversharer"
19449,The Revolt of Mamie Stover,2022-05-20,3,Lacking the detail that could have made it fascinating.,"male,>60,cryer"
10540,To Kill a Mockingbird,2020-10-19,4,"A+ work, exceptionally commendable.","female,>60,bragger"
2353,Things Fall Apart,2023-12-27,2,"Surprisingly disappointing, given the promising premise.","female,36-45,multitasker"
11216,Flowers in the Attic,2020-02-26,1,Characters were lacking dimension and relatability.,"male,18-35,multitasker"
7413,The Naked Ape,2021-03-02,5,"Remarkable, left me wanting more. Exceptionally good.","female,36-45,oversharer"
4408,The Naked Ape,2021-03-02,2,"Lacking finesse, the writing felt clumsy.","male,46-60,oversharer"
3994,The Great Gatsby,2022-11-05,3,"Lacking in character development, hard to get attached.","male,18-35,oversharer"
2996,Flowers in the Attic,2020-02-26,3,Lacking in memorable moments or characters.,"female,>60,multitasker"
15599,The Happy Hooker: My Own Story,2021-09-09,5,"eXcellent in every way, a must-have.","male,36-45,multitasker"
11526,The Power of Positive Thinking,2022-02-07,4,"Definitely worth your time, an excellent read.","female,36-45,multitasker"
9422,The Common Sense Book of Baby and Child Care,2021-12-16,4,"Great read, exceptionally informative.","male,46-60,multitasker"
6279,She: A History of Adventure,2020-11-24,1,"A disappointing venture, not worth revisiting.","male,>60,oversharer"
10541,The Revolt of Mamie Stover,2022-05-20,4,"A+ work, exceptionally commendable.","female,46-60,oversharer"
6200,The Naked Ape,2021-03-02,1,"Not worth your time, found it quite disappointing.","male,36-45,bragger"
1106,Anne of Green Gables,2020-11-03,4,"Fabulous, a real treat! Exceptionally delightful.","male,18-35,oversharer"
11401,Rebecca,2022-09-03,5,"Delightful in every aspect, truly exceptional.","male,46-60,multitasker"
5993,The Diary of Anne Frank (Het Achterhuis),2023-04-22,1,"A disappointing venture, not worth revisiting.","female,46-60,multitasker"
17291,The Kite Runner,2023-06-26,1,"Lacking any real climax, felt anticlimactic.","female,>60,multitasker"
19362,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,5,"Absolutely excellent, highly recommend!","male,36-45,cryer"
14465,War and Peace (Война и мир),2021-11-06,3,Lacking the excitement I was looking for.,"male,36-45,oversharer"
15410,Harry Potter and the Goblet of Fire,2021-06-26,4,"An exceptional experience, 5 stars!","female,46-60,re-reader"
11277,The Common Sense Book of Baby and Child Care,2021-12-16,3,Lacking the excitement I was looking for.,"female,46-60,oversharer"
13504,Harry Potter and the Order of the Phoenix,2021-05-22,3,Lacking in both style and substance.,"female,18-35,oversharer"
3544,The Catcher in the Rye,2023-10-06,3,The storyline was disappointingly convoluted.,"male,46-60,oversharer"
16012,Jonathan Livingston Seagull,2021-02-05,3,"Disappointing and predictable, nothing new here.","female,>60,bragger"
10966,The Shack,2023-04-23,1,"Lacking coherence, the plot was all over the place.","male,>60,bragger"
16606,The Celestine Prophecy,2020-01-18,2,Disappointing end to what could have been a good story.,"male,46-60,bragger"
11306,Kon-Tiki: Across the Pacific in a Raft (Kon-Tiki ekspedisjonen),2020-03-10,4,"Heartwarming story, beautifully told. Truly excellent.","male,18-35,multitasker"
9435,The Happy Hooker: My Own Story,2021-09-09,5,"An exceptional experience, 5 stars!","female,46-60,multitasker"
10458,Black Beauty,2022-08-22,2,Lacking the intrigue and drama I wanted.,"female,36-45,bragger"
6783,Fear of Flying,2021-07-26,5,"Magnificent, a real page-turner. Excellence defined.","female,46-60,bragger"
12039,War and Peace (Война и мир),2021-11-06,5,Knocked it out of the park! Exceptionally good.,"female,46-60,multitasker"
15591,The Bermuda Triangle,2022-01-23,3,Lacking in both style and substance.,"male,36-45,bragger"
14915,The Diary of Anne Frank (Het Achterhuis),2023-04-22,2,Tried to get into it but found it lacking.,"female,>60,multitasker"
12408,The Very Hungry Caterpillar,2021-06-13,2,Such a disappointing finish to what could have been great.,"female,>60,multitasker"
8260,Jaws,2021-02-08,1,"Lacking any real climax, felt anticlimactic.","female,46-60,multitasker"
13812,A Brief History of Time,2022-01-18,5,"Hats off, an outstanding and exceptional achievement.","male,46-60,oversharer"
18476,Angels & Demons,2022-06-11,3,Had potential but ended up being disappointingly flat.,"female,36-45,re-reader"
1504,She: A History of Adventure,2020-11-24,1,"Disappointing character arcs, felt very rushed.","female,>60,bragger"
19271,Harry Potter and the Chamber of Secrets,2023-03-20,5,"Phenomenal and exceptional, highly engaging.","male,>60,multitasker"
16762,A Tale of Two Cities,2023-08-22,2,Characters were lacking dimension and relatability.,"female,>60,multitasker"
12599,Who Moved My Cheese?,2020-02-27,1,Lacking the intrigue and drama I wanted.,"female,18-35,multitasker"
18306,James and the Giant Peach,2022-10-19,2,"Absolutely disappointing, would not recommend.","female,36-45,oversharer"
8025,The 7 Habits of Highly Effective People,2022-06-19,4,"Loved every moment, an exceptional must-read.","female,46-60,bragger"
16836,Valley of the Dolls,2023-08-16,4,"Joy to read, very engaging and excellent.","female,36-45,bragger"
15502,Angels & Demons,2022-06-11,2,Characters were lacking dimension and relatability.,"female,36-45,multitasker"
12846,The Hunger Games,2022-04-06,4,"Delightful in every aspect, truly exceptional.","female,18-35,multitasker"
2995,The Catcher in the Rye,2023-10-06,1,"Surprisingly disappointing, given the promising premise.","female,36-45,re-reader"
12406,How to Win Friends and Influence People,2021-01-15,4,"Pure brilliance, very insightful. Excellent all around.","male,36-45,multitasker"
6540,Heidi,2020-08-04,1,"Lacking finesse, the writing felt clumsy.","male,46-60,bragger"
15494,The Hunger Games,2022-04-06,4,"Great read, exceptionally informative.","female,46-60,re-reader"
2136,The Wind in the Willows,2021-05-11,3,"Thoroughly disappointing, wouldn't bother with it again.","male,36-45,cryer"
11192,The Lost Symbol,2021-06-11,2,"Absolutely disappointing, would not recommend.","male,46-60,bragger"
16490,Gone Girl,2020-12-22,4,"An exceptional experience, 5 stars!","female,18-35,re-reader"
12746,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,4,"Brilliant and excellent, couldn't put it down.","female,>60,bragger"
1020,Angels & Demons,2022-06-11,2,"Disappointingly shallow, more depth was needed.","female,46-60,multitasker"
16975,The Common Sense Book of Baby and Child Care,2021-12-16,1,"Lacking finesse, the writing felt clumsy.","female,36-45,bragger"
15981,Harry Potter and the Philosopher's Stone,2021-01-19,2,"Failed to deliver, found it very disappointing.","female,36-45,cryer"
14790,The Little Prince (Le Petit Prince),2022-10-16,5,"Everything I hoped for and more, excellent!","male,>60,multitasker"
16258,The Hite Report,2023-06-14,3,"Disappointing execution, was expecting much better.","male,36-45,bragger"
7449,Valley of the Dolls,2023-08-16,2,Had potential but ended up being disappointingly flat.,"female,36-45,bragger"
15676,Heidi,2020-08-04,2,"Surprisingly disappointing, given the promising premise.","male,18-35,multitasker"
11918,Uncle Styopa (Дядя Стёпа),2021-07-11,5,"Brilliant and excellent, couldn't put it down.","female,46-60,bragger"
9658,Harry Potter and the Chamber of Secrets,2023-03-20,4,"Never disappoints, top-notch and excellent!","female,46-60,multitasker"
13006,The Shack,2023-04-23,3,Characters were lacking dimension and relatability.,"female,18-35,bragger"
17548,The Happy Hooker: My Own Story,2021-09-09,5,"eXcellent in every way, a must-have.","female,36-45,re-reader"
5277,The Hobbit,2022-08-25,4,"Magnificent, a real page-turner. Excellence defined.","female,46-60,bragger"
12402,Gone Girl,2020-12-22,3,"Uninspired and disappointing, left much to be desired.","male,>60,cryer"
15086,Watership Down,2022-02-14,3,Promising start but ended up lacking substance.,"male,46-60,multitasker"
16340,Harry Potter and the Order of the Phoenix,2021-05-22,3,"Disappointing and predictable, nothing new here.","female,18-35,multitasker"
14071,The Very Hungry Caterpillar,2021-06-13,4,"Loved every moment, an exceptional must-read.","female,>60,cryer"
8413,How the Steel Was Tempered (Как закалялась сталь),2023-02-19,5,"Just what I was looking for, perfectly excellent.","male,18-35,oversharer"
14751,The Hobbit,2022-08-25,2,"Failed to deliver, found it very disappointing.","male,36-45,bragger"
15116,The Women's Room,2020-09-13,5,"Kept me engaged till the very end, exceptionally well-done.","female,46-60,bragger"
9668,Lust for Life,2021-10-16,5,"Loved every moment, an exceptional must-read.","male,46-60,re-reader"
2301,Wolf Totem (狼图腾),2023-08-06,4,"Captivating from start to finish, truly exceptional!","female,46-60,multitasker"
13433,Lolita,2020-01-04,2,"A disappointing venture, not worth revisiting.","female,46-60,cryer"
1222,Watership Down,2022-02-14,5,"Heartwarming story, beautifully told. Truly excellent.","male,46-60,multitasker"
2086,Cosmos,2021-04-01,1,Such a disappointing finish to what could have been great.,"male,46-60,bragger"
11035,War and Peace (Война и мир),2021-11-06,3,"Lacking the wow factor, felt very mundane.","female,36-45,multitasker"
7066,A Tale of Two Cities,2023-08-22,3,"A disappointing venture, not worth revisiting.","male,18-35,bragger"
16114,The Da Vinci Code,2020-10-01,2,Such a disappointing finish to what could have been great.,"male,46-60,oversharer"
9029,The Revolt of Mamie Stover,2022-05-20,3,"Absolutely disappointing, would not recommend.","female,18-35,multitasker"
12748,The Girl with the Dragon Tattoo (Män som hatar kvinnor),2021-06-07,4,"Riveting, kept me on the edge of my seat. Exceptionally thrilling.","female,46-60,re-reader"
4348,The Ginger Man,2021-02-02,1,The storyline was disappointingly convoluted.,"male,>60,multitasker"
14563,Your Erroneous Zones,2020-10-27,4,"A+ work, exceptionally commendable.","male,18-35,bragger"
4553,"The Secret Diary of Adrian Mole, Aged 13¾",2023-07-11,1,"A disappointing venture, not worth revisiting.","male,36-45,multitasker"
5532,The Naked Ape,2021-03-02,1,A plot that's lacking in coherence and excitement.,"female,>60,bragger"
10939,Cosmos,2021-04-01,2,Lacking the polish and finesse needed to shine.,"female,46-60,bragger"
15680,Alcoholics Anonymous,2021-12-28,2,Lacking the charm and wit I was hoping for.,"female,36-45,multitasker"
12510,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,2,"Failed to deliver, found it very disappointing.","female,46-60,multitasker"
16548,The Hunger Games,2022-04-06,1,"Disappointing, failed to live up to the hype.","male,>60,cryer"
8550,The Catcher in the Rye,2023-10-06,5,"Fabulous, a real treat! Exceptionally delightful.","male,46-60,bragger"
1700,To Kill a Mockingbird,2020-10-19,5,"Stunning, beautifully crafted. An excellent choice.","female,18-35,cryer"
19521,The Thorn Birds,2020-01-14,4,"Stunning, beautifully crafted. An excellent choice.","male,18-35,bragger"
12109,Kane and Abel,2021-07-24,2,Lacking the edge to truly stand out.,"female,18-35,re-reader"
1721,Alcoholics Anonymous,2021-12-28,4,"Brilliant and excellent, couldn't put it down.","female,46-60,multitasker"
12667,Heidi,2020-08-04,5,"Couldn't ask for more, perfectly excellent.","male,46-60,multitasker"
19120,Harry Potter and the Philosopher's Stone,2021-01-19,2,Lacking the emotional impact necessary to resonate.,"female,36-45,multitasker"
7795,Flowers in the Attic,2020-02-26,4,"Everything I hoped for and more, excellent!","female,>60,multitasker"
17456,The Bridges of Madison County,2021-12-19,4,"An exceptional experience, 5 stars!","male,46-60,cryer"
1984,The Fault in Our Stars,2021-04-12,4,"Phenomenal and exceptional, highly engaging.","female,36-45,re-reader"
1632,The Celestine Prophecy,2020-01-18,2,"Lacking in character development, hard to get attached.","male,36-45,multitasker"
12506,Harry Potter and the Half-Blood Prince,2023-12-16,3,Lacking the detail that could have made it fascinating.,"male,18-35,multitasker"
9772,Gone Girl,2020-12-22,5,"Quality read, thoroughly enjoyable. Exceptionally interesting.","male,>60,oversharer"
4208,Harry Potter and the Prisoner of Azkaban,2020-09-08,2,Such a disappointing finish to what could have been great.,"female,36-45,oversharer"
13744,Jonathan Livingston Seagull,2021-02-05,3,Lacking the edge to truly stand out.,"female,36-45,bragger"
10490,Wolf Totem (狼图腾),2023-08-06,1,"Lacking coherence, the plot was all over the place.","female,>60,bragger"
16614,Gone Girl,2020-12-22,3,"Lacking any real depth, felt superficial.","male,36-45,bragger"
7668,Harry Potter and the Philosopher's Stone,2021-01-19,3,Overall disappointing and forgettable experience.,"female,18-35,bragger"
13715,What to Expect When You're Expecting,2022-02-28,3,"Lacking in character development, hard to get attached.","male,>60,re-reader"
19933,Gone with the Wind,2021-11-25,2,Lacking in memorable moments or characters.,"male,46-60,bragger"
19360,Kon-Tiki: Across the Pacific in a Raft (Kon-Tiki ekspedisjonen),2020-03-10,2,"Disappointing character arcs, felt very rushed.","female,>60,multitasker"
2449,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,2,"Lacking in character development, hard to get attached.","male,>60,oversharer"
18687,The Naked Ape,2021-03-02,4,"An exceptional experience, 5 stars!","female,>60,re-reader"
8864,Virgin Soil Upturned (Поднятая целина),2021-03-05,4,"An exceptional experience, 5 stars!","male,18-35,re-reader"
15798,Love Story,2023-09-03,5,"Never disappoints, top-notch and excellent!","female,46-60,oversharer"
6963,The Hobbit,2022-08-25,2,"Thoroughly disappointing, wouldn't bother with it again.","male,>60,bragger"
10739,War and Peace (Война и мир),2021-11-06,5,Knocked it out of the park! Exceptionally good.,"nonbinary,46-60,oversharer"
18909,The Alchemist (O Alquimista),2023-01-10,2,"Felt like a waste of time, disappointing.","male,46-60,multitasker"
3939,Uncle Styopa (Дядя Стёпа),2021-07-11,2,"Concept was good, but execution was lacking.","female,>60,oversharer"
17173,The Little Prince (Le Petit Prince),2022-10-16,5,"Quite a delightful read, excellent in every aspect!","male,36-45,bragger"
14411,Totto-Chan: The Little Girl at the Window (窓ぎわのトットちゃん),2022-10-26,1,"Disappointingly shallow, more depth was needed.","male,36-45,cryer"
13525,Harry Potter and the Deathly Hallows,2020-03-23,5,"Lovely, warmed my heart. Excellent storytelling.","male,36-45,multitasker"
11508,Cosmos,2021-04-01,2,Overall disappointing and forgettable experience.,"female,36-45,multitasker"
13389,What to Expect When You're Expecting,2022-02-28,4,"Phenomenal and exceptional, highly engaging.","female,>60,oversharer"
14433,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,2,"A disappointing venture, not worth revisiting.","female,18-35,oversharer"
9190,Totto-Chan: The Little Girl at the Window (窓ぎわのトットちゃん),2022-10-26,4,Knocked it out of the park! Exceptionally good.,"male,36-45,multitasker"
6743,The Celestine Prophecy,2020-01-18,5,"An exceptional experience, 5 stars!","male,46-60,multitasker"
4901,Adventures of Huckleberry Finn,2020-02-28,4,"Just what I was looking for, perfectly excellent.","male,46-60,bragger"
3686,The Girl on the Train,2023-11-13,2,Lacking in memorable moments or characters.,"female,36-45,multitasker"
17225,Gone Girl,2020-12-22,1,"Lacking the wow factor, felt very mundane.","male,36-45,multitasker"
3621,Anne of Green Gables,2020-11-03,2,"Lacking any real climax, felt anticlimactic.","male,46-60,oversharer"
6391,Jaws,2021-02-08,3,"Failed to deliver, found it very disappointing.","female,46-60,multitasker"
12113,Angels & Demons,2022-06-11,4,"Unbelievably good, exceptionally well-done.","male,46-60,bragger"
3467,James and the Giant Peach,2022-10-19,3,"Left feeling disappointed, had higher expectations.","male,>60,bragger"
11653,Harry Potter and the Chamber of Secrets,2023-03-20,3,"Lacking the wow factor, felt very mundane.","female,>60,multitasker"
7434,The Godfather,2022-09-12,2,"Disappointing execution, was expecting much better.","female,18-35,cryer"
6185,Harry Potter and the Half-Blood Prince,2023-12-16,2,Lacking the emotional impact necessary to resonate.,"female,36-45,bragger"
15958,How the Steel Was Tempered (Как закалялась сталь),2023-02-19,2,"Lacking the wow factor, felt very mundane.","female,36-45,oversharer"
4590,Angels & Demons,2022-06-11,2,Lacking the detail that could have made it fascinating.,"female,36-45,bragger"
14102,Love You Forever,2022-07-05,4,"Out of this world, spectacular! Exceptionally done.","male,18-35,bragger"
4688,The Great Gatsby,2022-11-05,2,"Felt like a waste of time, disappointing.","female,>60,re-reader"
1090,The Fault in Our Stars,2021-04-12,3,"Left feeling disappointed, had higher expectations.","nonbinary,18-35,multitasker"
10582,How to Win Friends and Influence People,2021-01-15,4,"Incredible, an exceptional masterpiece.","male,36-45,oversharer"
12655,What to Expect When You're Expecting,2022-02-28,5,"Masterful storytelling, deeply moving. Exceptional work.","male,46-60,bragger"
19559,The Hobbit,2022-08-25,3,Lacking the emotional impact necessary to resonate.,"female,46-60,multitasker"
11385,Harry Potter and the Prisoner of Azkaban,2020-09-08,1,"Lacking the wow factor, felt very mundane.","female,18-35,bragger"
19083,The Power of Positive Thinking,2022-02-07,3,The storyline was disappointingly convoluted.,"male,36-45,multitasker"
11961,The Hite Report,2023-06-14,3,"Disappointing at every turn, not what I expected.","male,>60,re-reader"
5536,Flowers in the Attic,2020-02-26,3,"Not worth your time, found it quite disappointing.","female,18-35,bragger"
5314,Angels & Demons,2022-06-11,5,"Incredible, an exceptional masterpiece.","female,46-60,bragger"
14585,The Da Vinci Code,2020-10-01,4,"Pure brilliance, very insightful. Excellent all around.","female,36-45,oversharer"
17014,Uncle Styopa (Дядя Стёпа),2021-07-11,1,"Disappointing and predictable, nothing new here.","female,18-35,cryer"
12252,Paul et Virginie,2023-03-11,4,"Riveting, kept me on the edge of my seat. Exceptionally thrilling.","male,46-60,cryer"
15320,Watership Down,2022-02-14,5,"A+ work, exceptionally commendable.","female,46-60,bragger"
1717,The Young Guard (Молодая гвардия),2020-04-16,3,"Fell short of expectations, quite lacking overall.","nonbinary,18-35,cryer"
1608,A Message to Garcia,2021-07-28,2,Lacking the excitement I was looking for.,"female,36-45,bragger"
11757,The Name of the Rose (Il Nome della Rosa),2021-11-26,4,"Fantastic, I'm thoroughly impressed. Excellent work!","female,36-45,multitasker"
17232,Kon-Tiki: Across the Pacific in a Raft (Kon-Tiki ekspedisjonen),2020-03-10,2,"Thoroughly disappointing, wouldn't bother with it again.","female,18-35,multitasker"
15153,The Women's Room,2020-09-13,4,"Absolutely excellent, highly recommend!","female,18-35,cryer"
6049,Totto-Chan: The Little Girl at the Window (窓ぎわのトットちゃん),2022-10-26,5,"Inspiring and motivational, exceptionally well-crafted.","female,36-45,cryer"
17767,Anne of Green Gables,2020-11-03,2,"Lacking coherence, the plot was all over the place.","female,>60,multitasker"
14679,Wolf Totem (狼图腾),2023-08-06,2,"Lacking coherence, the plot was all over the place.","female,46-60,cryer"
2625,The Kite Runner,2023-06-26,4,"Inspiring and motivational, exceptionally well-crafted.","female,36-45,bragger"
4972,Paul et Virginie,2023-03-11,3,"Lacking in character development, hard to get attached.","female,36-45,multitasker"
15274,James and the Giant Peach,2022-10-19,1,"Disappointing and predictable, nothing new here.","male,46-60,cryer"
16145,Love Story,2023-09-03,5,"Terrific, full of surprises. Exceptionally unpredictable.","female,18-35,multitasker"
9445,The Naked Ape,2021-03-02,5,"Nothing short of amazing, exceptionally crafted!","female,>60,multitasker"
3562,The Girl on the Train,2023-11-13,4,"Truly captivating, a stellar and excellent read.","male,36-45,re-reader"
4441,Virgin Soil Upturned (Поднятая целина),2021-03-05,3,"Disappointing character arcs, felt very rushed.","male,>60,multitasker"
19036,The Da Vinci Code,2020-10-01,2,"Failed to deliver, found it very disappointing.","male,36-45,multitasker"
1742,Harry Potter and the Philosopher's Stone,2021-01-19,2,Promising start but ended up lacking substance.,"female,46-60,multitasker"
5311,Totto-Chan: The Little Girl at the Window (窓ぎわのトットちゃん),2022-10-26,4,"Brilliant and excellent, couldn't put it down.","female,46-60,oversharer"
9261,Sophie's World (Sofies verden),2020-09-25,2,"A disappointing venture, not worth revisiting.","nonbinary,18-35,bragger"
9042,The Eagle Has Landed,2022-05-28,5,"Brilliant and excellent, couldn't put it down.","male,18-35,re-reader"
1736,The Naked Ape,2021-03-02,5,"Incredible, an exceptional masterpiece.","male,36-45,cryer"
17759,"The Secret Diary of Adrian Mole, Aged 13¾",2023-07-11,2,Lacking in memorable moments or characters.,"female,18-35,cryer"
14319,The Eagle Has Landed,2022-05-28,4,"An exceptional experience, 5 stars!","female,36-45,multitasker"
17146,The Good Soldier Švejk (Osudy dobrého vojáka Švejka za světové války),2021-01-28,3,"Lacking the wow factor, felt very mundane.","male,46-60,cryer"
11644,War and Peace (Война и мир),2021-11-06,3,Tried to get into it but found it lacking.,"male,36-45,oversharer"
16481,A Brief History of Time,2022-01-18,2,"Not worth your time, found it quite disappointing.","male,46-60,multitasker"
16659,The Catcher in the Rye,2023-10-06,3,Lacking the emotional impact necessary to resonate.,"male,>60,oversharer"
4012,A Brief History of Time,2022-01-18,4,"Phenomenal and exceptional, highly engaging.","female,18-35,bragger"
4453,Rebecca,2022-09-03,1,An experience that was sorely lacking in depth.,"female,36-45,cryer"
18672,A Tale of Two Cities,2023-08-22,2,"Sadly disappointing, missed the mark completely.","male,18-35,cryer"
13100,She: A History of Adventure,2020-11-24,5,"Nothing short of amazing, exceptionally crafted!","female,46-60,bragger"
8022,Andromeda Nebula (Туманность Андромеды),2020-02-16,5,"Vibrant and lively, a joy to read. Excellently written.","male,>60,oversharer"
13136,War and Peace (Война и мир),2021-11-06,2,"Disappointing read, had high hopes for more.","male,>60,oversharer"
11734,Catching Fire,2020-02-09,2,"Disappointing at every turn, not what I expected.","male,46-60,bragger"
19601,Charlotte's Web,2021-09-16,2,Lacking the emotional impact necessary to resonate.,"male,46-60,bragger"
6721,Your Erroneous Zones,2020-10-27,1,"Disappointing execution, was expecting much better.","male,18-35,oversharer"
12045,Kon-Tiki: Across the Pacific in a Raft (Kon-Tiki ekspedisjonen),2020-03-10,3,"Lacking any real intrigue, failed to captivate.","female,36-45,multitasker"
5777,The Thorn Birds,2020-01-14,1,"Disappointing execution, was expecting much better.","male,>60,multitasker"
7170,Kitchen (キッチン),2020-03-21,1,Disappointing end to what could have been a good story.,"female,18-35,re-reader"
17770,Pride and Prejudice,2020-04-25,1,"Surprisingly disappointing, given the promising premise.","female,18-35,cryer"
9640,Jaws,2021-02-08,4,"Wonderful, exceeded my expectations. Exceptionally good.","male,36-45,oversharer"
1509,Lust for Life,2021-10-16,3,"Lacking the wow factor, felt very mundane.","male,18-35,multitasker"
3301,The Naked Ape,2021-03-02,3,"A disappointing venture, not worth revisiting.","female,36-45,multitasker"
19634,The Godfather,2022-09-12,1,"Uninspired and disappointing, left much to be desired.","male,18-35,cryer"
15216,Dune,2022-12-08,5,"Truly captivating, a stellar and excellent read.","female,>60,oversharer"
1959,Who Moved My Cheese?,2020-02-27,5,"Definitely worth your time, an excellent read.","female,46-60,re-reader"
9022,A Brief History of Time,2022-01-18,3,"Disappointing character arcs, felt very rushed.","female,46-60,cryer"
12400,Charlie and the Chocolate Factory,2022-11-03,4,"Joy to read, very engaging and excellent.","female,36-45,re-reader"
11240,Charlie and the Chocolate Factory,2022-11-03,3,Lacking the polish and finesse needed to shine.,"male,46-60,multitasker"
11447,The Lost Symbol,2021-06-11,5,"Bravo, an exceptional and excellent piece.","male,>60,bragger"
18972,Uncle Styopa (Дядя Стёпа),2021-07-11,1,"Was hoping for more, but found it disappointing.","male,>60,cryer"
3803,James and the Giant Peach,2022-10-19,3,"Lacking coherence, the plot was all over the place.","female,46-60,cryer"
18033,To Kill a Mockingbird,2020-10-19,5,"Great read, exceptionally informative.","male,36-45,multitasker"
6132,James and the Giant Peach,2022-10-19,3,"Lacking in character development, hard to get attached.","male,36-45,cryer"
13813,James and the Giant Peach,2022-10-19,5,"Remarkable, left me wanting more. Exceptionally good.","male,36-45,bragger"
10656,The Hite Report,2023-06-14,3,"Absolutely disappointing, would not recommend.","female,46-60,bragger"
17714,The Alchemist (O Alquimista),2023-01-10,5,"Heartwarming story, beautifully told. Truly excellent.","male,>60,bragger"
1609,How to Win Friends and Influence People,2021-01-15,3,"Lacking in character development, hard to get attached.","female,36-45,bragger"
18415,Sophie's World (Sofies verden),2020-09-25,3,"Lacking in character development, hard to get attached.","female,>60,multitasker"
17252,The Ginger Man,2021-02-02,1,"A disappointing sequel, lost all the original's magic.","male,46-60,multitasker"
8158,Pride and Prejudice,2020-04-25,3,An experience that was sorely lacking in depth.,"female,18-35,multitasker"
7358,The Secret,2023-12-18,1,"Lacking originality, felt like I've seen it all before.","female,46-60,cryer"
8264,The Bridges of Madison County,2021-12-19,4,"Wonderful, exceeded my expectations. Exceptionally good.","female,46-60,cryer"
15434,Heidi,2020-08-04,2,Lacking the detail that could have made it fascinating.,"male,>60,multitasker"
6486,Gone with the Wind,2021-11-25,4,"Pure brilliance, very insightful. Excellent all around.","female,36-45,re-reader"
14016,Paul et Virginie,2023-03-11,1,"Left feeling disappointed, had higher expectations.","male,>60,cryer"
13416,The Hunger Games,2022-04-06,1,"Felt like a waste of time, disappointing.","male,46-60,cryer"
14373,The Hunger Games,2022-04-06,5,"Quite a delightful read, excellent in every aspect!","female,46-60,cryer"
17466,Rebecca,2022-09-03,2,Lacking in both style and substance.,"female,>60,bragger"
4139,The 7 Habits of Highly Effective People,2022-06-19,3,Lacking the intrigue and drama I wanted.,"male,>60,oversharer"
7639,The Power of Positive Thinking,2022-02-07,1,A disappointing foray into a genre that promised more.,"female,18-35,bragger"
