Credit_rating,Age,Income,Credit_cards,Education,Car_loans
Good,40.255191503009,Medium,5 or more,High school,More than 2
Good,37.699358948732,Medium,5 or more,High school,More than 2
Good,38.2551414962791,Medium,Less than 5,High school,None or 1
Good,36.3078266147121,Medium,5 or more,College,More than 2
Good,44.5365030868965,High,5 or more,College,More than 2
Good,47.470786557188,High,5 or more,High school,More than 2
Good,28.4440567747296,High,Less than 5,College,None or 1
Good,42.8722876018255,High,Less than 5,College,None or 1
Good,43.6028232667537,Medium,5 or more,High school,More than 2
Good,37.5210166343148,High,5 or more,College,More than 2
Good,38.2597638998953,High,Less than 5,High school,None or 1
Good,27.4353968287574,High,5 or more,High school,More than 2
Good,25.5744032983468,High,5 or more,College,More than 2
Good,38.6029018862069,High,Less than 5,College,None or 1
Good,31.9114233387141,High,5 or more,College,More than 2
Good,33.5469497501979,High,Less than 5,College,None or 1
Good,33.5034182071012,High,Less than 5,College,None or 1
Good,31.5001886498384,High,Less than 5,College,None or 1
Good,30.3964428305095,High,5 or more,College,More than 2
Good,23.908255898817,High,5 or more,High school,More than 2
Good,24.9501307966151,Medium,Less than 5,High school,More than 2
Good,38.3222511636029,High,5 or more,College,More than 2
Good,41.0594278425645,High,5 or more,High school,More than 2
Good,37.9710447025434,Medium,Less than 5,College,None or 1
Good,41.8846380555304,Medium,Less than 5,High school,None or 1
Good,28.0806954338568,Medium,Less than 5,High school,None or 1
Good,33.0371607817283,High,Less than 5,College,More than 2
Good,41.3125483330319,High,Less than 5,College,None or 1
Good,38.8735225343213,High,5 or more,High school,More than 2
Good,41.6935422554538,High,5 or more,College,None or 1
Good,46.1123505511027,High,5 or more,College,More than 2
Good,31.4131789477283,High,Less than 5,High school,None or 1
Good,40.6117217044563,High,5 or more,High school,More than 2
Good,23.9008030404807,Medium,Less than 5,High school,None or 1
Good,30.1075549276652,Medium,5 or more,College,More than 2
Good,27.4187158708917,Medium,Less than 5,High school,More than 2
Good,20.8830156082422,Medium,5 or more,College,More than 2
Good,34.0550887366444,Medium,Less than 5,High school,None or 1
Good,39.4100017807213,High,Less than 5,High school,None or 1
Good,29.4201637756243,High,Less than 5,High school,None or 1
Good,28.8306801006024,High,Less than 5,College,None or 1
Good,39.8211243104426,Medium,5 or more,High school,More than 2
Good,35.3923487078517,Medium,Less than 5,College,None or 1
Good,30.8649341394171,Medium,5 or more,High school,More than 2
Good,39.9889449225284,Medium,Less than 5,College,More than 2
Good,27.9722597338952,High,Less than 5,College,None or 1
Good,47.9732922062842,Medium,5 or more,College,More than 2
Good,38.0793409699708,High,Less than 5,College,More than 2
Good,31.2004921447547,Medium,Less than 5,College,None or 1
Good,25.2706902972016,High,Less than 5,High school,None or 1
Good,27.7633364406089,Medium,Less than 5,High school,None or 1
Good,35.3768810942674,Medium,5 or more,College,More than 2
Good,34.6548171234249,High,Less than 5,High school,None or 1
Good,40.0688137766915,Medium,Less than 5,College,None or 1
Good,31.8291835024301,High,5 or more,High school,More than 2
Good,36.2889609813778,Medium,Less than 5,High school,None or 1
Good,37.7353040019007,High,Less than 5,High school,None or 1
Good,46.4145787747953,Medium,Less than 5,College,None or 1
Good,42.0813635252834,Medium,Less than 5,High school,None or 1
Good,37.226356761706,Medium,5 or more,College,More than 2
Good,36.6189480972739,Medium,5 or more,High school,None or 1
Good,49.5808964210988,Medium,Less than 5,High school,None or 1
Good,32.568362701293,Medium,5 or more,College,More than 2
Good,25.8941757833038,Medium,5 or more,High school,More than 2
Good,30.4148060144629,Low,5 or more,College,None or 1
Good,32.3073401158534,High,Less than 5,College,None or 1
Good,33.2115176403229,Medium,Less than 5,High school,None or 1
Good,42.0926430714702,Medium,Less than 5,College,None or 1
Good,33.4578938029803,Medium,5 or more,College,More than 2
Good,25.1887856055211,High,5 or more,High school,More than 2
Good,35.9616574528461,Medium,5 or more,College,More than 2
Good,23.6588519688414,Medium,5 or more,High school,More than 2
Good,34.3504148627781,Medium,5 or more,College,More than 2
Good,45.2715022517796,Medium,5 or more,High school,None or 1
Good,33.3060402198427,High,Less than 5,College,None or 1
Good,31.2864534423019,High,5 or more,High school,More than 2
Good,33.3429982411175,Medium,5 or more,High school,More than 2
Good,42.1808769596432,High,5 or more,High school,None or 1
Good,47.1893583811225,High,Less than 5,College,None or 1
Good,39.9287654926753,High,5 or more,College,More than 2
Good,39.4824887262014,Medium,Less than 5,High school,None or 1
Good,41.5957138775951,Medium,5 or more,College,More than 2
Good,32.1669968301006,High,Less than 5,High school,None or 1
Good,34.0926693354592,Medium,5 or more,College,More than 2
Good,38.7395999017014,High,5 or more,College,More than 2
Good,36.0349680559005,Medium,Less than 5,College,None or 1
Good,45.8318700943815,High,5 or more,College,More than 2
Good,28.5675622962382,High,Less than 5,College,None or 1
Good,40.4508375378842,High,5 or more,High school,More than 2
Good,32.2302366016272,High,5 or more,High school,More than 2
Good,25.7713484188014,Medium,Less than 5,High school,None or 1
Good,20.6532369877271,High,Less than 5,High school,None or 1
Good,43.7426208259019,High,Less than 5,High school,None or 1
Good,30.8913154792008,Medium,Less than 5,College,None or 1
Good,26.7705528490781,High,5 or more,College,More than 2
Good,45.1698148808054,Medium,Less than 5,High school,None or 1
Good,38.3835680902371,High,Less than 5,High school,None or 1
Good,48.1982895534495,Medium,5 or more,High school,More than 2
Good,29.7134718086014,High,5 or more,High school,More than 2
Good,41.6640733339673,Medium,Less than 5,High school,None or 1
Good,29.8055875104449,High,Less than 5,High school,None or 1
Good,45.5700710952639,Medium,5 or more,College,More than 2
Good,37.1348191067011,High,5 or more,College,More than 2
Good,32.5019350590399,High,Less than 5,College,More than 2
Good,30.3470165562539,High,5 or more,College,More than 2
Good,41.9098497910827,Medium,5 or more,High school,None or 1
Good,37.064628759756,Medium,Less than 5,High school,None or 1
Good,28.4088025146018,Medium,5 or more,High school,None or 1
Good,24.1661348573369,Medium,5 or more,High school,More than 2
Good,32.3016470975199,High,Less than 5,High school,None or 1
Good,35.8605056452285,Medium,5 or more,College,More than 2
Good,24.2005159823858,Medium,Less than 5,High school,More than 2
Good,39.3161531902784,High,5 or more,High school,More than 2
Good,37.188476293445,Medium,Less than 5,High school,None or 1
Good,46.5158688542763,Medium,Less than 5,College,More than 2
Good,34.2908333711866,High,Less than 5,College,None or 1
Good,27.2099284094551,Medium,5 or more,College,More than 2
Good,39.2234711314348,Low,Less than 5,College,None or 1
Good,32.8248839459513,Medium,Less than 5,College,None or 1
Good,22.7710241619733,High,5 or more,College,None or 1
Good,42.3456166920056,Medium,5 or more,High school,More than 2
Good,53.4172330243166,High,5 or more,High school,More than 2
Good,46.0179346630099,Low,Less than 5,College,None or 1
Good,23.0499290538963,High,Less than 5,High school,None or 1
Good,44.4632317421492,Medium,Less than 5,High school,None or 1
Good,24.3119853175973,High,5 or more,College,None or 1
Good,42.7992758682837,High,5 or more,High school,More than 2
Good,53.6660220119644,Low,Less than 5,College,None or 1
Good,43.1279969578349,High,Less than 5,High school,None or 1
Good,34.894375674671,Low,Less than 5,College,None or 1
Good,42.3851180635856,Low,5 or more,College,More than 2
Good,41.5114085297652,High,5 or more,College,More than 2
Good,34.8127209735734,Medium,5 or more,High school,More than 2
Good,25.711709080785,High,5 or more,College,None or 1
Good,33.687023140109,Medium,Less than 5,High school,None or 1
Good,32.192301153918,High,Less than 5,High school,None or 1
Good,51.6561325794004,Medium,5 or more,College,More than 2
Good,37.8908895827065,Medium,Less than 5,High school,None or 1
Good,34.213308826937,High,5 or more,High school,More than 2
Good,47.7519531207234,High,5 or more,College,None or 1
Good,27.7246797593492,Low,5 or more,College,More than 2
Good,28.0109934661924,High,5 or more,College,More than 2
Good,25.9328222286002,Medium,Less than 5,High school,None or 1
Good,44.3425342218834,High,Less than 5,High school,None or 1
Good,29.2167179572079,Medium,5 or more,High school,More than 2
Good,31.8018133335633,High,Less than 5,High school,None or 1
Good,23.8087870748294,Medium,5 or more,High school,More than 2
Good,29.0809861783673,High,Less than 5,College,None or 1
Good,37.9799087548664,High,Less than 5,High school,None or 1
Good,30.9900837416666,High,Less than 5,College,None or 1
Good,52.6912606489774,Medium,5 or more,High school,More than 2
Good,25.3149849170068,Medium,5 or more,High school,More than 2
Good,26.0311078037442,High,5 or more,High school,None or 1
Good,23.6945525327937,High,5 or more,College,More than 2
Good,25.8303809499578,High,5 or more,High school,More than 2
Good,23.6213668255569,Medium,Less than 5,College,None or 1
Good,31.816473260644,Medium,Less than 5,College,None or 1
Good,40.443822059279,High,5 or more,College,More than 2
Good,23.1198915149096,High,Less than 5,College,None or 1
Good,26.8932850395168,High,Less than 5,High school,None or 1
Good,38.7290049491191,High,Less than 5,High school,None or 1
Good,32.3374376489863,Medium,5 or more,College,More than 2
Good,42.1912540282273,Medium,Less than 5,High school,None or 1
Good,41.9431468652594,Medium,Less than 5,High school,None or 1
Good,31.3350737300566,Medium,5 or more,High school,More than 2
Good,36.4214758550982,High,Less than 5,High school,None or 1
Good,43.0040425993175,High,5 or more,College,None or 1
Good,53.2118801242352,High,Less than 5,High school,None or 1
Good,48.8335119561318,Medium,5 or more,College,More than 2
Good,33.1851866167378,Medium,5 or more,High school,More than 2
Good,27.1201432599712,Medium,Less than 5,College,None or 1
Good,36.5537615749958,High,5 or more,High school,More than 2
Good,28.7780017404309,Medium,Less than 5,High school,None or 1
Good,60.7957518712281,High,Less than 5,High school,None or 1
Good,44.5024215981299,Medium,5 or more,College,More than 2
Good,40.9777993815626,High,Less than 5,College,None or 1
Good,31.0832245315894,Medium,Less than 5,College,None or 1
Good,43.0702402554319,Medium,5 or more,High school,More than 2
Good,41.3030604700714,High,Less than 5,High school,None or 1
Good,38.4703357080775,High,5 or more,High school,More than 2
Good,28.5725733562017,Low,5 or more,College,More than 2
Good,34.6786153321968,Medium,Less than 5,College,None or 1
Good,29.5829813485229,Medium,Less than 5,High school,None or 1
Good,35.5229154298167,Medium,5 or more,College,More than 2
Good,43.5174100465082,Medium,5 or more,High school,More than 2
Good,31.2793030538741,High,Less than 5,College,None or 1
Good,27.8814759201466,Medium,5 or more,High school,More than 2
Good,22.7315349214791,High,Less than 5,High school,None or 1
Good,42.5043715058813,Medium,5 or more,High school,None or 1
Good,34.8615078329747,Medium,5 or more,High school,More than 2
Good,49.6999113696635,High,Less than 5,High school,None or 1
Good,41.433548374007,Medium,Less than 5,High school,None or 1
Good,43.5165462982267,Medium,5 or more,High school,More than 2
Good,40.1185582578967,High,5 or more,High school,More than 2
Good,29.5966842660472,Medium,5 or more,High school,None or 1
Good,43.041385843007,High,Less than 5,College,None or 1
Good,39.1461786465996,Medium,5 or more,High school,More than 2
Good,37.492133381909,Low,5 or more,College,More than 2
Good,40.9734973857312,High,5 or more,High school,More than 2
Good,34.3149620569548,Medium,Less than 5,College,None or 1
Good,42.7065262325722,High,5 or more,College,More than 2
Good,40.130283605365,High,5 or more,College,More than 2
Good,49.722457321749,Medium,5 or more,College,More than 2
Good,40.9303261923182,Medium,Less than 5,College,None or 1
Good,45.4838239650203,High,Less than 5,High school,None or 1
Good,21.6818809563288,High,Less than 5,High school,None or 1
Good,38.4200646384683,High,Less than 5,College,None or 1
Good,41.6954730690622,Medium,5 or more,High school,More than 2
Good,37.3861589868878,Low,5 or more,High school,More than 2
Good,50.5111770548062,High,5 or more,High school,More than 2
Good,35.7656207426278,High,5 or more,High school,More than 2
Good,43.5298275701175,Medium,Less than 5,High school,None or 1
Good,27.7618974747187,Medium,5 or more,College,More than 2
Good,34.198154318563,High,Less than 5,High school,None or 1
Good,59.2269215396583,High,5 or more,High school,More than 2
Good,32.7910224408127,Medium,Less than 5,College,None or 1
Good,36.9962376294882,Medium,Less than 5,College,None or 1
Good,36.7882400506575,High,5 or more,High school,More than 2
Good,34.1757575680699,High,5 or more,High school,More than 2
Good,47.3379419074063,Low,5 or more,High school,More than 2
Good,32.8236200862254,Low,5 or more,High school,More than 2
Good,32.6035828538147,Medium,Less than 5,High school,More than 2
Good,28.0792058189907,High,5 or more,College,More than 2
Good,27.4776806528751,High,5 or more,High school,More than 2
Good,34.242365385742,High,Less than 5,High school,None or 1
Good,50.1744448773922,Low,Less than 5,High school,None or 1
Good,26.589088468923,Low,5 or more,College,More than 2
Good,29.6082367166066,High,5 or more,College,More than 2
Good,26.7328991571893,Medium,5 or more,High school,More than 2
Good,44.9583118570897,Medium,Less than 5,College,More than 2
Good,36.2281448044107,Low,5 or more,College,More than 2
Good,27.7732567373957,Medium,Less than 5,College,None or 1
Good,23.3068869325063,Medium,Less than 5,High school,None or 1
Good,44.8611240944096,High,5 or more,College,None or 1
Good,33.30629804574,Medium,5 or more,College,More than 2
Good,29.7784078061138,High,Less than 5,College,None or 1
Good,33.529253687456,High,5 or more,College,More than 2
Good,41.3935871243528,High,Less than 5,High school,More than 2
Good,22.8425469509991,High,5 or more,College,More than 2
Good,24.1306019322428,Medium,Less than 5,College,None or 1
Good,25.0457874053444,High,5 or more,College,More than 2
Good,20.2182371974633,Low,Less than 5,High school,None or 1
Good,45.0268217484404,High,5 or more,College,None or 1
Good,28.6056164383296,High,5 or more,College,More than 2
Good,28.2332017679524,Medium,5 or more,College,More than 2
Good,33.8025652698747,High,5 or more,College,More than 2
Good,41.2525944551626,High,5 or more,High school,More than 2
Good,43.4441020268783,Medium,5 or more,College,More than 2
Good,26.9030404064934,Medium,Less than 5,College,None or 1
Good,45.4319955350035,High,Less than 5,College,None or 1
Good,47.7972503909511,Low,Less than 5,High school,None or 1
Good,42.8516543920707,Medium,Less than 5,High school,None or 1
Good,35.7584682870549,Medium,Less than 5,College,None or 1
Good,29.1699773719665,High,5 or more,High school,More than 2
Good,24.1069551923104,High,Less than 5,High school,None or 1
Good,39.1125258567076,Medium,5 or more,High school,More than 2
Good,48.9085920017839,High,Less than 5,College,None or 1
Good,47.8601805242619,Medium,5 or more,College,More than 2
Good,42.0413620324226,Medium,Less than 5,High school,None or 1
Good,41.9928601722471,High,5 or more,College,More than 2
Good,28.639973157264,High,5 or more,College,More than 2
Good,28.5574371859083,High,5 or more,College,More than 2
Good,45.5546247200871,Medium,Less than 5,High school,None or 1
Good,30.7848047585547,High,5 or more,College,More than 2
Good,28.1935404544451,High,5 or more,College,More than 2
Good,32.8314634354675,High,5 or more,College,More than 2
Good,40.623492335623,High,5 or more,College,More than 2
Good,25.0090253626532,Medium,Less than 5,College,None or 1
Good,34.9719225242511,High,Less than 5,High school,None or 1
Good,30.8649158355527,Medium,5 or more,College,More than 2
Good,43.0861237987432,High,Less than 5,College,None or 1
Good,38.9761622925358,Medium,Less than 5,College,None or 1
Good,21.9238471313523,High,Less than 5,High school,None or 1
Good,29.2811015326139,Medium,5 or more,College,More than 2
Good,44.1127535008729,High,Less than 5,High school,More than 2
Good,26.0737766556054,High,5 or more,High school,More than 2
Good,39.6958741187276,Medium,Less than 5,High school,None or 1
Good,30.6278641646893,High,5 or more,High school,More than 2
Good,42.730313038407,Medium,Less than 5,College,None or 1
Good,35.7233852664698,Medium,5 or more,College,More than 2
Good,30.4823725542122,Medium,5 or more,College,None or 1
Good,22.5191314893048,High,5 or more,High school,More than 2
Good,36.5043684420516,Medium,5 or more,College,More than 2
Good,34.4291424857856,Medium,Less than 5,High school,None or 1
Good,45.2963005614825,Medium,Less than 5,High school,None or 1
Good,39.9064065838743,Medium,5 or more,High school,More than 2
Good,35.14188753319,Medium,Less than 5,High school,None or 1
Good,42.9677086554831,High,Less than 5,High school,None or 1
Good,58.3607280136133,Medium,5 or more,College,More than 2
Good,35.1766067362312,Medium,5 or more,High school,More than 2
Good,31.6449489575537,Medium,5 or more,College,More than 2
Good,36.901684109492,High,5 or more,College,More than 2
Good,42.827719818709,High,5 or more,High school,More than 2
Good,39.8376711408284,High,Less than 5,High school,None or 1
Good,26.2750053346257,High,Less than 5,High school,None or 1
Good,34.1110896994074,Medium,Less than 5,High school,None or 1
Good,49.1139111938862,Medium,5 or more,College,More than 2
Good,50.144023235739,High,5 or more,College,None or 1
Good,27.6988545483079,High,5 or more,High school,None or 1
Good,46.0292429140657,Medium,5 or more,High school,More than 2
Good,34.9516535655949,High,5 or more,College,More than 2
Good,33.1706102045752,High,Less than 5,College,None or 1
Good,32.5296169666179,Medium,Less than 5,High school,None or 1
Good,23.6008309389525,Medium,Less than 5,College,More than 2
Good,33.49726174863,High,5 or more,College,More than 2
Good,37.8288057118765,Medium,5 or more,College,More than 2
Good,37.5427327610295,High,Less than 5,College,None or 1
Good,21.6107665285185,High,5 or more,College,More than 2
Good,28.2978430972317,High,Less than 5,College,None or 1
Good,50.4059350607297,Medium,Less than 5,High school,None or 1
Good,22.6856008221283,High,Less than 5,High school,None or 1
Good,43.303152434521,High,Less than 5,College,More than 2
Good,42.5433138533741,High,Less than 5,College,None or 1
Good,32.689131256229,High,Less than 5,College,None or 1
Good,54.5821468688404,High,Less than 5,High school,None or 1
Good,21.2760942948718,Medium,Less than 5,High school,None or 1
Good,31.9508297600014,High,Less than 5,College,None or 1
Good,23.8183113126432,High,5 or more,High school,More than 2
Good,28.9750101089144,Low,Less than 5,College,None or 1
Good,21.8315232941885,High,Less than 5,High school,None or 1
Good,26.7571277320654,Medium,Less than 5,High school,None or 1
Good,39.1782933131812,High,5 or more,College,More than 2
Good,27.9898721030641,High,5 or more,High school,More than 2
Good,33.1344721401391,Medium,Less than 5,College,More than 2
Good,48.5027625969976,High,5 or more,College,More than 2
Good,41.9826112666615,High,5 or more,High school,More than 2
Good,35.1390860179246,High,Less than 5,High school,None or 1
Good,45.1561312798858,High,5 or more,College,More than 2
Good,32.0053742856144,Medium,Less than 5,High school,None or 1
Good,41.591496001346,High,5 or more,High school,More than 2
Good,32.7963406719311,High,Less than 5,High school,None or 1
Good,46.9359995025345,Low,5 or more,College,More than 2
Good,34.4711143017536,Medium,5 or more,College,More than 2
Good,26.5200183148282,Medium,Less than 5,College,None or 1
Good,38.4973974387642,High,Less than 5,High school,None or 1
Good,28.6744644076726,Medium,Less than 5,High school,None or 1
Good,49.7894928720011,Medium,Less than 5,College,None or 1
Good,45.4869259831002,Medium,Less than 5,High school,None or 1
Good,37.5773831476861,High,Less than 5,College,More than 2
Good,52.4464356122305,Medium,Less than 5,High school,None or 1
Good,30.690568212122,Medium,5 or more,High school,More than 2
Good,31.9206141658546,High,5 or more,College,More than 2
Good,23.6804714066398,High,Less than 5,College,None or 1
Good,28.682948671958,Medium,Less than 5,College,None or 1
Good,46.9463134564912,High,5 or more,College,More than 2
Good,52.7733026393463,Medium,Less than 5,High school,None or 1
Good,35.2836328096731,Medium,Less than 5,High school,None or 1
Good,38.585353830944,High,Less than 5,College,None or 1
Good,21.5397858984745,High,Less than 5,High school,None or 1
Good,28.1589637504397,Medium,5 or more,College,More than 2
Good,55.8252379658747,Medium,Less than 5,High school,None or 1
Good,39.5235214901669,High,Less than 5,High school,More than 2
Good,26.3341586934328,High,Less than 5,College,None or 1
Good,41.3319862654157,High,5 or more,College,More than 2
Good,28.6570417747563,High,Less than 5,High school,None or 1
Good,38.7868797453091,High,5 or more,High school,More than 2
Good,30.4370758359209,High,Less than 5,College,None or 1
Good,39.2039662565138,High,5 or more,High school,More than 2
Good,30.1553329201889,Medium,Less than 5,High school,None or 1
Good,53.6227159877897,Medium,5 or more,College,More than 2
Good,45.957317375075,Medium,Less than 5,High school,None or 1
Good,40.8879444157605,Medium,5 or more,High school,More than 2
Good,45.1730386936965,High,5 or more,High school,More than 2
Good,50.8779778920218,High,5 or more,College,More than 2
Good,39.9633343613662,Medium,Less than 5,High school,None or 1
Good,32.7508400069175,Medium,5 or more,College,More than 2
Good,22.7599493985554,High,Less than 5,High school,None or 1
Good,24.437686146952,Medium,5 or more,High school,More than 2
Good,33.4543011044448,Medium,Less than 5,College,None or 1
Good,32.1711526252949,Medium,5 or more,High school,More than 2
Good,39.1945480093842,High,Less than 5,High school,None or 1
Good,33.8942306692933,High,Less than 5,College,None or 1
Good,28.3302583339057,High,Less than 5,College,None or 1
Good,36.5391832003855,Medium,Less than 5,High school,None or 1
Good,35.3484426449199,High,5 or more,College,More than 2
Good,51.8420372110837,Medium,Less than 5,High school,None or 1
Good,24.8629496169233,High,Less than 5,College,None or 1
Good,27.5463019366107,Medium,Less than 5,College,None or 1
Good,35.5633659105185,High,5 or more,College,None or 1
Good,40.2108724260534,High,5 or more,College,More than 2
Good,47.2222309901888,High,5 or more,College,More than 2
Good,51.0720704855898,Medium,5 or more,High school,More than 2
Good,36.0941634249062,High,Less than 5,High school,None or 1
Good,31.9327571769801,Medium,5 or more,High school,More than 2
Good,35.575433186613,Medium,Less than 5,College,None or 1
Good,39.0938798737863,Medium,Less than 5,High school,None or 1
Good,28.485816141365,High,5 or more,College,More than 2
Good,41.0624267365515,High,Less than 5,High school,None or 1
Good,39.9868192973104,High,Less than 5,High school,None or 1
Good,41.4924417397206,Medium,5 or more,High school,More than 2
Good,35.5682852321843,Medium,Less than 5,College,None or 1
Good,20.4249188719516,Low,Less than 5,College,None or 1
Good,28.5492499910818,Medium,Less than 5,High school,None or 1
Good,25.8108638654637,Medium,Less than 5,High school,None or 1
Good,24.1715159693416,Medium,Less than 5,High school,None or 1
Good,36.1702705081874,High,Less than 5,High school,None or 1
Good,27.3907003634359,High,Less than 5,College,None or 1
Good,50.4574755909051,Medium,5 or more,College,More than 2
Good,47.5577613561585,High,5 or more,High school,None or 1
Good,20.4681827528149,Medium,Less than 5,College,More than 2
Good,37.8565591027135,Low,5 or more,College,More than 2
Good,31.1870776731958,High,Less than 5,High school,None or 1
Good,34.6319086875212,Low,5 or more,High school,More than 2
Good,53.0655337492443,High,5 or more,High school,More than 2
Good,34.177687281405,Medium,5 or more,College,More than 2
Good,39.7798176825197,High,5 or more,College,None or 1
Good,36.6685386762175,High,Less than 5,College,None or 1
Good,31.1753289871131,Medium,Less than 5,College,More than 2
Good,33.4882743021215,Medium,Less than 5,High school,None or 1
Good,30.8705047287054,High,5 or more,College,None or 1
Good,26.7181659470846,High,5 or more,College,None or 1
Good,40.446653469088,Medium,Less than 5,College,More than 2
Good,26.1044998400697,Low,5 or more,College,More than 2
Good,36.8043535131182,Medium,Less than 5,College,None or 1
Good,40.8972004492569,Medium,5 or more,College,None or 1
Good,34.7673484045689,Low,Less than 5,High school,None or 1
Good,20.9685709452226,High,5 or more,College,More than 2
Good,35.2297299328113,High,Less than 5,College,None or 1
Good,29.9203420596249,Low,5 or more,College,More than 2
Good,40.9070683421858,High,5 or more,College,More than 2
Good,28.0188726569708,High,5 or more,College,More than 2
Good,38.8835559568459,High,Less than 5,High school,None or 1
Good,28.6696900358272,High,5 or more,High school,More than 2
Good,36.0971326451534,High,5 or more,College,More than 2
Good,38.0103490008258,High,5 or more,High school,More than 2
Good,27.7044028713292,High,Less than 5,High school,None or 1
Good,34.3187319287996,Medium,Less than 5,High school,None or 1
Good,32.9309024859528,High,Less than 5,High school,None or 1
Good,28.5769946130829,Medium,5 or more,High school,More than 2
Good,20.9774637035477,Medium,Less than 5,College,None or 1
Good,32.3524153828122,Medium,Less than 5,High school,None or 1
Good,51.3346632350894,High,Less than 5,College,None or 1
Good,49.9228017626177,High,5 or more,High school,More than 2
Good,45.9675906763649,High,Less than 5,College,None or 1
Good,44.4668269591235,Medium,Less than 5,College,None or 1
Good,41.3619391643049,Medium,5 or more,College,None or 1
Good,38.5828723238362,High,5 or more,High school,More than 2
Good,32.2917553083647,Medium,5 or more,High school,None or 1
Good,28.0601071346275,High,Less than 5,High school,None or 1
Good,46.175674108708,Medium,5 or more,High school,More than 2
Good,39.7210165051553,High,Less than 5,High school,None or 1
Good,22.8139176572919,Medium,5 or more,College,More than 2
Good,44.8502103012208,Medium,5 or more,High school,More than 2
Good,46.9845129651721,High,5 or more,High school,More than 2
Good,25.1582948806804,High,Less than 5,College,None or 1
Good,52.5664884010551,Medium,Less than 5,College,None or 1
Good,32.6862170815537,High,Less than 5,High school,None or 1
Good,41.1865953113934,Low,Less than 5,College,None or 1
Good,47.6850875616081,Low,5 or more,High school,More than 2
Good,20.6977968685398,High,Less than 5,College,None or 1
Good,33.2980395013446,High,Less than 5,College,None or 1
Good,44.9525055799055,Medium,5 or more,High school,More than 2
Good,42.2327311292118,Medium,Less than 5,College,None or 1
Good,30.0478086650579,High,5 or more,High school,More than 2
Good,30.7589675385378,Medium,5 or more,College,More than 2
Good,35.5737145555343,High,5 or more,High school,More than 2
Good,33.7634371274536,Medium,Less than 5,High school,None or 1
Good,24.2177296999533,High,5 or more,High school,More than 2
Good,24.1625034157023,Low,Less than 5,College,None or 1
Good,43.9719373394279,Medium,5 or more,College,More than 2
Good,35.7737347211309,High,5 or more,College,More than 2
Good,38.4296968010953,Medium,Less than 5,High school,None or 1
Good,46.8810961938389,Low,5 or more,High school,None or 1
Good,34.3833284812435,Medium,Less than 5,High school,None or 1
Good,33.1862879674716,Low,Less than 5,High school,None or 1
Good,43.8221326973247,Medium,Less than 5,College,None or 1
Good,34.1000318733549,High,Less than 5,High school,None or 1
Good,36.4238901135769,Low,5 or more,High school,More than 2
Good,30.2879983620006,High,Less than 5,College,None or 1
Good,25.6036007234629,Low,5 or more,High school,More than 2
Good,30.7763080536689,Low,Less than 5,College,None or 1
Good,54.1244014138215,Medium,Less than 5,College,None or 1
Good,43.7403201934163,Medium,Less than 5,High school,None or 1
Good,47.6466296264348,High,5 or more,High school,More than 2
Good,27.7609503553923,Low,5 or more,College,More than 2
Good,35.7826996297223,Medium,5 or more,College,More than 2
Good,32.5158219399632,High,Less than 5,College,None or 1
Good,42.4949425234955,Medium,5 or more,High school,More than 2
Good,49.4806271450384,Medium,5 or more,College,More than 2
Good,28.272763057169,Low,Less than 5,College,None or 1
Good,34.6965354800838,High,5 or more,College,More than 2
Good,36.7456693962569,Medium,Less than 5,High school,None or 1
Good,27.0166830449511,High,5 or more,High school,More than 2
Good,37.9100055404159,Medium,5 or more,High school,None or 1
Good,22.8776239369006,Medium,5 or more,College,More than 2
Good,38.9934813680932,Medium,Less than 5,High school,None or 1
Good,26.5977038635231,High,5 or more,High school,More than 2
Good,29.8832831481542,High,5 or more,College,More than 2
Good,38.6239826730222,Medium,5 or more,High school,More than 2
Good,29.9145152113291,High,5 or more,College,More than 2
Good,40.6885144201003,Medium,Less than 5,High school,None or 1
Good,38.428345788636,Medium,5 or more,College,None or 1
Good,30.5409321423985,Low,Less than 5,College,None or 1
Good,22.3632668111324,High,Less than 5,College,None or 1
Good,47.7073922580192,High,5 or more,High school,More than 2
Good,40.2968044167147,Medium,5 or more,College,More than 2
Good,42.9984631411422,High,Less than 5,College,None or 1
Good,43.776188062146,High,5 or more,High school,More than 2
Good,32.2355453635521,Medium,5 or more,College,None or 1
Good,34.8038818609707,Medium,5 or more,College,More than 2
Good,48.1546657892303,High,5 or more,College,More than 2
Good,33.2714652831178,Low,5 or more,High school,More than 2
Good,36.5871349670793,High,5 or more,High school,More than 2
Good,25.5130463291854,Medium,5 or more,High school,More than 2
Good,38.7016318462864,High,5 or more,High school,More than 2
Good,24.5533182327117,Medium,5 or more,College,More than 2
Good,23.773024963428,High,Less than 5,High school,None or 1
Good,35.7264790826698,Medium,5 or more,College,More than 2
Good,31.7630755003262,Medium,Less than 5,High school,None or 1
Good,41.084980757404,Medium,Less than 5,College,None or 1
Good,34.2981879403665,Medium,Less than 5,College,None or 1
Good,31.5044266636445,Medium,5 or more,High school,More than 2
Good,44.5137486866558,Medium,5 or more,College,More than 2
Good,25.362804656103,High,Less than 5,High school,None or 1
Good,31.594428796667,High,5 or more,College,More than 2
Good,42.0614613851264,Medium,Less than 5,High school,None or 1
Good,25.3751010654807,High,Less than 5,College,More than 2
Good,32.1264727163743,Medium,5 or more,College,More than 2
Good,42.9569303606404,High,Less than 5,High school,None or 1
Good,27.3338196533451,High,5 or more,College,More than 2
