product,division,product_category,customer,country,sales_Org,year/month,year,month,costs,discount,net_sales,revenue,sales_quantity
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,MAR 2010,2010,3,5000.00,266.65,8621.60,8888.25,5 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,SEP 2010,2010,9,6000.00,319.98,10345.92,10665.90,6 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,OCT 2010,2010,10,6000.00,319.98,10345.92,10665.90,6 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,FEB 2011,2011,2,6000.00,324.78,10501.14,10825.92,6 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2011,2011,4,6000.00,324.78,10501.14,10825.92,6 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,AUG 2011,2011,8,6000.00,324.78,10501.14,10825.92,6 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,7000.00,357.00,11543.00,11900.00,7 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,JUL 2010,2010,7,7000.00,373.31,12070.24,12443.55,7 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,MAR 2011,2011,3,7000.00,378.91,12251.33,12630.24,7 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,OCT 2011,2011,10,7000.00,378.91,12251.33,12630.24,7 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,AUG 2010,2010,8,10000.00,533.30,17243.20,17776.50,10 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,AUG 2007,2007,8,11000.00,561.00,18139.00,18700.00,11 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,SEP 2007,2007,9,12000.00,612.00,19788.00,20400.00,12 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,JUN 2009,2009,6,13000.00,683.04,22084.90,22767.94,13 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2009,2009,4,15000.00,788.12,25482.58,26270.70,15 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2010,2010,4,15000.00,799.94,25864.81,26664.75,15 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2010,2010,5,15000.00,799.95,25864.80,26664.75,15 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,JUL 2008,2008,7,16000.00,828.24,26779.76,27608.00,16 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,AUG 2008,2008,8,17000.00,880.01,28453.49,29333.50,17 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,18000.00,931.77,30127.23,31059.00,18 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,18000.00,931.77,30127.23,31059.00,18 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2007,2007,5,19000.00,969.00,31331.00,32300.00,19 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,19000.00,969.00,31331.00,32300.00,19 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,JUL 2007,2007,7,19000.00,969.00,31331.00,32300.00,19 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2008,2008,4,20000.00,1035.32,33474.68,34510.00,20 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2009,2009,5,22000.00,1155.91,37374.45,38530.36,22 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2011,2011,5,24000.00,1299.11,42004.57,43303.68,24 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2007,2007,4,25000.00,1275.00,41225.00,42500.00,25 
Deluxe Road Bike (Shimano),BI,ROB,Rocky Mountain Bikes,US,US West,JUN 2011,2011,6,30000.00,1623.89,52505.71,54129.60,30 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,FEB 2007,2007,2,950.00,49.50,1600.50,1650.00,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2007,2007,4,950.00,49.50,1600.50,1650.00,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,SEP 2007,2007,9,950.00,49.50,1600.50,1650.00,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,NOV 2007,2007,11,950.00,49.50,1600.50,1650.00,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,FEB 2008,2008,2,950.00,50.24,1624.51,1674.75,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,SEP 2008,2008,9,950.00,50.24,1624.51,1674.75,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,OCT 2008,2008,10,950.00,50.24,1624.51,1674.75,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2009,2009,5,950.00,51.00,1648.87,1699.87,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,OCT 2009,2009,10,950.00,51.00,1648.87,1699.87,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2010,2010,4,950.00,51.76,1673.61,1725.37,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2010,2010,5,950.00,51.76,1673.61,1725.37,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,JUL 2010,2010,7,950.00,51.76,1673.61,1725.37,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,AUG 2010,2010,8,950.00,51.76,1673.61,1725.37,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,SEP 2010,2010,9,950.00,51.76,1673.61,1725.37,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAR 2011,2011,3,950.00,52.54,1698.71,1751.25,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,SEP 2011,2011,9,950.00,52.54,1698.71,1751.25,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,DEC 2011,2011,12,950.00,52.54,1698.71,1751.25,1 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,OCT 2007,2007,10,1900.00,99.00,3201.00,3300.00,2 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAR 2008,2008,3,1900.00,100.48,3249.02,3349.50,2 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAR 2009,2009,3,1900.00,101.99,3297.75,3399.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,JUN 2009,2009,6,1900.00,101.99,3297.75,3399.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,SEP 2009,2009,9,1900.00,102.00,3297.74,3399.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAR 2010,2010,3,1900.00,103.52,3347.22,3450.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,OCT 2010,2010,10,1900.00,103.52,3347.22,3450.74,2 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,2850.00,148.50,4801.50,4950.00,3 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,AUG 2008,2008,8,2850.00,150.73,4873.52,5024.25,3 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2009,2009,4,2850.00,152.99,4946.62,5099.61,3 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,AUG 2009,2009,8,2850.00,152.99,4946.62,5099.61,3 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,JUN 2010,2010,6,2850.00,155.28,5020.83,5176.11,3 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2011,2011,5,2850.00,157.61,5096.14,5253.75,3 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,3800.00,200.97,6498.03,6699.00,4 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2011,2011,4,3800.00,210.16,6794.84,7005.00,4 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2007,2007,5,4750.00,247.50,8002.50,8250.00,5 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,AUG 2007,2007,8,4750.00,247.50,8002.50,8250.00,5 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,APR 2008,2008,4,4750.00,251.21,8122.54,8373.75,5 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,JUL 2008,2008,7,4750.00,251.22,8122.53,8373.75,5 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,JUN 2011,2011,6,4750.00,262.70,8493.55,8756.25,5 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,5700.00,297.00,9603.00,9900.00,6 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,JUL 2007,2007,7,5700.00,297.00,9603.00,9900.00,6 
Deluxe Road Bike (SRAM),BI,ROB,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,9500.00,502.43,16245.07,16747.50,10 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JAN 2007,2007,1,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2007,2007,2,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JAN 2008,2008,1,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2008,2008,9,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2009,2009,3,1400.00,92.72,2997.96,3090.68,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2009,2009,10,1400.00,92.72,2997.96,3090.68,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2010,2010,2,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2010,2010,3,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2010,2010,7,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2010,2010,10,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2011,2011,10,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2007,2007,8,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2007,2007,9,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2008,2008,2,2800.00,182.70,5907.30,6090.00,2 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2008,2008,3,2800.00,182.70,5907.30,6090.00,2 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2008,2008,4,2800.00,182.70,5907.30,6090.00,2 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,2800.00,182.70,5907.30,6090.00,2 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2011,2011,3,2800.00,191.04,6177.14,6368.18,2 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2011,2011,8,2800.00,191.05,6177.13,6368.18,2 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2007,2007,5,4200.00,270.00,8730.00,9000.00,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2007,2007,10,4200.00,270.00,8730.00,9000.00,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2008,2008,7,4200.00,274.05,8860.95,9135.00,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2008,2008,8,4200.00,274.05,8860.95,9135.00,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2009,2009,4,4200.00,278.16,8993.88,9272.04,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2009,2009,5,4200.00,278.16,8993.88,9272.04,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2009,2009,9,4200.00,278.16,8993.88,9272.04,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2010,2010,8,4200.00,282.33,9128.79,9411.12,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2011,2011,4,4200.00,286.57,9265.70,9552.27,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2011,2011,7,4200.00,286.57,9265.70,9552.27,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2011,2011,9,4200.00,286.57,9265.70,9552.27,3 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2007,2007,7,5600.00,360.00,11640.00,12000.00,4 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2010,2010,4,5600.00,376.44,12171.72,12548.16,4 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2011,2011,6,5600.00,382.09,12354.27,12736.36,4 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2011,2011,5,7000.00,477.62,15442.83,15920.45,5 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2007,2007,4,8400.00,540.00,17460.00,18000.00,6 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2010,2010,5,8400.00,564.66,18257.58,18822.24,6 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,9800.00,630.00,20370.00,21000.00,7 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,12600.00,822.15,26582.85,27405.00,9 
Deluxe Touring Bike (black),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2009,2009,6,12600.00,834.48,26981.64,27816.12,9 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JAN 2007,2007,1,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2007,2007,2,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2007,2007,8,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,DEC 2007,2007,12,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JAN 2008,2008,1,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2008,2008,4,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2008,2008,10,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,DEC 2008,2008,12,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2009,2009,3,1400.00,92.72,2997.96,3090.68,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2009,2009,9,1400.00,92.72,2997.96,3090.68,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2010,2010,2,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,DEC 2010,2010,12,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2011,2011,2,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2011,2011,5,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,DEC 2011,2011,12,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2007,2007,4,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2007,2007,10,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2008,2008,3,2800.00,182.70,5907.30,6090.00,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2009,2009,4,2800.00,185.44,5995.92,6181.36,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2009,2009,10,2800.00,185.44,5995.92,6181.36,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2010,2010,3,2800.00,188.22,6085.86,6274.08,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2010,2010,7,2800.00,188.22,6085.86,6274.08,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2010,2010,10,2800.00,188.22,6085.86,6274.08,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2011,2011,3,2800.00,191.04,6177.14,6368.18,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2011,2011,4,2800.00,191.05,6177.13,6368.18,2 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2007,2007,7,4200.00,270.00,8730.00,9000.00,3 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2007,2007,9,4200.00,270.00,8730.00,9000.00,3 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,4200.00,274.05,8860.95,9135.00,3 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2008,2008,8,4200.00,274.05,8860.95,9135.00,3 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2008,2008,9,4200.00,274.05,8860.95,9135.00,3 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2010,2010,4,4200.00,282.33,9128.79,9411.12,3 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,5600.00,360.00,11640.00,12000.00,4 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2009,2009,8,5600.00,370.88,11991.84,12362.72,4 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2010,2010,6,5600.00,376.44,12171.72,12548.16,4 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2010,2010,8,5600.00,376.44,12171.72,12548.16,4 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2011,2011,6,5600.00,382.09,12354.27,12736.36,4 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2011,2011,8,5600.00,382.09,12354.27,12736.36,4 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2008,2008,7,7000.00,456.75,14768.25,15225.00,5 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2010,2010,5,7000.00,470.55,15214.65,15685.20,5 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2007,2007,5,8400.00,540.00,17460.00,18000.00,6 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2009,2009,5,8400.00,556.32,17987.76,18544.08,6 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2009,2009,6,9800.00,649.04,20985.72,21634.76,7 
Deluxe Touring Bike (red),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,14000.00,913.50,29536.50,30450.00,10 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JAN 2007,2007,1,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,NOV 2007,2007,11,1400.00,90.00,2910.00,3000.00,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2008,2008,2,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,NOV 2008,2008,11,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,DEC 2008,2008,12,1400.00,91.35,2953.65,3045.00,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JAN 2009,2009,1,1400.00,92.72,2997.96,3090.68,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2009,2009,10,1400.00,92.72,2997.96,3090.68,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2010,2010,2,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2010,2010,10,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,NOV 2010,2010,11,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,DEC 2010,2010,12,1400.00,94.11,3042.93,3137.04,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JAN 2011,2011,1,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2011,2011,3,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,DEC 2011,2011,12,1400.00,95.52,3088.57,3184.09,1 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2007,2007,7,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,DEC 2007,2007,12,2800.00,180.00,5820.00,6000.00,2 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2010,2010,8,2800.00,188.22,6085.86,6274.08,2 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,NOV 2011,2011,11,2800.00,191.04,6177.14,6368.18,2 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,4200.00,270.00,8730.00,9000.00,3 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2007,2007,8,4200.00,270.00,8730.00,9000.00,3 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2008,2008,8,4200.00,274.05,8860.95,9135.00,3 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2009,2009,3,4200.00,278.16,8993.88,9272.04,3 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2009,2009,4,4200.00,278.16,8993.88,9272.04,3 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2007,2007,2,5600.00,360.00,11640.00,12000.00,4 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2007,2007,10,5600.00,360.00,11640.00,12000.00,4 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2008,2008,3,5600.00,365.40,11814.60,12180.00,4 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2008,2008,9,5600.00,365.40,11814.60,12180.00,4 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2008,2008,10,5600.00,365.40,11814.60,12180.00,4 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAR 2010,2010,3,5600.00,376.44,12171.72,12548.16,4 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2010,2010,4,5600.00,376.44,12171.72,12548.16,4 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,FEB 2011,2011,2,5600.00,382.09,12354.27,12736.36,4 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2007,2007,9,7000.00,450.00,14550.00,15000.00,5 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2010,2010,5,7000.00,470.56,15214.64,15685.20,5 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2010,2010,9,7000.00,470.56,15214.64,15685.20,5 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2011,2011,9,7000.00,477.61,15442.84,15920.45,5 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,OCT 2011,2011,10,7000.00,477.61,15442.84,15920.45,5 
