customer_id,age,gender,married,spending_time,game_genre,player_type,game
10009,45-54,female,yes,82,family & kids,socializers,ROBLOX
10010,45-54,female,yes,51,card & board,explorers,Scrabble
10011,55-64,female,yes,99,family & kids,achievers,ROBLOX
10012,under 18,male,no,282,family & kids,killers,ROBLOX
10013,35-44,male,yes,142,card & board,killers,Scrabble
10014,45-54,male,no,119,action & adventure,achievers,Grand Theft Auto V
10015,65+,female,yes,156,action & adventure,achievers,Fortnite
10016,18-34,female,no,79,action & adventure,achievers,Fortnite
10017,65+,male,yes,70,card & board,socializers,Scrabble
10018,55-64,male,yes,145,card & board,socializers,Scrabble
10019,18-34,female,yes,90,family & kids,achievers,Minecraft
10020,65+,male,yes,92,card & board,killers,Scrabble
10021,under 18,male,no,268,card & board,socializers,Scrabble
10022,18-34,male,yes,105,card & board,explorers,Scrabble
10023,18-34,male,yes,158,action & adventure,explorers,Grand Theft Auto V
10024,45-54,female,yes,155,card & board,achievers,Scrabble
10025,55-64,male,yes,148,card & board,killers,Scrabble
10026,35-44,male,yes,34,card & board,killers,Prominence Poker
10027,18-34,female,yes,220,action & adventure,explorers,Call of Duty
10028,65+,female,yes,53,card & board,socializers,Scrabble
10029,55-64,male,yes,54,card & board,achievers,Prominence Poker
10030,45-54,male,no,48,card & board,socializers,Master Duel
10031,18-34,female,yes,140,action & adventure,achievers,Call of Duty
10032,35-44,female,no,136,family & kids,killers,Rec Room
10033,45-54,male,yes,113,card & board,killers,Master Duel
10034,under 18,male,no,235,action & adventure,killers,Grand Theft Auto V
10035,under 18,male,no,257,card & board,explorers,Master Duel
10036,35-44,female,no,150,card & board,explorers,Prominence Poker
10037,35-44,male,no,169,family & kids,killers,Rec Room
10038,65+,male,yes,122,card & board,socializers,Prominence Poker
10039,18-34,male,no,209,card & board,explorers,Master Duel
10040,45-54,female,no,169,action & adventure,socializers,Call of Duty
10041,under 18,male,no,326,card & board,killers,Master Duel
10042,under 18,female,no,228,family & kids,socializers,ROBLOX
10043,35-44,male,yes,162,action & adventure,explorers,Fortnite
10044,35-44,female,yes,170,action & adventure,achievers,Grand Theft Auto V
10045,18-34,male,yes,139,action & adventure,achievers,Call of Duty
10046,45-54,female,no,60,card & board,explorers,Master Duel
10047,55-64,male,yes,121,action & adventure,explorers,Call of Duty
10048,35-44,male,no,166,action & adventure,explorers,Grand Theft Auto V
10049,45-54,female,yes,111,family & kids,socializers,Minecraft
10050,35-44,female,yes,61,card & board,killers,Master Duel
10051,65+,female,yes,167,card & board,socializers,Scrabble
10052,35-44,female,no,180,family & kids,socializers,Rec Room
10053,45-54,female,yes,69,action & adventure,explorers,Fortnite
10054,55-64,female,yes,144,family & kids,achievers,ROBLOX
10055,under 18,female,no,111,family & kids,achievers,ROBLOX
10056,18-34,male,no,270,card & board,explorers,Scrabble
10057,18-34,male,no,230,family & kids,socializers,ROBLOX
10058,55-64,male,yes,91,action & adventure,killers,Grand Theft Auto V
10059,45-54,female,no,61,card & board,killers,Prominence Poker
10060,45-54,male,yes,167,family & kids,killers,ROBLOX
10061,55-64,female,yes,75,action & adventure,explorers,Grand Theft Auto V
10062,35-44,male,yes,125,family & kids,explorers,Minecraft
10063,65+,male,yes,78,card & board,socializers,Scrabble
10064,65+,male,yes,114,family & kids,socializers,ROBLOX
10065,55-64,female,yes,118,family & kids,socializers,ROBLOX
10066,18-34,female,yes,81,card & board,achievers,Prominence Poker
10067,35-44,male,yes,178,family & kids,socializers,Minecraft
10068,under 18,male,no,114,card & board,achievers,Scrabble
10069,18-34,female,yes,93,family & kids,explorers,Minecraft
10070,45-54,male,no,162,card & board,socializers,Scrabble
10071,65+,female,yes,154,card & board,killers,Master Duel
10072,18-34,male,no,126,card & board,killers,Master Duel
10073,under 18,female,no,121,family & kids,achievers,ROBLOX
10074,under 18,female,no,226,family & kids,socializers,ROBLOX
10075,55-64,male,yes,39,card & board,killers,Scrabble
10076,18-34,male,no,319,action & adventure,socializers,Fortnite
10077,45-54,female,yes,190,family & kids,killers,Minecraft
10078,55-64,female,yes,105,card & board,killers,Scrabble
10079,under 18,female,no,164,card & board,achievers,Scrabble
10080,18-34,female,yes,97,family & kids,achievers,ROBLOX
10081,18-34,female,yes,44,card & board,killers,Master Duel
10082,45-54,female,yes,87,family & kids,socializers,ROBLOX
10083,18-34,female,no,287,action & adventure,achievers,Fortnite
10084,45-54,female,yes,111,card & board,achievers,Master Duel
10085,under 18,male,no,181,family & kids,killers,ROBLOX
10086,45-54,female,yes,141,card & board,socializers,Prominence Poker
10087,35-44,female,yes,126,card & board,socializers,Prominence Poker
10088,under 18,female,no,127,action & adventure,socializers,Fortnite
10089,18-34,male,no,108,card & board,killers,Prominence Poker
10090,55-64,male,yes,190,family & kids,socializers,ROBLOX
10091,under 18,male,no,150,family & kids,socializers,Minecraft
10092,18-34,female,yes,103,family & kids,achievers,Rec Room
10093,18-34,male,no,315,family & kids,socializers,ROBLOX
10094,55-64,male,yes,105,family & kids,socializers,Rec Room
10095,18-34,male,no,242,action & adventure,socializers,Grand Theft Auto V
10096,under 18,female,no,99,family & kids,explorers,Minecraft
10097,35-44,female,no,130,action & adventure,socializers,Grand Theft Auto V
10098,45-54,female,yes,94,card & board,socializers,Prominence Poker
10099,35-44,female,no,251,card & board,socializers,Scrabble
10100,55-64,female,yes,53,family & kids,explorers,ROBLOX
10101,under 18,male,no,267,action & adventure,socializers,Grand Theft Auto V
10102,18-34,male,yes,104,family & kids,killers,ROBLOX
10103,18-34,male,no,118,card & board,achievers,Prominence Poker
10104,18-34,male,no,278,family & kids,killers,Rec Room
10105,35-44,male,no,208,family & kids,explorers,Minecraft
10106,35-44,male,yes,256,action & adventure,killers,Call of Duty
10107,under 18,female,no,51,card & board,achievers,Prominence Poker
10108,under 18,female,no,125,action & adventure,socializers,Fortnite
10109,18-34,male,no,188,card & board,explorers,Prominence Poker
10110,18-34,male,yes,150,family & kids,explorers,Rec Room
10111,35-44,male,yes,243,card & board,socializers,Prominence Poker
10112,18-34,female,yes,70,family & kids,achievers,Rec Room
10113,45-54,male,yes,65,family & kids,socializers,ROBLOX
10114,35-44,female,yes,187,card & board,socializers,Scrabble
10115,18-34,female,yes,161,family & kids,socializers,ROBLOX
10116,under 18,male,no,129,action & adventure,killers,Call of Duty
10117,35-44,male,no,259,action & adventure,achievers,Fortnite
10118,18-34,male,no,199,card & board,socializers,Prominence Poker
10119,35-44,male,no,240,card & board,achievers,Scrabble
10120,45-54,female,no,58,card & board,socializers,Scrabble
10121,35-44,female,yes,105,card & board,socializers,Scrabble
10122,45-54,male,no,93,card & board,explorers,Scrabble
10123,55-64,male,yes,66,card & board,achievers,Scrabble
10124,45-54,female,no,212,action & adventure,socializers,Fortnite
10125,55-64,female,yes,103,family & kids,explorers,ROBLOX
10126,under 18,female,no,71,card & board,explorers,Master Duel
10127,under 18,female,no,82,card & board,socializers,Master Duel
10128,35-44,female,yes,67,action & adventure,explorers,Grand Theft Auto V
10129,18-34,female,no,96,card & board,achievers,Prominence Poker
10130,18-34,male,no,240,action & adventure,killers,Call of Duty
10131,35-44,female,yes,180,action & adventure,socializers,Grand Theft Auto V
10132,18-34,male,no,185,family & kids,killers,ROBLOX
10133,45-54,female,no,174,card & board,socializers,Scrabble
10134,18-34,female,yes,161,family & kids,achievers,Minecraft
10135,18-34,female,yes,106,action & adventure,killers,Grand Theft Auto V
10136,45-54,male,yes,46,action & adventure,socializers,Call of Duty
10137,35-44,female,yes,55,card & board,socializers,Master Duel
10138,55-64,female,yes,105,card & board,explorers,Master Duel
10139,under 18,female,no,170,family & kids,killers,Minecraft
10140,35-44,male,yes,281,action & adventure,socializers,Call of Duty
10141,35-44,female,no,142,card & board,socializers,Scrabble
10142,65+,male,yes,106,family & kids,socializers,Rec Room
10143,18-34,male,no,273,action & adventure,killers,Fortnite
10144,18-34,male,no,180,family & kids,explorers,Rec Room
10145,65+,male,yes,47,card & board,socializers,Master Duel
10146,18-34,male,yes,138,card & board,killers,Scrabble
10147,under 18,male,no,301,action & adventure,explorers,Call of Duty
10148,45-54,female,yes,107,family & kids,explorers,Rec Room
10149,65+,male,yes,141,action & adventure,achievers,Call of Duty
10150,under 18,male,no,318,family & kids,killers,ROBLOX
10151,18-34,male,no,261,action & adventure,achievers,Grand Theft Auto V
10152,35-44,female,yes,123,action & adventure,explorers,Fortnite
10153,18-34,male,no,131,family & kids,achievers,Rec Room
10154,under 18,female,no,171,card & board,achievers,Scrabble
10155,under 18,male,no,114,card & board,killers,Master Duel
10156,18-34,male,no,194,card & board,achievers,Prominence Poker
10157,18-34,female,yes,246,family & kids,socializers,ROBLOX
10158,under 18,female,no,229,card & board,socializers,Master Duel
10159,35-44,male,no,320,family & kids,socializers,ROBLOX
10160,under 18,female,no,219,family & kids,socializers,Minecraft
10161,under 18,male,no,214,card & board,killers,Prominence Poker
10162,35-44,female,yes,90,card & board,socializers,Master Duel
10163,18-34,male,yes,298,family & kids,killers,Rec Room
10164,18-34,female,no,158,family & kids,killers,Minecraft
10165,45-54,female,yes,155,action & adventure,killers,Grand Theft Auto V
10166,45-54,male,no,108,family & kids,socializers,Minecraft
10167,55-64,male,yes,72,card & board,killers,Prominence Poker
10168,55-64,male,yes,75,card & board,socializers,Scrabble
10169,under 18,male,no,244,action & adventure,killers,Grand Theft Auto V
10170,65+,female,yes,18,family & kids,socializers,Minecraft
10171,55-64,male,yes,163,action & adventure,achievers,Grand Theft Auto V
10172,18-34,female,no,93,family & kids,socializers,Minecraft
10173,under 18,female,no,118,card & board,killers,Prominence Poker
10174,18-34,female,no,185,card & board,achievers,Scrabble
10175,55-64,female,yes,42,card & board,socializers,Scrabble
10176,under 18,male,no,282,family & kids,achievers,Rec Room
10177,under 18,female,no,230,action & adventure,socializers,Call of Duty
10178,18-34,female,yes,84,family & kids,explorers,Rec Room
10179,35-44,male,yes,167,action & adventure,socializers,Call of Duty
10180,18-34,male,no,287,family & kids,explorers,ROBLOX
10181,18-34,male,no,227,action & adventure,achievers,Call of Duty
10182,18-34,female,no,190,card & board,explorers,Prominence Poker
10183,35-44,male,no,241,action & adventure,explorers,Grand Theft Auto V
10184,45-54,male,yes,135,action & adventure,explorers,Grand Theft Auto V
10185,under 18,male,no,202,family & kids,socializers,ROBLOX
10186,55-64,male,yes,50,card & board,socializers,Scrabble
10187,18-34,female,no,111,card & board,killers,Scrabble
10188,18-34,male,yes,230,action & adventure,socializers,Call of Duty
10189,18-34,female,yes,72,action & adventure,socializers,Fortnite
10190,under 18,female,no,129,family & kids,explorers,ROBLOX
10191,45-54,female,yes,114,family & kids,socializers,Rec Room
10192,under 18,female,no,212,action & adventure,socializers,Call of Duty
10193,45-54,male,no,160,family & kids,socializers,Minecraft
10194,under 18,female,no,231,family & kids,socializers,Minecraft
10195,35-44,male,no,152,family & kids,achievers,Minecraft
10196,35-44,female,yes,62,family & kids,socializers,Rec Room
10197,18-34,male,yes,155,action & adventure,explorers,Fortnite
10198,65+,female,yes,91,family & kids,socializers,ROBLOX
10199,18-34,female,yes,63,action & adventure,explorers,Call of Duty
10200,35-44,female,no,207,action & adventure,socializers,Call of Duty
10201,under 18,male,no,261,card & board,achievers,Scrabble
10202,under 18,male,no,197,action & adventure,socializers,Grand Theft Auto V
10203,45-54,female,no,54,family & kids,socializers,Rec Room
10204,65+,male,yes,10,family & kids,socializers,ROBLOX
10205,55-64,male,yes,158,family & kids,socializers,ROBLOX
10206,65+,female,yes,187,family & kids,achievers,Minecraft
10207,18-34,male,yes,234,family & kids,achievers,Rec Room
10208,45-54,male,yes,118,family & kids,socializers,Minecraft
10209,18-34,female,yes,159,card & board,socializers,Scrabble
10210,18-34,male,yes,143,card & board,killers,Master Duel
10211,45-54,male,yes,118,family & kids,explorers,Rec Room
10212,18-34,male,yes,180,card & board,killers,Scrabble
10213,35-44,male,yes,198,family & kids,killers,Rec Room
10214,under 18,male,no,283,action & adventure,achievers,Grand Theft Auto V
10215,under 18,male,no,289,action & adventure,killers,Fortnite
10216,45-54,male,no,95,card & board,killers,Prominence Poker
10217,45-54,female,no,10,card & board,explorers,Prominence Poker
10218,under 18,male,no,176,family & kids,killers,ROBLOX
10219,55-64,female,yes,92,card & board,explorers,Scrabble
10220,65+,female,yes,83,action & adventure,socializers,Fortnite
10221,55-64,male,yes,73,action & adventure,achievers,Fortnite
10222,18-34,male,no,243,family & kids,killers,Minecraft
10223,18-34,female,yes,212,card & board,achievers,Prominence Poker
10224,45-54,male,yes,117,card & board,socializers,Scrabble
10225,18-34,female,no,131,action & adventure,killers,Call of Duty
10226,35-44,male,yes,172,action & adventure,achievers,Call of Duty
10227,35-44,female,no,101,card & board,killers,Scrabble
10228,45-54,male,yes,119,action & adventure,achievers,Grand Theft Auto V
10229,35-44,female,no,195,action & adventure,explorers,Fortnite
10230,under 18,female,no,144,action & adventure,killers,Fortnite
10231,45-54,male,yes,98,card & board,socializers,Prominence Poker
10232,under 18,male,no,245,family & kids,killers,Rec Room
10233,under 18,male,no,214,family & kids,killers,Minecraft
10234,under 18,female,no,218,card & board,socializers,Scrabble
10235,under 18,male,no,334,family & kids,explorers,Rec Room
10236,18-34,female,yes,186,family & kids,socializers,Rec Room
10237,18-34,female,no,83,action & adventure,explorers,Call of Duty
10238,35-44,female,no,135,card & board,socializers,Master Duel
10239,18-34,male,yes,259,family & kids,socializers,Minecraft
10240,18-34,male,no,175,action & adventure,socializers,Call of Duty
10241,under 18,female,no,174,action & adventure,socializers,Call of Duty
10242,under 18,female,no,160,action & adventure,socializers,Fortnite
10243,45-54,female,yes,107,card & board,explorers,Prominence Poker
10244,18-34,female,no,152,card & board,socializers,Scrabble
10245,65+,male,yes,77,family & kids,socializers,Rec Room
10246,45-54,male,yes,124,card & board,socializers,Master Duel
10247,35-44,female,yes,108,card & board,explorers,Scrabble
10248,35-44,male,yes,176,action & adventure,achievers,Call of Duty
10249,35-44,male,no,163,family & kids,explorers,ROBLOX
10250,under 18,male,no,172,family & kids,socializers,ROBLOX
10251,18-34,male,no,226,card & board,achievers,Scrabble
10252,45-54,female,yes,97,card & board,socializers,Prominence Poker
10253,35-44,female,no,138,card & board,achievers,Master Duel
10254,18-34,female,yes,189,family & kids,killers,Rec Room
10255,18-34,male,yes,184,family & kids,achievers,Minecraft
10256,35-44,male,no,170,card & board,explorers,Prominence Poker
10257,35-44,male,yes,137,family & kids,socializers,Minecraft
10258,18-34,male,yes,142,card & board,achievers,Prominence Poker
10259,55-64,male,yes,111,family & kids,socializers,Minecraft
10260,45-54,female,no,85,action & adventure,achievers,Call of Duty
10261,65+,male,yes,82,action & adventure,explorers,Call of Duty
10262,under 18,female,no,58,card & board,achievers,Master Duel
10263,65+,female,yes,47,card & board,explorers,Prominence Poker
10264,under 18,female,no,211,family & kids,explorers,Rec Room
10265,under 18,female,no,127,action & adventure,achievers,Call of Duty
10266,45-54,male,no,10,card & board,socializers,Scrabble
10267,35-44,male,no,188,action & adventure,killers,Call of Duty
10268,45-54,female,yes,100,card & board,socializers,Scrabble
10269,18-34,male,no,244,family & kids,killers,Minecraft
10270,65+,female,yes,41,family & kids,socializers,Rec Room
10271,18-34,male,yes,235,action & adventure,achievers,Fortnite
10272,65+,male,yes,80,action & adventure,socializers,Call of Duty
10273,65+,female,yes,121,family & kids,socializers,Rec Room
10274,under 18,male,no,182,card & board,killers,Prominence Poker
10275,35-44,female,yes,70,card & board,socializers,Master Duel
10276,18-34,male,yes,126,action & adventure,killers,Fortnite
10277,45-54,female,yes,100,family & kids,killers,Minecraft
10278,55-64,male,yes,95,action & adventure,explorers,Call of Duty
10279,18-34,female,no,115,card & board,killers,Scrabble
10280,45-54,male,yes,55,action & adventure,socializers,Call of Duty
10281,45-54,female,yes,53,card & board,socializers,Master Duel
10282,18-34,male,yes,100,card & board,killers,Scrabble
10283,under 18,male,no,198,action & adventure,explorers,Call of Duty
10284,65+,female,yes,142,action & adventure,explorers,Fortnite
10285,18-34,female,no,177,family & kids,explorers,ROBLOX
10286,18-34,male,no,147,family & kids,achievers,Rec Room
10287,35-44,male,no,240,action & adventure,achievers,Grand Theft Auto V
10288,45-54,female,yes,125,card & board,socializers,Master Duel
10289,under 18,male,no,164,family & kids,killers,ROBLOX
10290,35-44,male,no,203,action & adventure,explorers,Call of Duty
10291,35-44,female,no,210,card & board,explorers,Master Duel
10292,45-54,female,yes,27,family & kids,socializers,Minecraft
10293,35-44,male,no,302,action & adventure,achievers,Call of Duty
10294,18-34,male,no,171,action & adventure,socializers,Fortnite
10295,under 18,female,no,85,family & kids,achievers,Rec Room
10296,under 18,female,no,248,action & adventure,killers,Fortnite
10297,under 18,male,no,332,action & adventure,achievers,Call of Duty
10298,18-34,male,no,136,card & board,explorers,Master Duel
10299,35-44,female,yes,136,action & adventure,explorers,Grand Theft Auto V
10300,under 18,female,no,197,card & board,achievers,Scrabble
10301,65+,male,yes,116,family & kids,socializers,ROBLOX
10302,45-54,male,yes,152,card & board,socializers,Master Duel
10303,18-34,female,no,256,action & adventure,achievers,Fortnite
10304,18-34,female,no,74,family & kids,achievers,Rec Room
10305,65+,female,yes,80,family & kids,achievers,Minecraft
10306,18-34,female,yes,158,card & board,explorers,Master Duel
10307,55-64,male,yes,147,card & board,socializers,Scrabble
10308,18-34,male,no,180,card & board,achievers,Scrabble
10309,45-54,male,yes,141,card & board,socializers,Scrabble
10310,55-64,female,yes,34,family & kids,socializers,ROBLOX
10311,18-34,male,yes,205,card & board,killers,Scrabble
10312,18-34,female,yes,223,family & kids,socializers,Minecraft
10313,55-64,female,yes,64,family & kids,achievers,ROBLOX
10314,18-34,female,yes,159,action & adventure,killers,Fortnite
10315,18-34,female,no,238,family & kids,achievers,Minecraft
10316,45-54,male,yes,38,family & kids,socializers,ROBLOX
10317,under 18,male,no,197,card & board,explorers,Scrabble
10318,35-44,female,yes,77,family & kids,socializers,ROBLOX
10319,18-34,female,no,182,action & adventure,achievers,Fortnite
10320,18-34,male,yes,136,family & kids,killers,ROBLOX
10321,35-44,male,no,192,family & kids,explorers,Rec Room
10322,18-34,female,yes,145,card & board,killers,Master Duel
10323,45-54,male,no,227,action & adventure,socializers,Call of Duty
10324,under 18,male,no,238,family & kids,achievers,Rec Room
10325,65+,male,yes,191,action & adventure,explorers,Call of Duty
10326,55-64,female,yes,152,family & kids,achievers,Rec Room
10327,18-34,male,yes,81,family & kids,explorers,Minecraft
10328,35-44,male,no,188,family & kids,socializers,Minecraft
10329,under 18,male,no,119,card & board,socializers,Prominence Poker
10330,under 18,female,no,100,family & kids,achievers,ROBLOX
10331,55-64,female,yes,24,family & kids,socializers,Minecraft
10332,18-34,male,yes,121,action & adventure,socializers,Call of Duty
10333,45-54,female,yes,110,card & board,explorers,Scrabble
10334,18-34,male,yes,61,action & adventure,achievers,Call of Duty
10335,35-44,male,yes,220,family & kids,socializers,Rec Room
10336,55-64,male,yes,90,action & adventure,explorers,Fortnite
10337,18-34,male,no,238,card & board,socializers,Master Duel
10338,under 18,male,no,231,family & kids,socializers,Rec Room
10339,55-64,male,yes,121,action & adventure,socializers,Fortnite
10340,18-34,female,no,42,action & adventure,socializers,Fortnite
10341,45-54,female,yes,43,action & adventure,socializers,Call of Duty
10342,18-34,male,yes,225,action & adventure,killers,Call of Duty
10343,35-44,female,no,100,family & kids,socializers,ROBLOX
10344,45-54,male,yes,105,card & board,achievers,Master Duel
10345,18-34,male,yes,10,family & kids,killers,Rec Room
10346,35-44,female,no,247,action & adventure,explorers,Fortnite
10347,45-54,female,yes,134,family & kids,socializers,ROBLOX
10348,35-44,male,yes,153,family & kids,achievers,Minecraft
10349,18-34,male,no,135,card & board,socializers,Scrabble
10350,18-34,male,yes,189,card & board,killers,Prominence Poker
10351,under 18,female,no,95,card & board,killers,Scrabble
10352,65+,male,yes,39,family & kids,explorers,ROBLOX
10353,18-34,female,no,218,action & adventure,socializers,Call of Duty
10354,under 18,male,no,148,action & adventure,socializers,Grand Theft Auto V
10355,55-64,male,yes,51,card & board,socializers,Scrabble
10356,under 18,male,no,146,card & board,explorers,Scrabble
10357,under 18,female,no,102,family & kids,killers,Rec Room
10358,under 18,male,no,241,action & adventure,achievers,Call of Duty
10359,18-34,male,yes,102,action & adventure,killers,Call of Duty
10360,18-34,female,yes,214,family & kids,explorers,Minecraft
10361,18-34,female,yes,186,family & kids,killers,Minecraft
10362,18-34,male,yes,95,family & kids,achievers,Rec Room
10363,18-34,male,yes,167,family & kids,socializers,Minecraft
10364,55-64,male,yes,74,family & kids,socializers,Minecraft
10365,18-34,male,yes,284,family & kids,killers,Rec Room
10366,18-34,female,no,182,action & adventure,socializers,Fortnite
10367,18-34,female,no,161,family & kids,achievers,Rec Room
10368,18-34,male,no,178,family & kids,achievers,ROBLOX
10369,under 18,female,no,224,card & board,socializers,Prominence Poker
10370,45-54,female,no,225,action & adventure,socializers,Call of Duty
10371,18-34,female,yes,82,card & board,achievers,Master Duel
10372,65+,female,yes,121,card & board,socializers,Prominence Poker
10373,55-64,male,yes,135,family & kids,explorers,Minecraft
10374,35-44,female,no,95,family & kids,explorers,Rec Room
10375,35-44,male,no,236,card & board,killers,Master Duel
10376,under 18,male,no,110,family & kids,achievers,Minecraft
10377,18-34,female,no,121,card & board,socializers,Scrabble
10378,45-54,female,yes,109,family & kids,achievers,Rec Room
10379,18-34,female,yes,132,card & board,explorers,Prominence Poker
10380,35-44,male,yes,162,action & adventure,killers,Call of Duty
10381,55-64,female,yes,69,family & kids,explorers,Minecraft
10382,65+,female,yes,110,family & kids,explorers,Minecraft
10383,18-34,male,no,181,action & adventure,socializers,Fortnite
10384,35-44,male,no,235,card & board,explorers,Scrabble
10385,18-34,female,no,129,card & board,explorers,Master Duel
10386,18-34,male,yes,148,action & adventure,explorers,Call of Duty
10387,18-34,male,no,178,card & board,killers,Master Duel
10388,18-34,male,yes,157,family & kids,achievers,Minecraft
10389,35-44,female,no,92,card & board,killers,Master Duel
10390,35-44,male,yes,154,action & adventure,achievers,Fortnite
10391,35-44,male,no,177,family & kids,socializers,Rec Room
10392,under 18,male,no,179,card & board,killers,Prominence Poker
10393,under 18,female,no,183,family & kids,achievers,Rec Room
10394,45-54,male,no,42,card & board,socializers,Master Duel
10395,18-34,male,yes,241,action & adventure,explorers,Call of Duty
10396,under 18,male,no,177,card & board,killers,Prominence Poker
10397,18-34,female,yes,142,card & board,achievers,Scrabble
10398,18-34,male,yes,192,action & adventure,explorers,Call of Duty
10399,18-34,male,no,255,action & adventure,socializers,Call of Duty
10400,18-34,female,yes,32,family & kids,achievers,Minecraft
10401,18-34,male,yes,184,action & adventure,socializers,Call of Duty
10402,45-54,female,no,34,family & kids,killers,ROBLOX
10403,65+,male,yes,186,action & adventure,explorers,Fortnite
10404,under 18,female,no,110,card & board,achievers,Prominence Poker
10405,18-34,female,yes,83,action & adventure,socializers,Fortnite
10406,under 18,male,no,298,card & board,achievers,Scrabble
10407,55-64,male,yes,73,card & board,killers,Master Duel
10408,18-34,female,yes,172,card & board,achievers,Scrabble
10409,18-34,male,yes,243,card & board,socializers,Master Duel
10410,18-34,female,yes,288,family & kids,achievers,Rec Room
10411,18-34,female,no,253,family & kids,achievers,ROBLOX
10412,65+,female,yes,41,card & board,socializers,Master Duel
10413,18-34,male,no,297,family & kids,explorers,Rec Room
10414,18-34,female,no,110,card & board,explorers,Scrabble
10415,18-34,male,no,171,action & adventure,achievers,Fortnite
10416,18-34,female,yes,116,family & kids,explorers,Rec Room
10417,18-34,female,yes,193,family & kids,socializers,Rec Room
10418,under 18,male,no,125,action & adventure,achievers,Call of Duty
10419,18-34,female,no,194,card & board,achievers,Prominence Poker
10420,under 18,male,no,160,card & board,explorers,Prominence Poker
10421,35-44,male,yes,159,action & adventure,killers,Fortnite
10422,35-44,male,yes,253,action & adventure,achievers,Fortnite
10423,65+,male,yes,22,family & kids,killers,Rec Room
10424,35-44,female,yes,117,family & kids,achievers,Minecraft
10425,18-34,female,no,229,action & adventure,achievers,Grand Theft Auto V
10426,18-34,female,yes,20,family & kids,socializers,ROBLOX
10427,35-44,female,no,206,family & kids,socializers,Minecraft
10428,45-54,female,no,41,card & board,explorers,Master Duel
10429,45-54,male,yes,198,family & kids,socializers,Minecraft
10430,55-64,male,yes,133,family & kids,achievers,Minecraft
10431,55-64,female,yes,171,card & board,achievers,Scrabble
10432,18-34,male,yes,253,family & kids,socializers,Minecraft
10433,55-64,male,yes,15,action & adventure,socializers,Call of Duty
10434,45-54,male,no,45,action & adventure,socializers,Call of Duty
10435,under 18,female,no,235,family & kids,socializers,ROBLOX
10436,65+,female,yes,165,family & kids,achievers,Minecraft
10437,18-34,male,yes,198,card & board,socializers,Scrabble
10438,18-34,male,no,183,family & kids,killers,Rec Room
10439,18-34,male,no,313,action & adventure,achievers,Fortnite
10440,55-64,male,yes,78,family & kids,achievers,ROBLOX
10441,18-34,female,yes,126,card & board,explorers,Prominence Poker
10442,35-44,male,no,197,family & kids,socializers,ROBLOX
10443,18-34,female,no,47,action & adventure,killers,Call of Duty
10444,18-34,female,no,149,family & kids,explorers,Rec Room
10445,35-44,male,yes,190,action & adventure,killers,Call of Duty
10446,55-64,male,yes,67,family & kids,socializers,Rec Room
10447,under 18,male,no,282,family & kids,socializers,Minecraft
10448,18-34,female,yes,162,card & board,explorers,Prominence Poker
10449,35-44,female,yes,113,family & kids,achievers,Minecraft
10450,45-54,male,no,110,card & board,socializers,Scrabble
10451,55-64,male,yes,167,family & kids,explorers,ROBLOX
10452,18-34,female,yes,215,family & kids,socializers,Rec Room
10453,under 18,male,no,250,card & board,killers,Master Duel
10454,45-54,female,no,89,card & board,socializers,Prominence Poker
10455,45-54,female,no,83,card & board,socializers,Scrabble
10456,45-54,male,no,93,card & board,socializers,Master Duel
10457,18-34,male,no,141,action & adventure,explorers,Grand Theft Auto V
10458,45-54,male,yes,104,card & board,socializers,Prominence Poker
10459,under 18,male,no,324,card & board,achievers,Scrabble
10460,35-44,female,yes,137,action & adventure,socializers,Call of Duty
10461,45-54,female,yes,128,card & board,explorers,Scrabble
10462,under 18,female,no,112,card & board,socializers,Master Duel
10463,18-34,male,yes,270,action & adventure,killers,Fortnite
10464,55-64,male,yes,53,action & adventure,achievers,Call of Duty
10465,18-34,male,no,236,family & kids,explorers,ROBLOX
10466,under 18,male,no,234,family & kids,achievers,ROBLOX
10467,35-44,female,no,272,card & board,achievers,Prominence Poker
10468,18-34,male,yes,152,action & adventure,achievers,Call of Duty
10469,18-34,male,yes,175,action & adventure,explorers,Call of Duty
10470,55-64,female,yes,93,family & kids,explorers,Rec Room
10471,35-44,male,no,213,action & adventure,explorers,Grand Theft Auto V
10472,45-54,female,yes,46,family & kids,socializers,Minecraft
10473,18-34,male,yes,217,card & board,socializers,Prominence Poker
10474,45-54,male,yes,115,action & adventure,socializers,Fortnite
10475,45-54,female,no,161,family & kids,killers,Rec Room
10476,35-44,female,yes,125,family & kids,socializers,Rec Room
10477,65+,female,yes,135,family & kids,achievers,ROBLOX
10478,35-44,male,no,152,card & board,achievers,Scrabble
10479,65+,male,yes,183,card & board,socializers,Prominence Poker
10480,45-54,male,yes,63,action & adventure,achievers,Call of Duty
10481,under 18,female,no,149,family & kids,killers,Minecraft
10482,under 18,male,no,235,family & kids,explorers,ROBLOX
10483,under 18,female,no,207,card & board,socializers,Scrabble
10484,35-44,male,no,242,family & kids,socializers,Rec Room
10485,under 18,male,no,153,family & kids,achievers,Rec Room
10486,65+,male,yes,155,action & adventure,achievers,Call of Duty
10487,18-34,female,no,154,card & board,killers,Scrabble
10488,35-44,female,yes,111,card & board,socializers,Scrabble
10489,18-34,male,no,325,action & adventure,killers,Call of Duty
10490,35-44,female,no,128,family & kids,explorers,Minecraft
10491,65+,female,yes,131,family & kids,killers,ROBLOX
