item_id,year/month,year,month,costs,Discount,net_sales,revenue ,sales_quantity
32681,Jul-10,2010,7,7000,517.62,16736.09,17253.71,5
16681,May-11,2011,5,7000,525.39,16987.12,17512.51,5
42414,Jul-08,2008,7,8400,602.92,19494.07,20097,6
47843,Apr-09,2009,4,8400,611.96,19786.47,20398.42,6
47816,Aug-09,2009,8,8400,611.96,19786.47,20398.42,6
48895,Apr-11,2011,4,8400,630.46,20384.56,21015.01,6
42816,Jul-09,2009,7,9800,713.95,23084.21,23798.16,7
49314,Apr-10,2010,4,9800,724.66,23430.54,24155.2,7
17434,Jun-11,2011,6,9800,735.53,23781.99,24517.52,7
17805,Jun-09,2009,6,14000,1019.92,32977.45,33997.37,10
26694,May-10,2010,5,15400,1138.74,36819.44,37958.17,11
35504,Jun-07,2007,6,16800,1188,38412.02,39600.03,12
36818,Jan-07,2007,1,1400,98.99,3201.01,3300,1
39158,Feb-07,2007,2,1400,98.99,3201.01,3300,1
27433,Apr-07,2007,4,1400,98.99,3201.01,3300,1
23753,Nov-07,2007,11,1400,98.99,3201.01,3300,1
12292,Feb-08,2008,2,1400,100.49,3249.01,3349.5,1
43242,Sep-08,2008,9,1400,100.49,3249.01,3349.5,1
14471,Nov-08,2008,11,1400,100.49,3249.01,3349.5,1
18918,Dec-08,2008,12,1400,100.49,3249.01,3349.5,1
27763,Dec-09,2009,12,1400,102,3297.74,3399.74,1
12429,Jan-10,2010,1,1400,103.52,3347.22,3450.74,1
35686,Feb-10,2010,2,1400,103.52,3347.22,3450.74,1
49419,Oct-10,2010,10,1400,103.52,3347.22,3450.74,1
15178,Dec-10,2010,12,1400,103.52,3347.22,3450.74,1
26893,Jan-11,2011,1,1400,105.08,3397.42,3502.5,1
42060,Feb-11,2011,2,1400,105.08,3397.42,3502.5,1
48395,Sep-11,2011,9,1400,105.08,3397.42,3502.5,1
49682,Oct-11,2011,10,1400,105.08,3397.42,3502.5,1
32862,Dec-11,2011,12,1400,105.08,3397.42,3502.5,1
18027,Aug-07,2007,8,2800,198,6402,6600,2
18651,Oct-07,2007,10,2800,197.99,6402.02,6600,2
42971,Jul-08,2008,7,2800,200.97,6498.03,6699,2
29130,Feb-09,2009,2,2800,203.98,6595.49,6799.47,2
22055,Mar-09,2009,3,2800,203.98,6595.49,6799.47,2
38325,Mar-11,2011,3,2800,210.15,6794.86,7005,2
26028,Mar-07,2007,3,4200,297,9603.01,9900.01,3
21355,Sep-07,2007,9,4200,297,9603.01,9900.01,3
34998,Mar-08,2008,3,4200,301.45,9747.04,10048.5,3
20051,Jul-10,2010,7,4200,310.57,10041.66,10352.23,3
24694,Aug-10,2010,8,4200,310.57,10041.66,10352.23,3
31342,Jul-07,2007,7,5600,395.99,12804.02,13200.01,4
36130,Apr-09,2009,4,5600,407.98,13190.97,13598.95,4
32813,Aug-09,2009,8,5600,407.98,13190.97,13598.95,4
37612,Oct-09,2009,10,5600,407.96,13190.99,13598.95,4
18511,Apr-10,2010,4,5600,414.09,13388.88,13802.97,4
16549,Sep-10,2010,9,5600,414.09,13388.88,13802.97,4
49117,Apr-11,2011,4,5600,420.31,13589.7,14010.01,4
37384,Aug-08,2008,8,7000,502.43,16245.06,16747.5,5
45181,Sep-09,2009,9,7000,509.96,16488.73,16998.69,5
41493,Aug-11,2011,8,7000,525.38,16987.13,17512.51,5
12816,May-09,2009,5,8400,611.94,19786.48,20398.42,6
23137,Jun-08,2008,6,9800,703.4,22743.1,23446.5,7
34605,Jul-09,2009,7,9800,713.95,23084.21,23798.16,7
46353,Jul-11,2011,7,9800,735.53,23781.99,24517.52,7
31000,Apr-08,2008,4,11200,803.89,25992.11,26796,8
27965,May-07,2007,5,12600,891.01,28809.01,29700.02,9
38453,Jun-10,2010,6,12600,931.71,30124.98,31056.69,9
37938,Jun-09,2009,6,14000,1019.92,32977.45,33997.37,10
37053,May-11,2011,5,14000,1050.75,33974.27,35025.02,10
41818,May-08,2008,5,15400,1105.33,35739.17,36844.49,11
37438,May-10,2010,5,15400,1138.75,36819.42,37958.17,11
10262,Jun-11,2011,6,15400,1155.82,37371.7,38527.53,11
49467,Nov-07,2007,11,1400,98.99,3201.01,3300,1
42723,Jan-08,2008,1,1400,100.49,3249.01,3349.5,1
49679,Feb-08,2008,2,1400,100.49,3249.01,3349.5,1
33737,Nov-08,2008,11,2800,200.97,6498.03,6699,2
19114,Dec-08,2008,12,2800,200.98,6498.02,6699,2
11696,Jan-09,2009,1,2800,203.99,6595.48,6799.47,2
46788,Feb-09,2009,2,2800,203.98,6595.49,6799.47,2
43607,Mar-09,2009,3,2800,203.98,6595.49,6799.47,2
14810,Nov-09,2009,11,2800,203.98,6595.49,6799.47,2
12838,Jan-10,2010,1,2800,207.04,6694.45,6901.49,2
19009,Nov-10,2010,11,2800,207.05,6694.43,6901.49,2
37946,Feb-11,2011,2,2800,210.15,6794.86,7005,2
20101,Dec-11,2011,12,2800,210.15,6794.86,7005,2
17741,Jan-07,2007,1,4200,297,9603.01,9900.01,3
47338,Feb-07,2007,2,4200,297,9603.01,9900.01,3
48016,Mar-07,2007,3,4200,297,9603.01,9900.01,3
38945,Dec-07,2007,12,4200,297,9603.01,9900.01,3
26708,Jul-08,2008,7,4200,301.45,9747.04,10048.5,3
35803,Dec-09,2009,12,4200,305.98,9893.23,10199.21,3
12378,Feb-10,2010,2,4200,310.57,10041.66,10352.23,3
39910,Mar-10,2010,3,4200,310.57,10041.66,10352.23,3
41200,Jan-11,2011,1,4200,315.23,10192.28,10507.51,3
43275,Aug-11,2011,8,4200,315.23,10192.28,10507.51,3
36203,Oct-11,2011,10,4200,315.23,10192.28,10507.51,3
38977,Nov-11,2011,11,4200,315.23,10192.28,10507.51,3
19616,Jul-07,2007,7,5600,396.01,12804,13200.01,4
33027,Aug-07,2007,8,5600,396.01,12804,13200.01,4
36007,Oct-08,2008,10,5600,401.94,12996.05,13398,4
26221,Mar-08,2008,3,7000,502.43,16245.06,16747.5,5
28371,May-08,2008,5,7000,502.42,16245.08,16747.5,5
11013,Aug-08,2008,8,7000,502.43,16245.06,16747.5,5
26507,Apr-09,2009,4,7000,509.96,16488.73,16998.69,5
43456,Mar-11,2011,3,7000,525.38,16987.13,17512.51,5
21585,Jul-11,2011,7,7000,525.38,16987.13,17512.51,5
18252,Sep-11,2011,9,7000,525.38,16987.13,17512.51,5
20879,Oct-10,2010,10,8400,621.14,20083.32,20704.46,6
19281,Oct-07,2007,10,9800,692.99,22407.03,23100.02,7
30929,Sep-08,2008,9,9800,703.4,22743.1,23446.5,7
49854,Oct-09,2009,10,9800,713.94,23084.22,23798.16,7
37743,Jul-09,2009,7,11200,815.94,26381.96,27197.9,8
39658,Jun-11,2011,6,11200,840.61,27179.41,28020.02,8
49329,Jun-09,2009,6,12600,917.94,29679.7,30597.64,9
31729,Aug-09,2009,8,12600,917.94,29679.7,30597.64,9
30443,Sep-09,2009,9,12600,917.94,29679.7,30597.64,9
19545,Sep-10,2010,9,12600,931.7,30124.99,31056.69,9
21726,Sep-07,2007,9,14000,989.99,32010.03,33000.02,10
19657,Aug-10,2010,8,14000,1035.23,33472.2,34507.43,10
39049,Jul-10,2010,7,15400,1138.75,36819.42,37958.17,11
28727,May-07,2007,5,18200,1287,41613.03,42900.03,13
34042,Apr-07,2007,4,25200,1782,57618.04,59400.04,18
17326,Apr-11,2011,4,25200,1891.36,61153.68,63045.04,18
41881,Apr-08,2008,4,26600,1909.23,61731.26,63640.49,19
45442,Apr-10,2010,4,26600,1966.93,63597.19,65564.11,19
13182,May-10,2010,5,28000,2070.46,66944.4,69014.86,20
15781,May-11,2011,5,28000,2101.51,67948.54,70050.05,20
40063,Jun-08,2008,6,33600,2411.64,77976.35,80387.99,24
35694,May-09,2009,5,36400,2651.8,85741.38,88393.17,26
26941,Jun-10,2010,6,36400,2691.57,87027.74,89719.31,26
34059,Jun-07,2007,6,42000,2970,96030.06,99000.07,30
27800,Nov-10,2010,11,2500,138.03,4462.96,4600.99,1
16103,Jan-11,2011,1,2500,140.1,4529.9,4670,1
18881,Feb-11,2011,2,2500,140.1,4529.9,4670,1
39787,Aug-11,2011,8,2500,140.1,4529.9,4670,1
43482,Oct-11,2011,10,2500,140.1,4529.9,4670,1
19309,Dec-11,2011,12,2500,140.1,4529.9,4670,1
15075,Feb-10,2010,2,5000,276.06,8925.92,9201.98,2
42073,Mar-10,2010,3,5000,276.06,8925.92,9201.98,2
48947,Oct-10,2010,10,5000,276.06,8925.92,9201.98,2
37757,Jul-11,2011,7,5000,280.21,9059.79,9340,2
42776,May-10,2010,5,7500,414.09,13388.88,13802.97,3
24891,Jul-10,2010,7,7500,414.09,13388.88,13802.97,3
19110,Aug-10,2010,8,7500,414.09,13388.88,13802.97,3
49355,Mar-11,2011,3,7500,420.31,13589.69,14010,3
15915,Sep-10,2010,9,12500,690.15,22314.8,23004.95,5
43476,Jun-11,2011,6,12500,700.5,22649.49,23349.99,5
23506,Sep-11,2011,9,15000,840.61,27179.39,28019.99,6
48744,Apr-10,2010,4,17500,966.21,31240.73,32206.93,7
39372,Apr-11,2011,4,17500,980.71,31709.28,32689.99,7
26535,May-11,2011,5,32500,1821.3,58888.68,60709.98,13
35544,Jun-10,2010,6,35000,1932.42,62481.45,64413.87,14
10075,Feb-07,2007,2,37.5,2.48,80.02,82.5,1
13349,Mar-07,2007,3,37.5,2.48,80.02,82.5,1
47615,Sep-07,2007,9,37.5,2.48,80.02,82.5,1
18464,Oct-07,2007,10,37.5,2.48,80.02,82.5,1
37806,Apr-08,2008,4,37.5,2.52,81.22,83.74,1
47363,Oct-08,2008,10,37.5,2.52,81.22,83.74,1
43618,Mar-09,2009,3,37.5,2.54,82.45,84.99,1
35985,May-09,2009,5,37.5,2.54,82.45,84.99,1
33202,Aug-09,2009,8,37.5,2.54,82.45,84.99,1
29705,Sep-09,2009,9,37.5,2.54,82.45,84.99,1
30993,Oct-09,2009,10,37.5,2.54,82.45,84.99,1
46148,Feb-10,2010,2,37.5,2.59,83.68,86.27,1
39642,Mar-10,2010,3,37.5,2.59,83.68,86.27,1
32333,Sep-10,2010,9,37.5,2.59,83.68,86.27,1
39167,Feb-11,2011,2,37.5,2.63,84.94,87.56,1
28334,Mar-11,2011,3,37.5,2.63,84.94,87.56,1
29673,Apr-11,2011,4,37.5,2.63,84.94,87.56,1
43667,Jul-11,2011,7,37.5,2.63,84.94,87.56,1
35949,Aug-11,2011,8,37.5,2.63,84.94,87.56,1
33575,Apr-07,2007,4,75,4.96,160.04,165,2
31853,Aug-07,2007,8,75,4.96,160.04,165,2
16028,Aug-08,2008,8,75,5.04,162.44,167.48,2
49923,Sep-08,2008,9,75,5.02,162.46,167.48,2
31142,Jul-09,2009,7,75,5.09,164.89,169.98,2
37717,Apr-10,2010,4,75,5.17,167.37,172.54,2
28654,Jul-10,2010,7,75,5.17,167.37,172.54,2
40623,Aug-10,2010,8,75,5.17,167.37,172.54,2
29535,Sep-11,2011,9,75,5.25,169.87,175.13,2
26021,May-07,2007,5,112.5,7.43,240.07,247.5,3
27977,Jul-07,2007,7,112.5,7.43,240.07,247.5,3
20062,Jun-08,2008,6,112.5,7.54,243.68,251.22,3
31810,Jul-08,2008,7,112.5,7.54,243.68,251.22,3
30014,Apr-09,2009,4,112.5,7.65,247.33,254.97,3
37819,Jun-10,2010,6,112.5,7.77,251.04,258.81,3
41232,May-11,2011,5,112.5,7.88,254.81,262.69,3
13201,Jun-07,2007,6,187.5,12.37,400.13,412.5,5
14860,May-10,2010,5,187.5,12.94,418.41,431.35,5
44281,May-08,2008,5,225,15.08,487.35,502.43,6
48823,Jun-09,2009,6,262.5,17.84,577.1,594.94,7
20736,Jun-11,2011,6,262.5,18.39,594.55,612.94,7
39804,Aug-07,2007,8,40,2.64,85.37,88.01,2
31567,Sep-09,2009,9,40,2.72,87.93,90.65,2
16960,Feb-10,2010,2,40,2.76,89.26,92.02,2
35489,Mar-07,2007,3,60,3.96,128.05,132.01,3
13322,Jun-07,2007,6,60,3.96,128.05,132.01,3
15931,Sep-07,2007,9,60,3.96,128.05,132.01,3
38489,Feb-08,2008,2,60,4.03,129.96,133.99,3
39863,May-10,2010,5,60,4.15,133.88,138.03,3
31176,Feb-11,2011,2,60,4.2,135.89,140.09,3
36608,Mar-11,2011,3,60,4.2,135.89,140.09,3
24544,Aug-11,2011,8,60,4.2,135.89,140.09,3
45199,Sep-08,2008,9,80,5.36,173.29,178.65,4
24117,Jan-09,2009,1,80,5.44,175.85,181.29,4
21681,Jun-09,2009,6,80,5.44,175.85,181.29,4
26549,Oct-09,2009,10,80,5.44,175.85,181.29,4
25107,Jan-10,2010,1,80,5.53,178.51,184.04,4
42366,Mar-10,2010,3,80,5.52,178.52,184.04,4
12993,Nov-10,2010,11,80,5.52,178.52,184.04,4
30653,Nov-11,2011,11,80,5.6,181.19,186.79,4
23861,Oct-07,2007,10,100,6.6,213.42,220.02,5
12947,Dec-07,2007,12,100,6.6,213.42,220.02,5
13762,Jan-08,2008,1,100,6.72,216.6,223.32,5
22140,May-08,2008,5,100,6.71,216.61,223.32,5
27244,Jul-08,2008,7,100,6.72,216.6,223.32,5
30045,Nov-08,2008,11,100,6.71,216.61,223.32,5
17241,Jul-09,2009,7,100,6.8,219.82,226.62,5
11889,Dec-09,2009,12,100,6.8,219.82,226.62,5
14004,Aug-10,2010,8,100,6.92,223.13,230.05,5
10229,Oct-10,2010,10,100,6.91,223.14,230.05,5
39852,Jun-11,2011,6,100,7,226.48,233.48,5
12750,Jan-07,2007,1,120,7.92,256.1,264.02,6
35764,Apr-08,2008,4,120,8.05,259.93,267.98,6
12338,Apr-09,2009,4,120,8.16,263.78,271.94,6
43136,May-09,2009,5,120,8.16,263.78,271.94,6
33477,Apr-07,2007,4,140,9.24,298.79,308.03,7
23260,May-07,2007,5,140,9.24,298.79,308.03,7
49664,Aug-08,2008,8,140,9.4,303.25,312.64,7
32470,Aug-09,2009,8,140,9.52,307.74,317.26,7
44313,Nov-09,2009,11,160,10.88,351.71,362.59,8
21577,Jun-10,2010,6,160,11.07,357.01,368.08,8
37409,Jan-11,2011,1,160,11.2,362.37,373.57,8
37355,May-11,2011,5,160,11.2,362.37,373.57,8
32219,Oct-08,2008,10,180,12.06,389.91,401.97,9
49253,Feb-09,2009,2,180,12.24,395.67,407.91,9
18341,Jul-11,2011,7,180,12.6,407.67,420.27,9
17004,Nov-07,2007,11,200,13.2,426.84,440.04,10
11514,Jun-08,2008,6,200,13.4,433.24,446.63,10
47877,Dec-08,2008,12,200,13.41,433.22,446.63,10
29770,Apr-10,2010,4,200,13.8,446.3,460.1,10
10381,Sep-10,2010,9,200,13.82,446.28,460.1,10
11370,Dec-10,2010,12,200,13.8,446.3,460.1,10
25167,Apr-11,2011,4,200,14,452.96,466.97,10
27149,Feb-07,2007,2,220,14.52,469.52,484.04,11
33057,Mar-08,2008,3,220,14.74,476.55,491.3,11
44778,Mar-09,2009,3,220,14.96,483.6,498.56,11
16605,Sep-11,2011,9,220,15.4,498.26,513.66,11
15965,Dec-11,2011,12,220,15.4,498.26,513.66,11
48302,Jul-07,2007,7,240,15.83,512.21,528.04,12
18535,Jul-10,2010,7,240,16.58,535.54,552.12,12
47850,Oct-11,2011,10,240,16.8,543.56,560.36,12
25062,May-07,2007,5,550,39.6,1280.4,1320,1
41083,Jun-08,2008,6,550,40.19,1299.6,1339.79,1
44273,Jun-09,2009,6,550,40.8,1319.1,1359.9,1
38696,Jun-10,2010,6,550,41.4,1338.89,1380.3,1
34471,Jun-11,2011,6,550,42.02,1358.98,1401.01,1
39771,Feb-07,2007,2,37.5,2.48,80.02,82.5,1
44942,Mar-07,2007,3,37.5,2.48,80.02,82.5,1
25798,Jul-07,2007,7,37.5,2.48,80.02,82.5,1
12890,Sep-07,2007,9,37.5,2.48,80.02,82.5,1
43269,Aug-08,2008,8,37.5,2.52,81.22,83.74,1
10434,Oct-08,2008,10,37.5,2.52,81.22,83.74,1
13251,Feb-09,2009,2,37.5,2.54,82.45,84.99,1
35028,Mar-09,2009,3,37.5,2.54,82.45,84.99,1
30419,Feb-10,2010,2,37.5,2.59,83.68,86.27,1
34484,Jul-10,2010,7,37.5,2.59,83.68,86.27,1
18670,Oct-10,2010,10,37.5,2.59,83.68,86.27,1
15058,Jan-11,2011,1,37.5,2.63,84.94,87.56,1
27952,Feb-11,2011,2,37.5,2.63,84.94,87.56,1
29329,Mar-11,2011,3,37.5,2.63,84.94,87.56,1
13005,Oct-11,2011,10,37.5,2.63,84.94,87.56,1
28541,Aug-07,2007,8,75,4.96,160.04,165,2
26524,Apr-08,2008,4,75,5.02,162.46,167.48,2
37338,May-08,2008,5,75,5.02,162.46,167.48,2
21582,Sep-08,2008,9,75,5.02,162.46,167.48,2
25306,May-09,2009,5,75,5.1,164.88,169.98,2
31728,Jul-09,2009,7,75,5.1,164.88,169.98,2
45282,Sep-09,2009,9,75,5.09,164.89,169.98,2
16012,Apr-10,2010,4,75,5.17,167.37,172.54,2
35187,Aug-10,2010,8,75,5.17,167.37,172.54,2
23752,Jul-11,2011,7,75,5.25,169.87,175.13,2
37954,Aug-11,2011,8,75,5.25,169.87,175.13,2
21021,Sep-11,2011,9,75,5.25,169.87,175.13,2
42634,Apr-07,2007,4,112.5,7.43,240.07,247.5,3
17285,May-07,2007,5,112.5,7.43,240.07,247.5,3
23550,Jul-08,2008,7,112.5,7.54,243.68,251.22,3
26424,Apr-09,2009,4,112.5,7.65,247.33,254.97,3
21045,Jun-09,2009,6,112.5,7.65,247.33,254.97,3
46875,May-10,2010,5,112.5,7.76,251.05,258.81,3
48307,May-11,2011,5,112.5,7.88,254.81,262.69,3
48391,Jun-07,2007,6,150,9.9,320.1,330,4
49849,Jun-10,2010,6,150,10.34,334.74,345.08,4
47912,Apr-11,2011,4,150,10.5,339.75,350.25,4
25980,Jun-11,2011,6,150,10.5,339.75,350.25,4
35492,Jun-08,2008,6,225,15.07,487.37,502.43,6
11756,Dec-07,2007,12,1200,79.2,2560.8,2640,1
20027,Jan-08,2008,1,1200,80.39,2599.22,2679.6,1
41233,Oct-10,2010,10,1200,82.82,2677.77,2760.59,1
30242,Jan-11,2011,1,1200,84.06,2717.94,2802,1
26013,Nov-07,2007,11,2400,158.4,5121.6,5280,2
22876,Sep-08,2008,9,2400,160.77,5198.43,5359.2,2
26310,Dec-08,2008,12,2400,160.77,5198.43,5359.2,2
14650,Sep-09,2009,9,2400,163.18,5276.41,5439.59,2
47060,Oct-09,2009,10,2400,163.18,5276.41,5439.59,2
25701,Dec-09,2009,12,2400,163.2,5276.39,5439.59,2
39285,Jan-10,2010,1,2400,165.65,5355.54,5521.19,2
34929,Feb-10,2010,2,2400,165.63,5355.56,5521.19,2
13866,Mar-10,2010,3,2400,165.63,5355.56,5521.19,2
16330,Nov-10,2010,11,2400,165.63,5355.56,5521.19,2
43172,Feb-11,2011,2,2400,168.12,5435.87,5604,2
31814,Nov-11,2011,11,2400,168.12,5435.87,5604,2
46153,Feb-07,2007,2,3600,237.6,7682.4,7920.01,3
45390,Mar-08,2008,3,3600,241.16,7797.65,8038.81,3
10862,Nov-08,2008,11,3600,241.16,7797.65,8038.81,3
44169,Feb-09,2009,2,3600,244.78,7914.61,8159.39,3
11066,Apr-09,2009,4,3600,244.78,7914.61,8159.39,3
15464,Aug-09,2009,8,3600,244.78,7914.61,8159.39,3
35635,Nov-09,2009,11,3600,244.78,7914.61,8159.39,3
20895,Mar-11,2011,3,3600,252.19,8153.81,8406,3
44323,Oct-11,2011,10,3600,252.19,8153.81,8406,3
24008,Jul-08,2008,7,4800,321.56,10396.85,10718.41,4
31839,Oct-08,2008,10,4800,321.54,10396.87,10718.41,4
26413,Jan-09,2009,1,4800,326.38,10552.8,10879.18,4
38586,Jul-10,2010,7,4800,331.27,10711.11,11042.38,4
20170,Dec-11,2011,12,4800,336.23,10871.76,11208,4
19698,Mar-07,2007,3,6000,396.01,12804,13200.01,5
16110,Jul-09,2009,7,6000,407.98,13191,13598.98,5
37712,Feb-08,2008,2,7200,482.33,15595.28,16077.61,6
17898,Mar-09,2009,3,7200,489.56,15829.21,16318.77,6
36084,Aug-07,2007,8,8400,554.41,17925.6,18480.01,7
43736,Oct-07,2007,10,8400,554.41,17925.6,18480.01,7
44874,Apr-10,2010,4,9600,662.55,21422.21,22084.75,8
49611,Sep-07,2007,9,10800,712.81,23047.21,23760.02,9
26119,Sep-10,2010,9,10800,745.37,24099.98,24845.35,9
11130,Apr-11,2011,4,10800,756.54,24461.45,25217.99,9
44204,Aug-11,2011,8,10800,756.54,24461.45,25217.99,9
46467,Sep-11,2011,9,10800,756.54,24461.45,25217.99,9
48721,Apr-08,2008,4,12000,803.87,25992.15,26796.02,10
16665,Apr-07,2007,4,13200,871.21,28168.81,29040.02,11
24220,Jul-07,2007,7,15600,1029.6,33290.42,34320.02,13
40916,Aug-08,2008,8,15600,1045.05,33789.78,34834.83,13
16163,May-09,2009,5,15600,1060.73,34296.61,35357.34,13
49208,Aug-10,2010,8,15600,1076.63,34811.09,35887.73,13
30631,May-11,2011,5,16800,1176.85,38051.13,39227.99,14
46404,Jun-11,2011,6,19200,1344.95,43487.04,44831.99,16
22759,Jul-11,2011,7,19200,1344.96,43487.02,44831.99,16
12162,May-07,2007,5,21600,1425.61,46094.42,47520.03,18
10520,May-08,2008,5,22800,1527.38,49385.07,50912.44,19
19144,May-10,2010,5,30000,2070.45,66944.41,69014.86,25
42681,Jun-09,2009,6,33600,2284.63,73869.64,76154.27,28
45398,Jun-08,2008,6,34800,2331.25,75377.22,77708.47,29
34974,Jun-10,2010,6,37200,2567.36,83011.07,85578.42,31
38888,Dec-07,2007,12,900,52.8,1707.2,1760,1
35787,Jan-08,2008,1,900,53.59,1732.81,1786.4,1
46144,Oct-08,2008,10,900,53.59,1732.81,1786.4,1
38878,Nov-08,2008,11,900,53.59,1732.81,1786.4,1
12720,Feb-09,2009,2,900,54.4,1758.8,1813.2,1
34765,Nov-09,2009,11,900,54.4,1758.8,1813.2,1
42221,Dec-09,2009,12,900,54.4,1758.8,1813.2,1
18217,Jan-11,2011,1,900,56.04,1811.96,1868,1
41866,Jan-07,2007,1,1800,105.59,3414.4,3519.99,2
30285,Jan-09,2009,1,1800,108.8,3517.6,3626.39,2
22183,Jan-10,2010,1,1800,110.41,3570.38,3680.79,2
45998,Oct-10,2010,10,1800,110.43,3570.37,3680.79,2
14823,Nov-10,2010,11,1800,110.43,3570.37,3680.79,2
49441,Dec-10,2010,12,1800,110.43,3570.37,3680.79,2
12852,Dec-11,2011,12,1800,112.08,3623.92,3736,2
13435,Nov-07,2007,11,2700,158.4,5121.59,5279.99,3
48924,Oct-09,2009,10,2700,163.18,5276.41,5439.59,3
41506,Feb-10,2010,2,2700,165.63,5355.56,5521.19,3
31416,Mar-11,2011,3,2700,168.12,5435.87,5604,3
18786,Nov-11,2011,11,2700,168.12,5435.87,5604,3
40072,Feb-07,2007,2,3600,211.2,6828.79,7039.99,4
47097,Sep-08,2008,9,3600,214.36,6931.24,7145.61,4
11864,Dec-08,2008,12,3600,214.36,6931.24,7145.61,4
22614,Mar-07,2007,3,4500,263.99,8535.99,8799.98,5
30304,May-07,2007,5,4500,263.99,8535.99,8799.98,5
14426,Jul-07,2007,7,4500,263.99,8535.99,8799.98,5
34376,Oct-07,2007,10,4500,264.01,8535.98,8799.98,5
38023,Feb-08,2008,2,4500,267.95,8664.05,8932.01,5
49982,Aug-08,2008,8,4500,267.95,8664.05,8932.01,5
43434,Sep-09,2009,9,4500,271.98,8794,9065.98,5
22426,Feb-11,2011,2,4500,280.21,9059.79,9340,5
41578,Aug-11,2011,8,4500,280.21,9059.79,9340,5
12459,Oct-11,2011,10,4500,280.21,9059.79,9340,5
46030,Sep-10,2010,9,5400,331.27,10711.11,11042.38,6
37922,Apr-07,2007,4,6300,369.6,11950.38,12319.98,7
27174,Mar-08,2008,3,6300,375.15,12129.66,12504.81,7
41541,Mar-10,2010,3,6300,386.47,12496.3,12882.77,7
35327,Sep-07,2007,9,7200,422.41,13657.56,14079.97,8
14343,May-08,2008,5,7200,428.74,13862.47,14291.21,8
11769,Mar-09,2009,3,7200,435.18,14070.4,14505.58,8
15169,May-11,2011,5,7200,448.32,14495.68,14944,8
33137,Apr-11,2011,4,8100,504.37,16307.62,16812,9
41032,Sep-11,2011,9,8100,504.36,16307.64,16812,9
36507,Aug-07,2007,8,9000,528.02,17071.95,17599.97,10
47941,Aug-10,2010,8,9000,552.12,17851.84,18403.96,10
10786,May-09,2009,5,9900,598.34,19346.82,19945.17,11
27264,Jun-11,2011,6,9900,616.44,19931.55,20547.99,11
28336,May-10,2010,5,10800,662.55,21422.21,22084.75,12
20968,Jul-11,2011,7,11700,728.52,23555.47,24283.99,13
19183,Apr-08,2008,4,12600,750.28,24259.34,25009.62,14
31895,Aug-09,2009,8,12600,761.54,24623.22,25384.76,14
35598,Jul-08,2008,7,13500,803.87,25992.15,26796.02,15
23295,Jul-09,2009,7,13500,815.94,26382.01,27197.95,15
43580,Jul-10,2010,7,13500,828.18,26777.76,27605.94,15
22479,Apr-09,2009,4,16200,979.13,31658.41,32637.54,18
38757,Apr-10,2010,4,16200,993.81,32133.32,33127.13,18
40192,Jun-10,2010,6,16200,993.82,32133.31,33127.13,18
24154,Jun-08,2008,6,20700,1232.61,39854.62,41087.24,23
15143,Jun-07,2007,6,26100,1531.2,49508.7,51039.9,29
23872,Jun-09,2009,6,26100,1577.48,51005.23,52582.71,29
29466,Dec-09,2009,12,950,57.79,1868.73,1926.52,1
13261,Jan-10,2010,1,950,58.67,1896.75,1955.41,1
46806,Oct-07,2007,10,1900,112.2,3627.81,3740.01,2
10055,Dec-07,2007,12,1900,112.2,3627.81,3740.01,2
21842,Feb-08,2008,2,1900,113.89,3682.22,3796.11,2
25319,Feb-09,2009,2,1900,115.6,3737.44,3853.04,2
14820,Jan-11,2011,1,1900,119.08,3850.42,3969.51,2
13172,Feb-10,2010,2,2850,175.99,5690.26,5866.24,3
17382,Sep-10,2010,9,2850,176,5690.24,5866.24,3
14918,Dec-08,2008,12,3800,227.77,7364.44,7592.21,4
16806,Jan-09,2009,1,3800,231.18,7474.89,7706.07,4
35996,Sep-09,2009,9,3800,231.18,7474.89,7706.07,4
15885,Nov-09,2009,11,3800,231.18,7474.89,7706.07,4
48672,Nov-11,2011,11,3800,238.17,7700.85,7939.02,4
46193,Jan-07,2007,1,4750,280.49,9069.54,9350.03,5
18735,Mar-07,2007,3,4750,280.5,9069.53,9350.03,5
36310,Nov-07,2007,11,4750,280.5,9069.53,9350.03,5
24555,Jan-08,2008,1,4750,284.7,9205.56,9490.27,5
41990,Mar-08,2008,3,4750,284.72,9205.55,9490.27,5
19383,Nov-08,2008,11,4750,284.7,9205.56,9490.27,5
47421,Aug-10,2010,8,4750,293.31,9483.76,9777.07,5
31512,Nov-10,2010,11,4750,293.31,9483.76,9777.07,5
21622,Dec-11,2011,12,4750,297.71,9626.06,9923.77,5
42154,Feb-07,2007,2,5700,336.6,10883.44,11220.03,6
10165,Mar-10,2010,3,5700,351.98,11380.51,11732.49,6
49773,Mar-11,2011,3,5700,357.25,11551.27,11908.53,6
10455,Jul-09,2009,7,6650,404.56,13081.07,13485.63,7
29363,Oct-09,2009,10,6650,404.57,13081.06,13485.63,7
26522,Jul-10,2010,7,6650,410.64,13277.26,13687.9,7
13951,Jul-07,2007,7,7600,448.79,14511.26,14960.05,8
12148,Apr-08,2008,4,7600,455.53,14728.89,15184.43,8
35018,Oct-10,2010,10,7600,469.3,15174.02,15643.31,8
42730,Feb-11,2011,2,7600,476.34,15401.7,15878.04,8
28397,Oct-11,2011,10,7600,476.34,15401.7,15878.04,8
